Key,Context,Example,Source,en-us,ar-001,de-de,es-es,fr-fr,hi-in,id-id,it-it,ja-jp,ko-kr,pl-pl,pt-br,ru-ru,th-th,tr-tr,vi-vn,zh-cjv,zh-cn,zh-tw
Studio.ConvertToPackage.General.OK,,,OK,OK,موافق,OK,Aceptar,OK,ठीक है,OK,OK,OK,확인,OK,OK,ОК,ตกลง,Tamam,OK,确认,确认,確定
Studio.ConvertToPackage.General.DiscardMessage,,,Would you like to discard all changes?,Would you like to discard all changes?,هل ترغب في تجاهل جميع التغييرات؟,Möchtest du alle Änderungen verwerfen?,¿Quieres descartar todos los cambios?,Souhaites-tu rejeter tous les changements ?,क्या आपको सभी बदलाव खारिज करने हैं?,Ingin menghapus semua perubahan?,Vuoi scartare tutte le modifiche?,すべての変更を破棄しますか。,모든 변경 사항을 취소할까요?,Czy chcesz odrzucić wszystkie zmiany?,Deseja descartar todas as alterações?,Отменить все изменения?,คุณต้องการยกเลิกการเปลี่ยนแปลงทั้งหมดหรือไม่?,Değişikliklerden vazgeçmek istediğinden emin misin?,Bạn có muốn loại bỏ tất cả các thay đổi không?,确定放弃所有更改吗?,确定放弃所有更改吗?,確定捨棄所有變更？
Studio.ConvertToPackage.General.GetAssetFailed,,,There was a problem fetching asset data.,There was a problem fetching asset data.,حدثت مشكلة أثناء جلب بيانات الأصل.,Es gab ein Problem beim Abrufen von Objektdaten.,Ha habido un problema al recuperar los datos del recurso.,Il y a eu un problème pour récupérer les données sur les assets.,ऐसेट डेटा हासिल करते समय समस्या हुई.,Terjadi masalah saat mengambil data aset.,Si è verificato un problema nel recupero dei dati di risorsa.,アセットデータの取得中に問題が発生。,애셋 데이터를 가져오는 중에 문제가 발생했습니다.,Wystąpił problem podczas pobierania danych zasobu.,Ocorreu um problema ao buscar os dados do ativo.,Возникла проблема при получении данных доступа.,เกิดปัญหาในการดึงข้อมูลทรัพยากร,Varlık verileri alınırken bir sorun oluştu.,Đã xảy ra sự cố khi tìm nạp dữ liệu tài sản.,获取素材数据时出现问题。,获取素材数据时出现问题。,擷取素材資料時發生錯誤。
Studio.ConvertToPackage.General.SuccessfullyConverted,,,Successfully Converted!,Successfully Converted!,تم التحويل بنجاح!,Erfolgreich konvertiert!,¡Convertido correctamente!,Conversion réussie !,कन्वर्ट हो गया है!,Berhasil Dikonversi!,Conversione effettuata!,変換できました！,전환 완료!,Przekonwertowano!,Convertido com sucesso!,Преобразование завершено!,แปลงสำเร็จแล้ว!,Başarıyla dönüştürüldü!,Chuyển Đổi Thành Công!,转换成功!,转换成功!,轉換成功！
Studio.ConvertToPackage.General.YouMayFindPackagesInToolbox,,,You may find your packages in Toolbox.,You may find your packages in Toolbox.,قد تجد الحِزم في صندوق الأدوات.,Du kannst deine Pakete unter Toolbox finden.,Puedes encontrar tu paquete en la Caja de herramientas.,Tu peux trouver tes packages dans la boîte à outils.,आपको अपना पैकेज टूलबॉक्स में मिल सकता है.,Kamu dapat menemukan paketmu di Toolbox.,Puoi trovare i tuoi pacchetti in Toolbox.,ツールボックスでお持ちのパッケージが見つかるかもしれません。,패키지는 도구 상자에서 찾을 수 있습니다.,Swoje pakiety możesz znaleźć w przyborniku,Você pode encontrar seus pacotes na Caixa de ferramentas.,Пакет находится в разделе «Панель инструментов».,คุณสามารถหาแพ็คเกจได้ในกล่องเครื่องมือ,Paketlerini Araç Kutusu'nda bulabilirsin.,Bạn có thể tìm thấy các gói của mình trong Hộp Công Cụ.,你可以在工具箱中找到所有包。,你可以在工具箱中找到所有包。,您可以在工具箱裡找到套件。
Studio.ConvertToPackage.General.ConvertToPackageFailed,,,Convert to package failed,Convert to package failed,تعذَّر التحويل إلى حزمة,Konvertieren in Paket fehlgeschlagen,Error en la conversión del paquete,La conversion en package n'a pas réussie,पैकेज में कन्वर्ट नहीं किया जा सका.,Konversi ke paket gagal,Impossibile convertire in pacchetto,パッケージ変換できませんでした,패키지 전환 실패,Nie udało się przekonwertować na pakiet,Falha ao converter para pacote,Преобразование в пакет не удалось,แปลงเป็นแพ็คเกจไม่สำเร็จ,Pakete dönüştürme başarısız,Chuyển sang gói không thành công,转换为包失败,转换为包失败,無法轉換成套件
Studio.ConvertToPackage.Action.Cancel,,,Cancel,Cancel,إلغاء,Abbrechen,Cancelar,Annuler,कैंसिल करें,Batalkan,Annulla,キャンセル,취소,Anuluj,Cancelar,Отмена,ยกเลิก,İptal,Hủy Bỏ,取消,取消,取消
Studio.ConvertToPackage.Action.Close,,,Close,Close,إغلاق,Schließen,Cerrar,Fermer,बंद करें,Tutup,Chiudi,閉じる,닫기,Zamknij,Fechar,Закрыть,ปิด,Kapat,Đóng,关闭,关闭,關閉
Studio.ConvertToPackage.Action.Discard,,,Discard,Discard,تجاهل,Verwerfen,Descartar,Rejeter,खारिज करें,Hapus,Elimina,破棄,제거,Odrzuć,Descartar,Сбросить,ยกเลิก,Vazgeç,Loại Bỏ,丢弃,丢弃,捨棄
Studio.ConvertToPackage.Action.Submit,,,Submit,Submit,إرسال,Absenden,Enviar,Soumettre,सबमिट करें,Kirim,Invia,送信,제출,Prześlij,Enviar,Завершить,ส่ง,Gönder,Gửi,提交,提交,提交
Studio.ConvertToPackage.Action.Converting,,,Converting,Converting,تحويل,Wird konvertiert,Convirtiendo,Convertir,कन्वर्ट हो रहा है,Mengonversi,Conversione,変換中,변환 중,Konwertowanie,Convertendo,,กำลังแปลง,Dönüştürülüyor,Chuyển Đổi,转换中,转换中,正在轉換
