Key,Context,Example,Source,en-us,ar-001,de-de,es-es,fr-fr,hi-in,id-id,it-it,ja-jp,ko-kr,pl-pl,pt-br,ru-ru,th-th,tr-tr,vi-vn,zh-cjv,zh-cn,zh-tw
Studio.AudioEqualizerEditor.Plugin.AudioFilterEditor,,,AudioFilter Editor,AudioFilter Editor,محرر AudioFilter,AudioFilter-Editor,Editor AudioFilter,Éditeur AudioFilter,AudioFilter एडिटर,Editor AudioFilter,Editor Filtro audio,AudioFilter 編集,AudioFilter 편집기,Edytor AudioFilter,Editor do filtro de áudio,,เครื่องมือแก้ไข AudioFilter,AudioFilter Düzenleyici,Trình Chỉnh Sửa AudioFilter,,,音頻濾波編輯器
Studio.AudioEqualizerEditor.Plugin.NoneEditor,,,Editor,Editor,المحرر,Editor,Editor,Éditeur,एडिटर,Editor,Editor,編集,편집기,Edytor,Editor,,เครื่องมือแก้ไข,Düzenleyici,Trình Chỉnh Sửa,,,編輯器
Studio.AudioEqualizerEditor.Label.FilterType,,,Filter Type,Filter Type,نوع الفلتر,Filtertyp,Tipo de filtro,Type de filtre,फ़िल्टर टाइप,Tipe Filter,Tipo di filtro,フィルタの種類,필터 유형,Typ filtra,Tipo de filtro,,ประเภทตัวกรอง,Filtre Türü,Loại Lọc,,,濾波器類型
Studio.AudioEqualizerEditor.Label.Q,,,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,,Q,Q,Q,,,Q
Studio.AudioEqualizerEditor.Label.ControlPoint_F,,,F,F,F,F,F,F,F,F,F,F,F,F,F,,F,F,F,,,F
Studio.AudioEqualizerEditor.Label.FilterType_Peak,,,Peak,Peak,ذروة,Spitze,Pico,Pic,पीक,Puncak,Peak,ピーク,피크,Peak,Pico,,พีค,Tepe,Đỉnh,,,峰值
Studio.AudioEqualizerEditor.Label.FilterType_LowShelf,,,Low Shelf,Low Shelf,رف منخفض,Low Shelf,Filtro de graves,Graves,निचला शेल्फ,Rak Rendah,Low Shelf,低域,로우 쉘프,Low Shelf,Controle dos graves,,โลว์เชลฟ์,Alçak Tavan,Dãy Thấp,,,低架
Studio.AudioEqualizerEditor.Label.FilterType_HighShelf,,,High Shelf,High Shelf,رف مرتفع,High Shelf,Filtro de agudos,Aigus,ऊँचा शेल्फ,Rak Tinggi,High Shelf,高域,하이 쉘프,High Shelf,Controle dos agudos,,ไฮเชลฟ์,Yüksek Tavan,Dãy Cao,,,高架
Studio.AudioEqualizerEditor.Label.FilterType_Lowpass12dB,,,Lowpass (12dB),Lowpass (12dB),مرشح تمرير منخفض (12 ديسيبل),Low-Pass (12 dB),Pasa bajos (12dB),Passe-bas (12dB),लोपास (12dB),Lowpass (12 dB),Low Pass (12 dB),ローパス（12dB）,로우패스(12dB),Lowpass (12 dB),Passa-baixo (12dB),,โลว์พาส (12dB),Alçak Geçiren (12dB),Thông Thấp (12dB),,,低通 (12dB)
Studio.AudioEqualizerEditor.Label.FilterType_Lowpass24dB,,,Lowpass (24dB),Lowpass (24dB),مرشح تمرير منخفض (24 ديسيبل),Low-Pass (24 dB),Pasa bajos (24dB),Passe bas (24dB),लोपास (24dB),Lowpass (24 dB),Low Pass (24 dB),ローパス（24dB）,로우패스(24dB),Lowpass (24 dB),Passa-baixo (24dB),,โลว์พาส (24dB),Alçak Geçiren (24dB),Thông Thấp (24dB),,,低通 (24dB)
Studio.AudioEqualizerEditor.Label.FilterType_Lowpass48dB,,,Lowpass (48dB),Lowpass (48dB),مرشح تمرير منخفض (48 ديسيبل),Low-Pass (48 dB),Pasa bajos (48dB),Passe-bas (48dB),लोपास (48dB),Lowpass (48 dB),Low Pass (48 dB),ローパス（48dB）,로우패스(48dB),Lowpass (48 dB),Passa-baixo (48dB),,โลว์พาส (48dB),Alçak Geçiren (48dB),Thông Thấp (48dB),,,低通 (48dB)
Studio.AudioEqualizerEditor.Label.FilterType_Highpass24dB,,,Highpass (24dB),Highpass (24dB),مرشح تمرير مرتفع (24 ديسيبل),High-Pass (24 dB),Pasa altos (24dB),Passe-haut (24dB),हाईपास (24dB),Highpass (24 dB),High Pass (24 dB),ハイパス（24dB）,하이패스(24dB),Highpass (24 dB),Passa-altas (24dB),,ไฮพาส (24dB),Yüksek Geçiren (24dB),Thông Cao (24dB),,,高通 (24dB)
Studio.AudioEqualizerEditor.Label.FilterType_Highpass12dB,,,Highpass (12dB),Highpass (12dB),مرشح تمرير مرتفع (12 ديسيبل),High-Pass (12 dB),Pasa altos (12dB),Passe-haut (12db),हाईपास (12dB),Highpass (12 dB),High Pass (12 dB),ハイパス（12dB）,하이패스(12dB),Highpass (12 dB),Passa-altas (12dB),,ไฮพาส (12dB),Yüksek Geçiren (12dB),Thông Cao (12dB),,,高通 (12dB)
Studio.AudioEqualizerEditor.Label.FilterType_Highpass48dB,,,Highpass (48dB),Highpass (48dB),مرشح تمرير مرتفع (48 ديسيبل),High-Pass (48 dB),Pasa altos (48dB),Passe-haut (48dB),हाईपास (48dB),High pass (48 dB),High Pass (48 dB),ハイパス（48dB）,하이패스(48dB),Highpass (48 dB),Passa-altas (48dB),,ไฮพาส (48dB),Yüksek Geçiren (48dB),Thông Cao (48dB),,,高通 (48dB)
Studio.AudioEqualizerEditor.Label.FilterType_Bandpass,,,Bandpass,Bandpass,مرشح تمرير نطاق,Band-Pass,Pasa banda,Passe-bande,बैंडपास,Bandpass,Passa banda,帯域通過,밴드패스,Bandpass,Passa-faixa,,แบนด์พาส,Bant Geçiren,Thông Dải,,,帶通
Studio.AudioEqualizerEditor.Label.FilterType_Notch,,,Notch,Notch,مرشح قطع,Notch,Muesca,Cran,नॉच,Notch,Notch,ノッチ,노치,Notch,Entalhe,,นอตช์,Bant Durduran,Chặn Dải,,,點阻
Studio.AudioEqualizerEditor.Label.FilterType_Lowpass6dB,,,Lowpass (6dB),Lowpass (6dB),مرشح تمرير منخفض (6 ديسيبل),Low-Pass (6 dB),Paso bajo (6dB),Lowpass (6dB),लोपास (6dB),Lowpass (6 dB),Passa basso (6 dB),ローパス（6dB）,로우패스(6dB),Lowpass (6 dB),Passa-baixo (48dB),,โลว์พาส (6dB),Alçak Geçiren (6dB),Thông Thấp (6dB),Lowpass (6dB),Lowpass (6dB),低通 (6dB)
