Key,Context,Example,Source,en-us,ar-001,de-de,es-es,fr-fr,hi-in,id-id,it-it,ja-jp,ko-kr,pl-pl,pt-br,ru-ru,th-th,tr-tr,vi-vn,zh-cjv,zh-cn,zh-tw
Studio.VisualizationModes.StudioModes.PathfindingLabels,,,Pathfinding labels,Pathfinding labels,ملصقات البحث عن المسار,Pfadfindung-Beschriftungen,Etiquetas de búsqueda de ruta,Étiquettes pathfinding,पाथफ़ाइंडिंग लेबल,Label pathfinding,Etichette di pathfinding,経路探索ラベル,경로 찾기 라벨,Etykiety wyszukiwania ścieżek,Marcadores Pathfinding,,Label การค้นหาเส้นทาง,Yol bulma etiketleri,Nhãn tìm đường dẫn,路径查找标签,路径查找标签,路徑搜尋標籤
Studio.VisualizationModes.StudioModes.Assemblies,,,Assemblies,Assemblies,التجميعات,Baugruppen,Ensamblados,Assemblages,असेंबली,Perakitan,Insiemi,アセンブリ,어셈블리,Instalacje,Assembleias,,การประกอบ,Derlemeler,Cụm chi tiết,组装,组装,組件
Studio.VisualizationModes.StudioModes.AreMechanismsShown,,,Are mechanisms shown,Are mechanisms shown,هل الآليات معروضة,Werden Mechanismen angezeigt,Se muestran mecanismos,Les mécanismes sont-ils affichés,क्या मेकैनिज्‍़म दिखाए गए हैं,Adalah mekanisme yang ditampilkan,Meccanismi mostrati,メカニズムが表示されていますか,메커니즘 표시,Czy mechanizmy są widoczne,Mecanismos são mostrados,,คือกลไกที่แสดง,Mekanizmalar gösteriliyor mu,Cơ chế có được hiển thị không,是否显示机件,是否显示机件,是否顯示機制
Studio.VisualizationModes.StudioModes.LightGuides,,,Light guides,Light guides,أدلة الإضاءة,Leitfäden zur Beleuchtung,Guías de luz,Guides de lumière,लाइट गाइड,Panduan cahaya,Guide luminose,照明ガイド,조명 가이드,Prowadnice światła,Guias de luz,,คู่มือแสง,Işık kılavuzları,Dẫn đường bằng ánh sáng,轻便指南,轻便指南,照明輔助線
Studio.VisualizationModes.StudioModes.ConstraintDetails,,,Constraint details,Constraint details,تفاصيل القيد,Beschränkungsdetails,Detalles de restricción,Détails de la contrainte,कंस्ट्रेंट का ब्यौरा,Detail constraint,Dettagli vincolo,拘束の詳細,제약 세부 사항,Szczegóły ograniczenia,Detalhes da restrição,,รายละเอียด Constraint,Kısıtlama ayrıntıları,Chi tiết về ràng buộc,约束详情,约束详情,限制式詳細資料
Studio.VisualizationModes.SearchBar.Search,,,Search Visualization Modes...,Search Visualization Modes...,البحث في أوضاع التصور...,Visualisierungsmodi suchen ...,Buscar modos de visualización...,Rechercher les modes de visualisation...,विज़ुअलाइज़ेशन मोड खोजें...,Cari Mode Visualisasi...,Cerca modalità di visualizzazione...,視覚化モードでサーチ...,시각화 모드 검색...,Wyszukaj tryby wizualizacji...,Pesquisar modos de visualização...,,ค้นหาโหมดการแสดงผล...,Görselleştirme modu ara...,Tìm Kiếm Chế Độ Hiển Thị...,搜索可视化模型……,搜索可视化模型……,搜尋視覺化模式……
Studio.VisualizationModes.HiddenCount.Text,,,{hidden:int} hidden,{hidden:int} hidden,{hidden:int} مخفي,{hidden:int} verborgen,{hidden:int} ocultado,{hidden:int} caché,{hidden:int} छिपा हुआ है,{hidden:int} disembunyikan,{hidden:int} nascoste,{hidden:int} 件が非表示,{hidden:int}개 숨김,Liczba ukrytych: {hidden:int},{hidden:int} oculto,,{hidden:int}ที่ซ่อนอยู่,{hidden:int} gizli,{hidden:int} ẩn,{hidden:int}已隐藏,{hidden:int}已隐藏,{hidden:int} 個隱藏
Studio.VisualizationModes.AllHiddenCount.Text,,,No matching visualization modes ({hidden:int} hidden),No matching visualization modes ({hidden:int} hidden),لا توجد أوضاع تصور مطابقة ({hidden:int} مخفي),Keine passenden Visualisierungsmodi ({hidden:int} verborgen),No hay modos de visualización coincidentes ({hidden:int} oculto),Aucun mode de visualisation correspondant ({hidden:int} masqué ),कोई मैचिंग विज़ुअलाइज़ेशन मोड नहीं ({hidden:int} छिपा हुआ),Tidak ditemukan mode visualisasi yang cocok ({hidden:int} disembunyikan),Nessuna modalità di visualizzazione corrispondente ({hidden:int} nascoste),一致する可視化モードがありません ({hidden:int} 件が非表示),일치하는 시각화 모드 없음({hidden:int}개 숨김),Brak pasujących trybów wizualizacji (liczba ukrytych: {hidden:int}),Não há modos de visualização correspondentes ({hidden:int} oculto),,ไม่มีโหมดการแสดงผลที่ตรงกัน ({hidden:int} ซ่อนอยู่),Eşleşen görselleştirme modu yok ({hidden:int} gizli),Không có chế độ hiển thị phù hợp ({hidden:int} ẩn),没有匹配的可视化模式（{hidden:int}已隐藏）,没有匹配的可视化模式（{hidden:int}已隐藏）,無符合的視覺化模式（{hidden:int} 個隱藏）
Studio.VisualizationModes.VisualizationModeCategories.CollapsedCategory,,,{categoryName} ({hiddenCount:int}),{categoryName} ({hiddenCount:int}),{categoryName} ({hiddenCount:int}),{categoryName} ({hiddenCount:int}),{categoryName} ({hiddenCount:int}),{categoryName} ({hiddenCount:int}),{categoryName} ({hiddenCount:int}),{categoryName} ({hiddenCount:int}),{categoryName} ({hiddenCount:int}),{categoryName} ({hiddenCount:int}),{categoryName}({hiddenCount:int}),{categoryName} ({hiddenCount:int}),{categoryName} ({hiddenCount:int}),,{categoryName} ({hiddenCount:int}),{categoryName} ({hiddenCount:int}),{categoryName} ({hiddenCount:int}),{categoryName} ({hiddenCount:int}),{categoryName} ({hiddenCount:int}),{categoryName} ({hiddenCount:int})
Studio.VisualizationModes.VisualizationModeCategories.PhysicsConstraints,,,Physics constraints,Physics constraints,قيود الآثار الفيزيائية,Physikalische Einschränkungen,Restricciones de física,Contraintes de la physique,फ़िज़िक्स कंस्ट्रेंट,Constraint fisika,Vincoli fisici,物理拘束,물리적 제약,Ograniczenia fizyczne,Restrições de física,,Constraint ฟิสิกส์,Fiziksel kısıtlamalar,Ràng buộc vật lý,物理约束,物理约束,物理限制式
Studio.VisualizationModes.StudioModes.CollaboratorHighlights,,,Collaborator highlights,Collaborator highlights,اللحظات البارزة للمتعاون,Mitarbeiter-Highlights,Destacado del colaborador,Points forts du collaborateur,कोलैबरेटर के खास आकर्षण,Sorotan Kolaborator,Punti salienti del collaboratore,共同制作者のハイライト,공동 작업자 하이라이트,Wyróżnienia współtwórcy,Destaques do colaborador,,ไฮไลต์ผู้ร่วมงาน,Ortak çalışan vurguları,Điểm nổi bật của cộng tác viên,协作者亮点,协作者亮点,協作者醒目顯示
Studio.VisualizationModes.VisualizationModeCategories.CollapsedCategoryEnabled,,,{categoryName} ({enabledCount:int}/{hiddenCount:int}),{categoryName} ({enabledCount:int}/{hiddenCount:int}),{categoryName} ({enabledCount:int}/{hiddenCount:int}),{categoryName} ({enabledCount:int}/{hiddenCount:int}),{categoryName} ({enabledCount:int}/{hiddenCount:int}),{categoryName} ({enabledCount:int}/{hiddenCount:int}),{categoryName} ({enabledCount:int}/{hiddenCount:int}),{categoryName} ({enabledCount:int}/{hiddenCount:int}),{categoryName} ({enabledCount:int}/{hiddenCount:int}),{categoryName} ({enabledCount:int}/{hiddenCount:int}),{categoryName}({enabledCount:int}/{hiddenCount:int}),{categoryName} ({enabledCount:int}/{hiddenCount:int}),{categoryName} ({enabledCount:int}/{hiddenCount:int}),,{categoryName} ({enabledCount:int}/{hiddenCount:int}),{categoryName} ({enabledCount:int}/{hiddenCount:int}),{categoryName} ({enabledCount:int}/{hiddenCount:int}),{categoryName} ({enabledCount:int}/{hiddenCount:int}),{categoryName} ({enabledCount:int}/{hiddenCount:int}),{categoryName} ({enabledCount:int}/{hiddenCount:int})
Studio.VisualizationModes.StudioModes.GUIGuides,,,GUI guides,GUI guides,أدلة واجهة GUI,GUI-Anleitungen,Guías de GUI,Guides GUI,GUI  (ग्रैफ़िकल यूज़र इंटरफ़ेस) गाइड,Panduan GUI,Guide GUI,GUIガイド,GUI 가이드,Prowadnice graficznego interfejsu użytkownika,Guias de GUI,,คู่มือ GUI,GUI kılavuzları,Hướng dẫn GUI,GUI 指南,GUI 指南,GUI 輔助線
Studio.VisualizationModes.VisualizationModeCategories.Lighting,,,Lighting,Lighting,الإضاءة,Beleuchtung,Iluminación,Éclairage,लाइटिंग,Pencahayaan,Illuminazione,照明,조명,Oświetlenie,Iluminação,,การจัดแสง,Aydınlatma,Ánh Sáng,照明,照明,照明
Studio.VisualizationModes.VisualizationModeCategories.PhysicsGeometry,,,Physics geometry,Physics geometry,التصميم الهندسي للآثار الفيزيائية,Physikgeometrie,Geometría de física,Géométrie de la physique,फ़िज़िक्स ज्योमेट्री,Geometri fisika,Geometria fisica,物理ジオメトリ,물리적 지오메트리,Geometria fizyczna,Geometria física,,รูปทรงฟิสิกส์,Fiziksel geometri,Hình Học Vật Lý,物理几何,物理几何,物理幾何
Studio.VisualizationModes.VisualizationModeCategories.PhysicsSimulation,,,Physics simulation,Physics simulation,محاكاة الآثار الفيزيائية,Physiksimulation,Simulación de física,Simulation de la physique,फ़िज़िक्स सिम्युलेशन,Simulasi fisika,Simulazione fisica,物理シミュレーション,물리적 시뮬레이션,Symulacja fizyczna,Simulação de física,,การจำลองฟิสิกส์,Fiziksel simülasyon,Mô phỏng vật lý,物理模拟,物理模拟,物理模擬
Studio.VisualizationModes.VisualizationModeCategories.Navigation,,,Navigation,Navigation,التنقل,Navigation,Navegación,Navigation,नेविगेशन,Navigasi,Navigazione,ナビゲーション,탐색,Nawigacja,Navegação,,การนำทาง,Gezinme,Điều Hướng,导航,导航,導航
Studio.VisualizationModes.VisualizationModeCategories.View,,,View,View,معاينة,Ansicht,Vista,Voir,देखें,Lihat,Visualizza,表示,보기,Wyświetl,Visualizar,,มุมมอง,Görüntüle,Xem,视图,视图,檢視
Studio.VisualizationModes.VisualizationModeCategories.Recent,,,Recent,Recent,حديثًا,Zuletzt verwendet,Reciente,Récent,हाल ही का,Baru-Baru Ini,Recenti,最近のもの,최근,Ostatnie,Recentes,,ล่าสุด,Son,Gần Đây,近期,近期,近期
Studio.VisualizationModes.StudioModes.NavigationLabels,,,Nav labels,Nav labels,ملصقات التنقل,Nav-Beschriftung,Etiquetas de navegación,Étiquettes de navigation,नैव लेबल,Label navigasi,Etichette di navigazione,ナビゲーションラベル,탐색 라벨,Etykiety naw.,Rótulos de navegação,,Label นำทาง,Gezinme etiketleri,Nhãn định hướng,导航标签,导航标签,導航標籤
Studio.VisualizationModes.StudioModes.ConstraintsOnTop,,,Constraints on top,Constraints on top,القيود في الأعلى,Beschränkungen auf der Oberseite,Restricciones arriba,Contraintes au dessus,ऊपर की ओर कंस्ट्रेंट,Constraint di atas,Vincoli in alto,上の拘束,상단 제약,Ograniczenia na wierzchu,Restrições no topo,,Constraint อยู่ด้านบน,Kısıtlamalar üstte,Ràng buộc trên cùng,顶部约束,顶部约束,限制式置頂
Studio.VisualizationModes.VisualizationModeCategories.GUI,,,GUI,GUI,واجهة GUI,GUI,GUI,GUI,GUI (ग्रैफ़िकल यूज़र इंटरफ़ेस),GUI,Interfaccia grafica utente,GUI,GUI,Graficzny interfejs użytkownika,GUI,,GUI,GUI,GUI,GUI,GUI,GUI
Studio.VisualizationModes.StudioModes.NavigationMesh,,,Nav mesh,Nav mesh,أصل mesh للتنقل,Nav-Mesh,Malla de navegación,Maille de navigation,नैव मेश,Mesh navigasi,Mesh di navigazione,ナビゲーションメッシュ,탐색 메시,Siatka naw.,Malha de navegação,,เมชนำทาง,Gezinme mesh yapısı,Mesh điều hướng,导航网格,导航网格,導航網格
Studio.VisualizationModes.StudioModes.AssemblyLabels,,,Assembly labels,Assembly labels,ملصقات التجميع,Baugruppen-Beschriftung,Etiquetas de ensamblado,Étiquettes de montage,असेम्बली लेबल,Label rakitan,Etichette di montaggio,アセンブリラベル,어셈블리 라벨,Etykiety instalacji,Marcadores de montagem,,Label การประกอบ,Derleme etiketleri,Nhãn cụm chi tiết,组装标签,组装标签,組件標籤
Studio.VisualizationModes.StudioModes.HighlightAwakeParts,,,Highlight awake parts,Highlight awake parts,تحديد أجزاء التنشيط,Aktive Teile hervorheben,Destacar partes despiertas,Mettre en évidence les parties éveillées,अवेक पार्ट को हाइलाइट करें,Sorot komponen aktif,Evidenzia le parti sveglie,稼働中のパーツをハイライト,활성 파트 강조 표시,Wyróżnij wybudzone części,Destacar partes acordadas,,ไฮไลต์ส่วนประกอบเลิกการพักเครื่อง,Uyanık parçaları vurgula,Làm nổi bật các bộ phận thức tỉnh,高亮显示唤醒部分,高亮显示唤醒部分,醒目顯示清醒零件
Studio.VisualizationModes.StudioModes.GUIOverlay,,,GUI overlay,GUI overlay,تراكب واجهة GUI,GUI-Überlagerung,Superposición de GUI,Superposition de GUI,GUI (ग्रैफ़िकल यूज़र इंटरफ़ेस) ओवरले,Overlay GUI,Overlay GUI,GUIオーバーレイ,GUI 오버레이,Nakładka graficznego interfejsu użytkownika,Sobreposição de GUI,,การซ้อนทับ GUI,GUI bindirmesi,Lớp phủ GUI,GUI 覆盖,GUI 覆盖,GUI 面板
Studio.VisualizationModes.StudioModes.MechanismLabels,,,Mechanism labels,Mechanism labels,ملصقات الآليات,Mechanismus-Beschriftung,Etiquetas de mecanismo,Étiquettes de mécanisme,मेकेनिज्‍़म लेबल,Label mekanisme,Etichette dei meccanismi,メカニズムラベル,기계 장치 라벨,Etykiety mechanizmów,Rótulos de mecanismo,,Label กลไก,Mekanizma etiketleri,Nhãn cơ chế,机件标签,机件标签,機制標籤
Studio.VisualizationModes.StudioModes.UnanchoredPartLabels,,,Unanchored part labels,Unanchored part labels,ملصقات الأجزاء غير المثبتة,Nicht verankerte Teilbeschriftungen,Etiquetas de piezas no ancladas,Étiquettes de parties non ancrées,ऐंकर नहीं हुआ पार्ट लेबल,Label komponen yang tidak dijangkarkan,Etichette delle parti non ancorate,未固定パーツラベル,앵커 해제된 파트 라벨,Niezakotwiczone etykiety części,Etiquetas de peças não ancoradas,,Label ชิ้นส่วนที่ตรึงไว้,Sabitlenmemiş parça etiketleri,Nhãn bộ phận không neo,未锚固部件标签,未锚固部件标签,未固定零件標籤
Studio.VisualizationModes.StudioModes.Constraints,,,Constraints,Constraints,القيود,Beschränkungen,Restricciones,Contraintes,कंस्ट्रेंट,Constraint,Vincoli,拘束,제약,Ograniczenia,Restrições,,Constraint,Kısıtlamalar,Ràng Buộc,约束,约束,限制式
Studio.VisualizationModes.ToggleVisualizationMode.Description,,,Toggles {visualizationModeName} on or off,Toggles {visualizationModeName} on or off,التبديل بين تشغيل أو إيقاف {visualizationModeName},Schaltet {visualizationModeName} ein oder aus,Alternar {visualizationModeName} encendido/apagado,Activer/Désactiver {visualizationModeName} Marche/Arrêt,"{visualizationModeName} को चालू या बंद करने के लिए, टॉगल करता है",Menyalakan/mematikan {visualizationModeName},Attiva o disattiva {visualizationModeName},{visualizationModeName} のオン/オフ切りかえ,{visualizationModeName} 켜짐 또는 꺼짐 전환,Włącza/wyłącza tryb {visualizationModeName},Alternar {visualizationModeName} ligado ou desligado,,เปิดหรือปิด {visualizationModeName},{visualizationModeName} açma ve kapama,Bật/tắt {visualizationModeName},开启或关闭{visualizationModeName},开启或关闭{visualizationModeName},開啟或關閉{visualizationModeName}
Studio.VisualizationModes.StudioModes.ViewSelector,,,View selector,View selector,أداة تحديد العرض,Auswahl anzeigen,Selector de vistas,Afficher sélecteur,व्यू सिलेक्टर,Lihat pemilih,Selettore di visualizzazione,ビューセレクタ,보기 선택기,Selektor widoku,Exibir seletor,,เครื่องมือเลือกมุมมอง,Seçiciyi görüntüle,Xem trình chọn,视图选择器,视图选择器,檢視選擇器
Studio.VisualizationModes.StudioModes.WindDirection,,,Wind direction,Wind direction,اتجاه الرياح,Windrichtung,Dirección del viento,Direction du vent,हवा की दिशा,Arah angin,Direzione del vento,風向き,풍향,Kierunek wiatru,Direção do vento,,ทิศทางลม,Rüzgâr yönü,Hướng gió,风向,风向,風向
Studio.VisualizationModes.StudioModes.DeviceEmulation,,,Device emulation,Device emulation,محاكاة الجهاز,Geräte-Emulation,Emulación de dispositivo,Émulation d'appareil,डिवाइस एम्युलेशन,Emulasi perangkat,Emulazione del dispositivo,デバイス仮想化,기기 에뮬레이션,Emulacja urządzeń,Emulação de dispositivo,,การจำลองอุปกรณ์,Cihaz öykünümü,Mô phỏng thiết bị,设备仿真,设备仿真,裝置模擬
Studio.VisualizationModes.ToggleVisualizationMode.Title,,,Toggle {visualizationModeName},Toggle {visualizationModeName},تبديل {visualizationModeName},{visualizationModeName} umschalten,Alternar {visualizationModeName},Activer/Désactiver {visualizationModeName}, {visualizationModeName} टॉगल करें,Nyalakan/matikan {visualizationModeName},Attiva/disattiva {visualizationModeName},{visualizationModeName} を切りかえ,{visualizationModeName} 전환,Włącz/wyłącz tryb {visualizationModeName},Alternar {visualizationModeName},,เปิด/ปิด {visualizationModeName},{visualizationModeName} aç/kapa,Bật/tắt {visualizationModeName},切换{visualizationModeName},切换{visualizationModeName},切換{visualizationModeName}
Studio.VisualizationModes.ViewSection.CameraSpeed,,,Camera speed,Camera speed,سرعة الكاميرا,Kamerageschwindigkeit,Velocidad de la cámara,Vitesse caméra,कैमरे की स्पीड,Kecepatan kamera,Velocità videocamera,カメラ速度,카메라 속도,Szybkość kamery,Velocidade da câmera,,ความเร็วกล้อง,Kamera hızı,Tốc độ camera,镜头速度,镜头速度,攝影機速度
Studio.VisualizationModes.StudioModes.NetworkOwnerToolTip,,,Show network ownership of parts in the physics simulation,Show network ownership of parts in the physics simulation,عرض ملكية الشبكة للأجزاء في محاكاة الآثار الفيزيائية,Netzwerkeigentum von Teilen in der Physiksimulation anzeigen,Muestra la propiedad de la red de piezas en la simulación de física,Afficher la propriété du réseau des pièces dans la simulation de physique,फ़िज़िक्स सिम्युलेशन में पार्ट का नेटवर्क ओनरशिप दिखाएँ,Menampilkan kepemilikan jaringan komponen di simulasi fisika,Mostra la proprietà di rete delle parti nella simulazione fisica,物理シミュレーションでパーツのネットワーク所有権を表示,물리적 시뮬레이션에서 파트의 네트워크 소유권 표시,Pokaż własność sieci w przypadku części w ramach symulacji fizycznej,Mostrar proprietário da rede de peças na simulação de física,,แสดงความเป็นเจ้าของเครือข่ายของส่วนประกอบในการจำลองฟิสิกส์,Fiziksel simülasyonda parçaların ağ sahipliğini göster,Hiển thị quyền sở hữu mạng của các bộ phận trong mô phỏng vật lý,显示物理模拟中部件的网络所有权,显示物理模拟中部件的网络所有权,在物理模擬中顯示零件的網路擁有者
Studio.VisualizationModes.StudioModes.NavigationMeshToolTip,,,Show the navigation mesh used by pathfinding agents to navigate the world.,Show the navigation mesh used by pathfinding agents to navigate the world.,عرض أصل mesh للتنقل التي تستخدمه عوامل البحث عن المسار للتنقل في العالم.,"Navigations-Mesh anzeigen, das von Agenten für Pfadfindung verwendet wird, um die Welt zu navigieren.",Muestra la malla de navegación utilizada por los agentes de navegación para moverse por el mundo.,Afficher la grille de navigation utilisée par les agents de navigation pour se déplacer dans le monde.,दुनिया को नेविगेट करने के लिए पाथफाइंडिंग एजेंटों द्वारा उपयोग किए जाने वाले नेविगेशन मेश को दिखाएँ.,Menampilkan mesh navigasi yang digunakan oleh agen pathfinding untuk menavigasi dunia.,Mostra la mesh di navigazione utilizzata dagli agenti di pathfinding per spostarsi nel mondo.,世界をナビゲートする際、経路探索エージェントに使用されるナビゲーションメッシュを表示。,경로 찾기 에이전트가 월드를 탐색하는 데 사용하는 탐색 메시를 표시합니다.,Pokaż siatkę nawigacji używaną przez agenty do wyszukiwania ścieżek do nawigowania po świecie.,Mostra a malha de navegação usada pelos agentes de busca de caminhos para navegar pelo mundo.,,แสดงเมชการนำทางที่ใช้โดยตัวแทนการค้นหาเส้นทางเพื่อนำทางโลก,Yol bulma aracıları tarafından dünyada gezinmek için kullanılan gezinme mesh yapılarını göster.,Hiển thị lưới điều hướng được sử dụng bởi các công ty tìm đường để điều hướng thế giới.,显示路径查找代理用于在世界中导航的导航网格。,显示路径查找代理用于在世界中导航的导航网格。,顯示路徑搜尋代理在世界中導航所使用的導航網格。
Studio.VisualizationModes.StudioModes.NavigationLabelsToolTip,,,Show the navigation labels on the navigation mesh,Show the navigation labels on the navigation mesh,عرض ملصقات التنقل على أصل mesh للتنقل,Navigationsbeschriftungen auf dem Navigations-Mesh anzeigen,Muestra las etiquetas de navegación en la malla de navegación,Afficher les libellés de navigation sur le maillage de navigation,नेविगेशन मेश पर नेविगेशन लेबल दिखाएँ,Menampilkan label navigasi di mesh navigasi,Mostra le etichette di navigazione sulla mesh di navigazione,ナビゲーションメッシュ上のナビゲーションラベルを表示,탐색 메시에 탐색 라벨 표시,Pokaż etykiety nawigacji na siatce nawigacji,Mostrar os rótulos de navegação na malha de navegação,,แสดงเมชการนำทางที่ตัวแทนการค้นหาเส้นทางใช้ในการนำทางโลก,Gezinme mesh yapılarındaki gezinme etiketlerini göster,Hiển thị các nhãn điều hướng trên lưới điều hướng,在导航网格上显示导航标签,在导航网格上显示导航标签,顯示導航網格上的導航標籤
