Key,Context,Example,Source,en-us,ar-001,de-de,es-es,fr-fr,hi-in,id-id,it-it,ja-jp,ko-kr,pl-pl,pt-br,ru-ru,th-th,tr-tr,vi-vn,zh-cjv,zh-cn,zh-tw
Studio.AssetImporter.AssetImportTree.Warnings,,,warning(s),warning(s),تحذير (تحذيرات),Warnung(en),advertencia(s),avertissement(s),वॉर्निंग (वॉर्निंग्स),peringatan,avviso/i,警告,주의,ostrz.,aviso(s),,คำเตือน,uyarı,cảnh báo,警告,警告,警告
Studio.AssetImporter.Plugin.Cancel,,,Cancel,Cancel,إلغاء,Abbrechen,Cancelar,Annuler,कैंसिल करें,Batalkan,Annulla,キャンセル,취소,Anuluj,Cancelar,,ยกเลิก,İptal,Hủy Bỏ,取消,取消,取消
Studio.AssetImporter.Plugin.Import,,,Import,Import,استيراد,Importieren,Importar,Importer,इंपोर्ट करें,Impor,Importa,インポートする,가져오기,Importuj,Importar,,นำเข้า,İçe aktar,Nhập,导入,导入,匯入
Studio.AssetImporter.Plugin.WindowTitle,,,Import Preview,Import Preview,معاينة الاستيراد,Import-Vorschau,Importar vista previa,Aperçu de l'import,इंपोर्ट का प्रीव्यू,Preview Impor,Importa anteprima,インポートプレビュー,가져오기 미리 보기,Podgląd importowania,Importar prévia,,ตัวอย่างการนำเข้า,İçe aktarım ön izlemesi,Nhập Bản Xem Trước,导入预览,导入预览,匯入預覽
Studio.AssetImporter.Sections.FileGeneral,,,File General,File General,ملف عام,Datei Allgemein,Archivo general,Fichier Général,फ़ाइल जनरल,File Umum,File generale,ファイル全般,파일 일반,Plik – ogólne,Arquivo geral,,ภาพรวมไฟล์,Dosya Geneli,Tổng Quát về Tệp,文件概况,文件概况,檔案概況
Studio.AssetImporter.Sections.FileGeometry,,,File Geometry,File Geometry,هندسة الملف,Dateigeometrie,Geometría del archivo,Géométrie du fichier,फ़ाइल ज्योमेट्री,Geometri File,Geometria file,ファイルのジオメトリ,파일 지오메트리,Plik – geometria,Arquivo de geometria,,รูปทรงไฟล์,Dosya Geometrisi,Cấu Trúc Tệp,文件几何体,文件几何体,檔案幾何體
Studio.AssetImporter.Sections.FileTransform,,,File Transform,File Transform,تحويل الملف,Dateitransformation,Transformación del archivo,Transformation de fichier,फ़ाइल ट्रांसफ़ॉर्म,Transformasi File,Trasformazione file,ファイル変換,파일 변환,Plik – transformacja,Arquivo transformar,,การแปรสภาพไฟล์,Dosya Dönüşümü,Biến Đổi Tệp,文件变形,文件变形,檔案轉換
Studio.AssetImporter.Sections.ObjectGeneral,,,Object General,Object General,كائن عام,Objekt Allgemein,General del objeto,Objet général,ऑब्जेक्ट जनरल,Objek Umum,Oggetto generale,オブジェクト全般,개체 일반,Obiekt – ogólne,Objeto geral,,ภาพรวมวัตถุ,Nesne Geneli,Tổng Quát về Đối Tượng,对象概况,对象概况,物件概況
Studio.AssetImporter.Sections.ObjectGeometry,,,Object Geometry,Object Geometry,هندسة الكائن,Objektgeometrie,Geometría del objeto,Géométrie de l'objet,ऑब्जेक्ट ज्योमेट्री,Geometri Objek,Geometria oggetto,オブジェクトのジオメトリ,개체 지오메트리,Obiekt – geometria,Objeto de geometria,,รูปทรงวัตถุ,Nesne Geometrisi,Cấu Trúc của Đối Tượng,对象几何体,对象几何体,物件幾何體
Studio.AssetImporter.Properties.Dimensions,,,Object Dimensions,Object Dimensions,أبعاد الكائن,Objektdimensionen,Dimensiones del objeto,Dimensions de l'objet,ऑब्जेक्ट का माप,Dimensi Objek,Dimensioni oggetto,オブジェクトの寸法,개체 크기,Obiekt – wymiary,Objeto dimensões,,มิติวัตถุ,Nesne boyutları,Kích Thước của Đối Tượng,对象尺寸,对象尺寸,物件尺寸
Studio.AssetImporter.Properties.DoubleSided,,,Make Double-Sided,Make Double-Sided,جعلها على الوجهين,Doppelseitig machen,Hacer de doble cara,Faire recto-verso,डबल-साइडेड बनाएँ,Buat Dua Sisi,Rendi doppio fronte,両面にする,양면으로,Obustronnie,Fazer com lado duplo,,ทำให้เป็นสองด้าน,Çift taraflı yap,Tạo Hai Mặt,双面制作,双面制作,設為雙面
Studio.AssetImporter.Properties.FileDimensions,,,File Dimensions,File Dimensions,أبعاد الملف,Dateidimensionen,Dimensiones del archivo,Dimensions du fichier,फ़ाइल का माप,Dimensi File,Dimensioni file,ファイルの寸法,파일 크기,Wymiary pliku,Dimensões do arquivo,,มิติไฟล์,Dosya boyutları,Kích Thước Tệp,文件尺寸,文件尺寸,檔案尺寸
Studio.AssetImporter.Properties.IgnoreVertexColors,,,Ignore Vertex Colors,Ignore Vertex Colors,تجاهل ألوان القمة,Scheitelpunktfarben ignorieren,Omitir colores de vértices,Ignorer les couleurs des sommets,वर्टेक्स कलर्स इग्नोर करें,Abaikan Warna Puncak,Ignora colori vertice,頂点の色を無視,정점 색상 무시,Ignoruj kolory wierzchołków,Ignorar cores de vértice,,ละเว้นสีจุดยอด,Köşe renklerini yok say,Bỏ Qua Màu Đỉnh,忽略顶点颜色,忽略顶点颜色,忽略頂點顏色
Studio.AssetImporter.Properties.ImportName,,,Name,Name,الاسم,Name,Nombre,Nom,नाम,Nama,Nome,名前,이름,Nazwa,Nome,,ชื่อ,Ad,Tên,名称,名称,名稱
Studio.AssetImporter.Properties.InvertNegativeFaces,,,Invert Negative Faces,Invert Negative Faces,عكس الوجوه السلبية,Negative Gesichter invertieren,Invertir caras negativas,Inverser les faces négatives,नेगेटिव फ़ेस इन्वर्ट करें,Balik Wajah Negatif,Inverti facce negative,マイナス面を反転,음의 면 반전,Odwróć ujemne powierzchnie,Inverter faces negativas,,กลับหน้าที่เป็นลบ,Negatif yüzleri ters çevir,Đảo Mặt Âm,翻转负面表面,翻转负面表面,翻轉負面表面
Studio.AssetImporter.Properties.MergeMeshes,,,Merge Meshes,Merge Meshes,دمج أصول mesh,Meshes zusammenführen,Combinar mallas,Fusionner les maillages,मेश मर्ज करें,Gabungkan Mesh,Unisci meshes,メッシュを併合,메시 병합,Scal siatki,Mesclar malhas,,รวมเมช,Mesh yapılarını birleştir,Hợp Nhất Mesh,合并网格,合并网格,合併網格
Studio.AssetImporter.Properties.PolygonCount,,,Polygon Count,Polygon Count,عدد المضلعات,Polygonanzahl,Conteo de polígono,Nombre de polygones,पॉलीगन काउंट,Jumlah Poligon,Conteggio poligoni,ポリゴン数,다각형 수,Liczba wielokątów,Contagem de polígonos,,จำนวนโพลิกอน,Poligon sayısı,Số Lượng Đa Giác,多边形数量,多边形数量,多邊形數量
Studio.AssetImporter.Properties.ScaleUnit,,,Scale Unit,Scale Unit,وحدة المقياس,Maßstabseinheit,Unidad de escala,Unité d'échelle,स्केल यूनिट,Unit Skala,Scala unità,拡大/縮小の単位,스케일 단위,Jednostka skali,Unidade de escala,,ปรับขนาดยูนิต,Ölçek birimi,Đơn Vị Quy Mô,缩放单位,缩放单位,縮放單位
Studio.AssetImporter.Properties.WorldForward,,,World Forward,World Forward,العالم إلى الأمام,Welt vorwärts,Mundo adelante,Avance du monde,वर्ल्ड फ़ॉरवर्ड,Dunia Maju,Mondo avanti,ワールド 前方,월드 앞으로,Wektor przedni świata,Mundo à frente,,โลกทางด้านหน้า,İleri Dünya,Thế Giới Về Phía Trước,世界向前,世界向前,世界往前
Studio.AssetImporter.Properties.WorldUp,,,World Up,World Up,العالم لأعلى,Welt nach oben,Mundo superior,World Up,वर्ल्ड अप,Dunia Atas,Mondo su,ワールド 上,월드 위로,Wektor górny świata,Mundo acima,,โลกทางด้านบน,Yukarı Dünya,Thế Giới Hướng Lên Trên,世界向上,世界向上,世界往上
Studio.AssetImporter.Properties.ZeroOrigin,,,Zero Origin,Zero Origin,أصل الصفر,Null-Ursprung,Origen cero,Origine zéro,ज़ीरो ओरिजिन,Asal Nol,Origine zero,ゼロオリジン,제로 원점,Zerowy początek,Origem zero,,ต้นกำเนิดเป็นศูนย์,Sıfır Köken,Gốc Tọa Độ Không,零始点,零始点,零原點
Studio.AssetImporter.Properties.ImportAsModelAsset,,,Import Only as a Model,Import Only as a Model,استيراد فقط كنموذج,Nur als Modell importieren,Importar Solo como Modelo,Importer uniquement en tant que modèle,सिर्फ़ मॉडल के तौर पर इंपोर्ट करें,Impor Hanya sebagai Model,Importa solo come modello,モデルとしてのみインポート,모델로만 가져오기,Importuj tylko jako model,Importar somente como um modelo,,นำเข้าในฐานะโมเดลเท่านั้น,Yalnızca model olarak içe aktar,Chỉ Nhập dưới dạng Mô Hình,仅以模型导入,仅以模型导入,只以模型匯入
Studio.AssetImporter.Sections.AvatarGeneral,,,Avatar General,Avatar General,أفاتار عام,Avatar Allgemein,General de avatar,Généralités sur l'avatar,अवतार जनरल,Avatar Umum,Avatar generale,アバター全般,아바타 일반,Awatar – ogólne,Avatar geral,,ภาพรวมอวาตาร์,Avatar Geneli,Tổng Quát về Avatar,虚拟形象概况,虚拟形象概况,虛擬人偶概況
Studio.AssetImporter.Properties.Anchored,,,Anchored,Anchored,مثبت,Verankert,Anclado,Ancré,ऐंकर्ड,Dijangkarkan,Ancorato,固定済み,고정됨,Zakotwiczone,Ancorado,,ที่ตรึงไว้,Sabitlenmiş,Đã neo,已锚固,已锚固,已固定
Studio.AssetImporter.Properties.InsertInWorkspace,,,Add to Workspace,Add to Workspace,إضافة إلى مساحة العمل,Zum Arbeitsbereich hinzufügen,Añadir a Workspace,Ajouter à Workspace,Workspace में जोड़ें,Tambahkan ke Workspace,Aggiungi all'area di lavoro,ワークスペースに追加,작업 공간에 추가,Dodaj do przestrzeni roboczej,Adicionar à área de trabalho,,เพิ่มไปยัง Workspace,Atölyeye ekle,Thêm vào Workspace,添加至工作区,添加至工作区,新增至 Workspace
Studio.AssetImporter.Properties.RigType,,,Rig Type,Rig Type,نوع Rig,Rig-Typ,Tipo de rig,Type de faille,रिग टाइप,Tipe Rig,Tipo di rig,リグタイプ,리그 유형,Typ szkieletu,Tipo de rig,,ประเภท Rig,Düzenek Türü,Kiểu Khung Xương,骨架类型,骨架类型,骨架類型
Studio.AssetImporter.Statues.MeshScaleWarning,,,One of the objects dimensions are larger than can be imported,One of the objects dimensions are larger than can be imported,أحد أبعاد الكائنات أكبر مما يمكن استيراده,Eine der Objektdimensionen ist größer als importiert werden kann,Una de las dimensiones de los objetos es mayor de lo que se puede importar,Une des dimensions des objets est plus grande que ce qui peut être importé,एक ऑब्जेक्ट का आकार इंपोर्ट किए जा सकने वाले ऑब्जेक्ट के आकार से बड़ा है,Salah satu dimensi objek lebih besar daripada dimensi yang dapat diimpor,Uno degli oggetti è più grande di quello che può essere importato,オブジェクトの一つの大きさがインポート可能なサイズを超えています,개체 중 하나의 크기가 가져올 수 있는 크기를 초과합니다,Wymiary jednego z obiektów są większe niż wymiary możliwe do zaimportowania,Uma das dimensões dos objetos é maior do que pode ser importada,,หนึ่งในมิติของวัตถุมีขนาดใหญ่เกินกว่าจะสามารถนำเข้าได้,"Nesnelerden birinin boyutları, içe aktarılamayacak kadar büyük",Một trong những kích thước đối tượng lớn hơn kích thước có thể được nhập,其中一个对象尺寸大于可导入上限,其中一个对象尺寸大于可导入上限,其中一個物件的尺寸大於可匯入上限
Studio.AssetImporter.Statues.MeshSizeWarning,,,The number of triangles is greater than is supported. Object will be simplified,The number of triangles is greater than is supported. Object will be simplified,عدد المثلثات أكبر من المدعوم. سيتم تبسيط الكائن,Die Anzahl der Dreiecke ist größer als unterstützt wird. Das Objekt wird vereinfacht,El número de triángulos es mayor que la cantidad compatible. El objeto será simplificado.,Le nombre de triangles est plus grand que celui supporté. L'objet sera simplifié,ट्राइऐंगल्स की संख्या काम करने के लिए ज़रूरी संख्या से अधिक है. ऑब्जेक्ट को सरल बनाया जाएगा,Jumlah segitiga lebih besar dari jumlah yang didukung. Objek akan disederhanakan,Il numero di triangoli è maggiore di quello supportato. L'oggetto sarà semplificato,三角形の数が対応可能な数を超えています。オブジェクトは簡素化されます,삼각형의 수가 지원되는 개수를 초과합니다. 개체가 단순화됩니다.,Liczba trójkątów jest większa od obsługiwanej liczby. Obiekt zostanie uproszczony.,O número de triângulos é maior que o suportado. O objeto será simplificado,,จำนวนสามเหลี่ยมมากกว่าที่รองรับ วัตถุจะได้รับการทำให้มีความเรียบง่ายมากขึ้น,"Üçgen sayısı, desteklenenin üzerinde. Nesne basitleştirilecek",Số lượng tam giác lớn hơn số lượng được hỗ trợ. Đối tượng sẽ được lược bớt,三角形的数量大于支持上限。对象将被简化,三角形的数量大于支持上限。对象将被简化,三角形數量大於可支援上限。物件將被簡化
Studio.AssetImporter.Statuses.MeshScaleWarning,,,One of the objects dimensions are larger than can be imported.,One of the objects dimensions are larger than can be imported.,أحد أبعاد الكائنات أكبر مما يمكن استيراده.,Eine der Objektdimensionen ist größer als importiert werden kann.,Una de las dimensiones de los objetos es mayor de lo que se puede importar.,Une des dimensions des objets est plus grande que ce qui peut être importé.,एक ऑब्जेक्ट का आकार इंपोर्ट किए जा सकने वाले ऑब्जेक्ट के आकार से बड़ा है.,Salah satu dimensi objek lebih besar daripada dimensi yang dapat diimpor.,Uno degli oggetti è più grande di quello che può essere importato.,オブジェクトのうち一つの大きさがインポート可能なサイズを超えています,개체 중 하나의 크기가 가져올 수 있는 크기를 초과합니다.,Wymiary jednego z obiektów są większe niż wymiary możliwe do zaimportowania.,Uma das dimensões dos objetos é maior do que pode ser importada.,,หนึ่งในมิติของวัตถุมีขนาดใหญ่เกินกว่าจะสามารถนำเข้าได้,"Nesnelerden birinin boyutları, içe aktarılamayacak kadar büyük.",Một trong những kích thước đối tượng lớn hơn kích thước có thể được nhập.,其中一个对象尺寸大于可导入上限。,其中一个对象尺寸大于可导入上限。,其中一個物件的尺寸大於可匯入上限。
Studio.AssetImporter.Statuses.MeshSizeWarning,,,"The number of triangles is greater than 20,000. Your original asset will be uploaded at full quality but will be decimated down to 20,000 triangles when rendered.","The number of triangles is greater than 20,000. Your original asset will be uploaded at full quality but will be decimated down to 20,000 triangles when rendered.","عدد المثلثات أكبر من الحد المدعوم البالغ 10,000. سيتم تدمير الكائن.","Die Anzahl der Dreiecke übersteigt 20.000. Dein ursprüngliches Objekt wird in voller Qualität hochgeladen, beim Rendern aber auf 20.000 Dreiecke reduziert.","El número de triángulos es superior a 20,000. Tu recurso original se cargará con total calidad pero será diezmado hasta 20,000 triángulos cuando se procese.",Le nombre de triangles est supérieur à 20 000. Ton contenu original sera téléchargé en pleine qualité mais sera décimé jusqu'à 20 000 triangles lors du rendu.,"ट्राएंगल्स की संख्या 20,000 से ज़्यादा है. आपके ओरिजनल ऐसेट को फ़ुल क्वालिटी पर अपलोड किया जाएगा, लेकिन रेंडर किए जाने पर इसे 20,000 ट्राएंगल तक घटा दिया जाएगा.","Jumlah segitiga lebih dari 20.000. Aset orisinalmu akan di-upload dengan kualitas penuh, tapi akan berkurang menjadi 20.000 segitiga saat dirender.","Il numero di triangoli è superiore a 20.000. La risorsa originale verrà caricata con la massima qualità, ma verrà decimata fino a 20.000 triangoli durante il rendering.","三角形の数が 20,000 以上になっています。元のアセットは完全な品質でアップロードされますが、レンダリング時に三角形の数が 20,000 に削減されます。","삼각형의 수가 20,000를 초과합니다. 오리지널 애셋은 완전한 품질로 업로드되지만 렌더링 시 삼각형이 20,000개로 훼손됩니다.","Liczba trójkątów jest większa niż 20 000. Twój oryginalny zasób zostanie przesłany w pełnej jakości, ale po renderowaniu zostanie zredukowany do 20 000 trójkątów.","O número de triângulos é maior que 20.000. Seu ativo original será carregado em qualidade total, mas será reduzido para 20.000 triângulos quando renderizado.",,"มีจำนวนสามเหลี่ยมเกิน 20,000 ชิ้น แอสเซทต้นฉบับของคุณจะถูกอัปโหลดเต็มคุณภาพ แต่จะถูกลดลงเหลือสามเหลี่ยม 20,000 ชิ้นเมื่อเรนเดอร์",Üçgen sayısı 20.000'den fazla. Orijinal varlığın tam kalitede yüklenecek ancak görsele dönüştürüldüğünde 20.000 üçgene düşürülecek.,"Số lượng tam giác nhiều hơn 20.000. Tài sản gốc của bạn sẽ được tải lên với chất lượng đầy đủ, nhưng sẽ giảm xuống còn 20.000 tam giác khi kết xuất.","三角形的数量大于 20,000。你的原始素材将以完整质量上传，但在渲染时将减少到 20,000 个三角形。","三角形的数量大于 20,000。你的原始素材将以完整质量上传，但在渲染时将减少到 20,000 个三角形。","三角形的數量大於 20,000 個。原始素材將以完整品質上傳，但在成像時將大幅削減至 20,000 個三角形。"
Studio.AssetImporter.Properties.FilePath,,,File Path,File Path,مسار الملف,Dateipfad,Ruta del archivo,Chemin du fichier,फ़ाइल पाथ,Jalur File,Percorso file,ファイルパス,파일 경로,Ścieżka do pliku,Endereço do arquivo,,เส้นทางไฟล์,Dosya yolu,Đường dẫn tệp,文件路径,文件路径,檔案路徑
Studio.AssetImporter.PropertiesTooltip.Anchored,,,"If enabled, makes the asset anchored","If enabled, makes the asset anchored",إذا تم التمكين، يجعل الأصل مثبتًا,"Wenn diese Option aktiviert ist, wird das Objekt verankert","Si está activado, ancla el recurso","Si activé, rend le contenu ancré","चालू किए जाने पर, ऐसेट को ऐंकर्ड बना देता है","Jika diaktifkan, membuat aset menjadi dijangkarkan","Se abilitato, rende la risorsa ancorata",有効にすると、アセットが固定されます,활성화하면 애셋이 고정됩니다,Włączenie tej opcji powoduje zakotwiczenie zasobu,"Se ativado, faz com que o ativo seja ancorado",,หากเปิดใช้งานจะตรึงทรัพยากร,Etkinleştirilirse varlık sabitlenir,"Nếu bật, hãy neo tài sản",启用后将锚固素材,启用后将锚固素材,若啟用，會使素材固定
Studio.AssetImporter.PropertiesTooltip.Dimensions,,,The size of the given object in studs,The size of the given object in studs,حجم الكائن المعطى بالأزرار,Die Größe des gegebenen Objekts in Noppen,El tamaño del objeto en studs,La taille de l'objet donné dans les studs,दिए गए ऑब्जेक्ट का स्टड में साइज़,Ukuran objek tertentu dalam kotak,La dimensione dell'oggetto in borchie,指定されたオブジェクトのマス数でのサイズ,지정된 개체의 크기(스터드),Rozmiar danego obiektu w studach,O tamanho do objeto dado em quadrículas,,ขนาดของวัตถุที่กำหนดเป็น Stud,Nesnenin birimkare cinsinden boyutu,Kích thước của đối tượng nhất định tính bằng stud,指定对象大小（格）,指定对象大小（格）,指定物件大小（磚塊）
Studio.AssetImporter.PropertiesTooltip.DoubleSided,,,"If disabled, sets only one side of your model's faces as opaque. If enabled, sets both sides of your model's faces as opaque and doubles the triangle count.","If disabled, sets only one side of your model's faces as opaque. If enabled, sets both sides of your model's faces as opaque and doubles the triangle count.",إذا تم التعطيل، يتم تعيين جانب واحد فقط من وجوه النموذج الخاص بك على أنه معتم. إذا تم التمكين، يتم تعيين كلا جانبي وجوه النموذج الخاص بك على أنهما معتمان ويضاعف عدد المثلثات.,"Wenn diese Option deaktiviert ist, wird nur eine Seite der Flächen deines Modells undurchsichtig. Wenn diese Option aktiviert ist, werden beide Seiten der Flächen deines Modells undurchsichtig und die Anzahl der Dreiecke wird verdoppelt.","Si está desactivado, opaca solo un lado de las caras de tu modelo. Si está activado, establece ambos lados de las caras de tu modelo como opaco y duplica el recuento de triángulos.","Si cette option est désactivée, un seul côté des faces du modèle est opaque. Si elle est activée, les deux côtés des faces du modèle sont opaques et le nombre de triangles est doublé.","बंद किए जाने पर, आपके मॉडल के चेहरों की सिर्फ़ एक साइड को ओपेक के रूप में सेट करता है. चालू किए जाने पर, आपके मॉडल के चेहरों की दोनों साइड को ओपेक के रूप में सेट करता है और ट्राइऐंगल काउंट को डबल कर देता है.","Jika dinonaktifkan, mengatur hanya satu sisi wajah modelmu menjadi buram. Jika diaktifkan, mengatur kedua sisi wajah model menjadi buram dan menggandakan jumlah segitiga.","Se disabilitato, imposta solo un lato delle facce del modello come opache. Se abilitato, imposta entrambi i lati delle facce del modello come opachi e raddoppia il numero di triangoli.",無効にすると、モデルの面の片側だけを不透明に設定します。 有効にした場合、モデルの両面を不透明に設定し、三角形の数を倍増します。,비활성화하면 모델 면의 한쪽만 불투명하게 설정됩니다. 활성화하면 모델 면의 양쪽을 불투명하게 설정하고 삼각형 개수를 두 배로 늘립니다.,Wyłączenie tej opcji powoduje ustawienie powierzchni modelu jako nieprzezroczystych tylko z jednej strony. Włączenie jej ustawia powierzchnie modelu jako nieprzezroczyste z obu stron i podwaja liczbę trójkątów.,"Se desativado, define somente um lado dos rostos do seu modelo como opaco. Se ativado, defina ambos os lados das faces de seu modelo como opacas e dobre o triângulo da contagem.",,หากปิดใช้งานจะกำหนดให้ด้านหนึ่งของหน้าโมเดลของคุณเป็นแบบทึบ หากเปิดใช้งานจะกำหนดให้ทั้งสองด้านของหน้าโมเดลของคุณเป็นแบบทึบ และเพิ่มจำนวนสามเหลี่ยมเป็นสองเท่า,Devre dışı bırakıldığında modelinin yüzlerinin yalnızca bir tarafını opak yapar. Etkinleştirildiğinde model yüzlerinin iki tarafını da opak yapar ve üçgen sayısını ikiye katlar.,"Nếu tắt, chỉ đặt một mặt của mô hình thành mờ đục. Nếu bật, đặt cả hai mặt của mô hình thành mờ đục và tăng gấp đôi số lượng tam giác.",禁用后，模型面部中的一侧将设置为不透明。启用后，模型面部的两侧都将设置为不透明，三角形数量也会翻倍。,禁用后，模型面部中的一侧将设置为不透明。启用后，模型面部的两侧都将设置为不透明，三角形数量也会翻倍。,若停用，則模型僅有一面會設為不透明。若啟用，則模型兩面都會設為不透明，且三角形數量加倍。
Studio.AssetImporter.PropertiesTooltip.FileDimensions,,,The size of the contents of the file in studs,The size of the contents of the file in studs,حجم محتويات الملف بالأزرار,Die Größe des Inhalts der Datei in Noppen,El tamaño de los contenidos del archivo en studs,"La taille du contenu du fichier, en points de repère",फ़ाइल के कॉन्टेंट का स्टड में साइज़,Ukuran konten file dalam satuan kotak,La dimensione del contenuto del file in stud,マス数でのファイルのコンテンツサイズ,파일 내용의 크기(스터드),Rozmiar elementu w studach,O tamanho do conteúdo do arquivo em quadrículas,,ขนาดของเนื้อหาไฟล์เป็น Stud,Dosya içeriğinin birimkare cinsinden boyutu,Kích thước của nội dung tệp tính bằng stud,格中文件内容尺寸,格中文件内容尺寸,檔案內容大小（磚塊數）
