Key,Context,Example,Source,en-us,ar-001,de-de,es-es,fr-fr,hi-in,id-id,it-it,ja-jp,ko-kr,pl-pl,pt-br,ru-ru,th-th,tr-tr,vi-vn,zh-cjv,zh-cn,zh-tw
Studio.TestingControls.Tooltip.PauseClient,,,Pause client physics and animations,Pause client physics and animations,إيقاف الآثار الفيزيائية والعرض والحركات للعميل مؤقتًا,Client-Physik und -Animationen anhalten,Pausa las físicas y las animaciones,"Mettre en pause la physique, le rendu et les animations du client",क्लाइंट फ़िज़िक्स और ऐनिमेशन रोकें,Jeda fisika dan animasi klien,Metti in pausa le simulazioni fisiche e le animazioni sul client,クライアント物理、レンダリング、アニメーションを一時停止,클라이언트 물리 및 애니메이션을 일시 중지합니다,Wstrzymaj fizykę i animacje klienta,"Pausar todas as físicas, renderizações e animações",,หยุดฟิสิกส์และแอนิเมชันของไคลเอ็นต์ชั่วคราว,İstemci fiziğini ve animasyonlarını duraklat,Tạm dừng mô phỏng vật lý và hiệu ứng động từ máy khách,暂停客户端物理计算、渲染和动画,暂停客户端物理计算、渲染和动画,暫停用戶端物理模擬和動畫
Studio.TestingControls.Tooltip.Resume,,,Resume all physics and animations,Resume all physics and animations,استئناف كل الآثار الفيزيائية والعرض والحركات,Alle Physik und Animationen fortsetzen,Reanuda todas las físicas y las animaciones,"Reprends toutes les données physiques, le rendu et les animations",सभी फ़िज़िक्स और ऐनिमेशन फिर से शुरू करें,Lanjutkan semua fisika dan animasi,Riprendi tutte le simulazioni fisiche e le animazioni,すべての物理、レンダリング、アニメーションを再開,모든 물리 및 애니메이션을 재개합니다,Wznów całą fizykę i wszystkie animacje,"Retomar todas as físicas, renderizações e animações",,เปิดฟิสิกส์และแอนิเมชันทั้งหมดต่อ,Tüm fizik ve animasyonları devam ettir,Khôi phục toàn bộ mô phỏng vật lý và hiệu ứng động,恢复所有物理计算、渲染和动画,恢复所有物理计算、渲染和动画,恢復所有物理模擬和動畫
Studio.TestingControls.Tooltip.ResumeServer,,,Resume server physics and animations,Resume server physics and animations,استئناف الآثار الفيزيائية والعرض والحركات للخادم,Server-Physik und -Animationen fortsetzen,Reanuda las físicas del servidor y las animaciones,"Reprendre la physique, le rendu et les animations du serveur",सर्वर फ़िज़िक्स और ऐनिमेशन फिर से शुरू करें,Lanjutkan fisika dan animasi server,Riprendi le simulazioni fisiche e le animazioni sul server,サーバー物理、レンダリング、アニメーションを再開,서버 물리 및 애니메이션을 재개합니다,Wznów fizykę i animacje serwera,"Retomar todas as físicas, renderizações e animações",,เปิดฟิสิกส์และแอนิเมชันของเซิร์ฟเวอร์ต่อ,Sunucu fiziğini ve animasyonlarını devam ettir,Tiếp tục mô phỏng vật lý và hiệu ứng động từ máy chủ,恢复服务器物理计算、渲染和动画,恢复服务器物理计算、渲染和动画,恢復伺服器物理模擬和動畫
Studio.TestingControls.Tooltip.ResumeClient,,,Resume client physics and animations,Resume client physics and animations,استئناف الآثار الفيزيائية والعرض والحركات للعميل,Client-Physik und -Animationen fortsetzen,Reanudar la física y animaciones del cliente,"Reprendre la physique, le rendu et les animations du client",क्लाइंट फ़िज़िक्स और ऐनिमेशन फिर से शुरू करें,Lanjutkan fisika dan animasi klien,Riprendi le simulazioni fisiche e le animazioni sul client,クライアント物理、レンダリング、アニメーションを再開,클라이언트 물리 및 애니메이션을 재개합니다,Wznów fizykę i animacje klienta,"Retomar todas as físicas, renderizações e animações do cliente",,เปิดฟิสิกส์และแอนิเมชันของไคลเอ็นต์ต่อ,İstemci fiziğini ve animasyonlarını devam ettir,Tiếp tục mô phỏng vật lý và hiệu ứng động từ máy khách,恢复客户端物理计算、渲染和动画,恢复客户端物理计算、渲染和动画,恢復用戶端物理模擬和動畫
Studio.TestingControls.Title.Play,,,Play,Play,تشغيل,Spielen,Jugar,Jouer,खेलें,Mainkan,Gioca,プレイ,플레이,Odtwórz,Jogar,,เล่น,Oyna,Chơi,执行,执行,執行
Studio.TestingControls.Tooltip.Play,,,Start simulating the experience,Start simulating the experience,بدء محاكاة التجربة,Simulation der Experience starten,Empieza a simular la experiencia,Commencer à simuler l'expérience,एक्सपीरिएंस को सिम्युलेट करना शुरू करें,Mulai simulasi pengalaman virtual,Inizia a simulare l'esperienza,バーチャル空間のシミュレーションを開始,체험 시뮬레이션을 시작합니다,Rozpocznij symulację projektu,Comece a simular a experiência,,เริ่มการจำลองประสบการณ์,Deneyimi test etmeye başla,Bắt đầu mô phỏng trải nghiệm,开始模拟体验,开始模拟体验,開始模擬體驗
Studio.TestingControls.Title.ResumeScripts,,,Resume Scripts,Resume Scripts,استئناف النصوص البرمجية,Scripts fortsetzen,Reanudar scripts,Reprendre les scripts,स्क्रिप्ट्स को फिर से शुरू करें,Lanjutkan Skrip,Riprendi script,スクリプトを再開,스크립트 재개,Wznów skrypty,Retomar scripts,,ให้สคริปต์ทำงานต่อ,Betikleri sürdür,Tiếp tục Kịch bản,恢复脚本,恢复脚本,繼續指令碼
Studio.TestingControls.Tooltip.ResumeScripts,,,Resume scripts and simulation,Resume scripts and simulation,استئناف النصوص البرمجية والمحاكاة,Scripts und Simulation fortsetzen,Reanuda los scripts y la simulación,Reprendre les scripts et la simulation,स्क्रिप्ट्स और सिम्युलेशन को फिर से शुरू करें,Lanjutkan skrip dan simulasi,Riprendi script e simulazioni,スクリプトとシミュレーションを再開,스크립트 및 시뮬레이션을 재개합니다,Wznów skrypty i symulację,Retomar scripts e simulação,,ให้สคริปต์และการจำลองสถานการณ์ทำงานต่อ,Betikleri ve simülasyonu sürdür,Tiếp tục kịch bản và mô phỏng,恢复脚本和模拟,恢复脚本和模拟,繼續指令碼和模擬
Studio.TestingControls.Tooltip.Exit,,,Exit client window,Exit client window,الخروج من نافذة العميل,Client-Fenster verlassen,Salir de la ventana del cliente,Quitter la fenêtre client,क्लाइंट विंडो से बाहर निकलें,Keluar dari jendela klien,Esci dalla finestra client,クライアントウィンドウを終了,클라이언트 창을 나갑니다,Wyjdź z okna klienta,Sair da janela do cliente,,ออกจากหน้าต่างไคลเอนต์,İstemci penceresinden çık,Thoát cửa số máy khách,退出客户端窗口,退出客户端窗口,退出用戶端視窗
Studio.TestingControls.Title.StepForward,,,Step Forward,Step Forward,خطوة للأمام,Schritt vorwärts,Paso adelante,Avancer,आगे बढ़ें,Maju ke Depan,Manda avanti,ステップ前進,스텝 포워드,Krok do przodu,Avançar etapa,,เดินหน้า,İleri Adım,Tiến về trước,向前推进,向前推进,逐步前進
Studio.TestingControls.Tooltip.StepForward,,,Step forward one frame in the simulation,Step forward one frame in the simulation,خطوة للأمام بمقدار إطار واحد في المحاكاة,In der Simulation einen Frame vorwärtsgehen,Avanza un fotograma en la simulación,Avancer d'une image dans la simulation,सिम्युलेशन में एक फ़्रेम को आगे बढ़ाएँ,Maju satu bingkai dalam simulasi,Fai un passo avanti di un fotogramma nella simulazione,シミュレーションで1フレーム分ステップ前進,시뮬레이션에서 한 프레임 스텝 포워드합니다,Posuń o jedną klatkę do przodu w symulacji,Avance um quadro na simulação,,เดินหน้าหนึ่งเฟรมในการจำลองสถานการณ์,Simülasyonda bir kare ileri adım,Tiến tới một khung hình trong mô phỏng,在模拟中向前推进一帧,在模拟中向前推进一帧,在模擬中前進一個影格
Studio.TestingControls.Title.StepForwardClient,,,Step Forward: Client,Step Forward: Client,خطوة للأمام: العميل,Schritt vorwärts: Client,Paso adelante: Cliente,Avancer : Client,फ़ॉरवर्ड करें : क्लाइंट,Maju ke Depan: Klien,Fai un passo avanti: client,ステップ前進: クライアント,스텝 포워드: 클라이언트,Posuń o krok do przodu: Klient,Avançar uma etapa: Cliente,,เดินหน้า: ไคลเอนต์,İleri Adım: İstemci,Tiến về trước: Máy khách,向前推进：客户端,向前推进：客户端,逐步前進：用戶端
Studio.TestingControls.Tooltip.StepForwardClient,,,Step client forward one frame,Step client forward one frame,تقديم العميل خطوة للأمام بمقدار إطار واحد,Client einen Frame vorwärtsgehen,Avanza un fotograma en la simulación del cliente,Avancer le client d'une image,क्लाइंट को एक फ़्रेम से आगे बढ़ाएँ,Majukan klien satu bingkai,Fai avanzare il client di un fotogramma,クライアントを1フレーム分ステップ前進,클라이언트를 한 프레임 스텝 포워드합니다,Posuń na kliencie o jedną klatkę do przodu,Avançar o cliente em um quadro,,ให้ไคลเอนต์เดินหน้าหนึ่งเฟรม,İstemcide bir kare ileri adım,Tiến máy khách lên một khung hình,将客户端向前推进一帧,将客户端向前推进一帧,用戶端前進一個影格
Studio.TestingControls.Tooltip.StepForwardServer,,,Step server forward one frame,Step server forward one frame,تقديم الخادم خطوة للأمام بمقدار إطار واحد,Server einen Frame vorwärtsgehen,Avanza un fotograma en la simulación del servidor,Avancer le serveur d'une image,सर्वर को एक फ़्रेम से आगे बढ़ाएँ,Majukan server satu bingkai,Fai avanzare il server di un fotogramma,サーバーを1フレーム分ステップ前進,서버를 한 프레임 스텝 포워드합니다,Posuń na serwerze o jedną klatkę do przodu,Avançar um quadro no servidor,,ให้เซิร์ฟเวอร์เดินหน้าหนึ่งเฟรม,Sunucuda bir kare ileri adım,Tiến máy chủ lên một khung hình,将服务器向前推进一帧,将服务器向前推进一帧,伺服器前進一個影格
Studio.TestingControls.Title.StepForwardServer,,,Step Forward: Server,Step Forward: Server,خطوة للأمام: الخادم,Schritt vorwärts: Server,Paso adelante: Servidor,Avancer : Serveur,आगे बढ़ें : सर्वर,Maju ke Depan: Server,Fai un passo avanti: server,ステップ前進: サーバー,스텝 포워드: 서버,Posuń o krok do przodu: Serwer,Avançar uma etapa: Servidor,,เดินหน้า: เซิร์ฟเวอร์,İleri Adım: Sunucu,Tiến về trước: Máy chủ,向前推进：服务器,向前推进：服务器,逐步前進：伺服器
Studio.TestingControls.Title.Client,,,Client,Client,العميل,Client,Cliente,Client,क्लाइंट,Klien,Client,クライアント,클라이언트,Klient,Cliente,,ไคลเอนต์,İstemci,Máy khách,客户端,客户端,用戶端
Studio.TestingControls.Title.Server,,,Server,Server,الخادم,Server,Servidor,Serveur,सर्वर,Server,Server,サーバー,서버,Serwer,Servidor,,เซิร์ฟเวอร์,Sunucu,Máy chủ,服务器,服务器,伺服器
Studio.TestingControls.Tooltip.ClientServerDM,,,Toggle between client and server view,Toggle between client and server view,التبديل بين معاينة العميل والخادم,Zwischen Client- und Serveransicht umschalten,Cambia entre vista de cliente y servidor,Basculer entre la vue client et serveur,क्लाइंट और सर्वर व्यू के बीच टॉगल करें,Beralih antara tampilan klien dan server,Passa dalla visualizzazione client a quella server,クライアントとサーバー表示を切りかえ,클라이언트와 서버 보기 사이를 전환합니다,Przełączanie pomiędzy widokiem klienta i serwera,Alternar entre visualização de cliente e servidor,,สลับระหว่างมุมมองไคลเอนต์และเซิร์ฟเวอร์,İstemci ve sunucu modu arasında geçiş yap,Chuyển đổi bật/tắt giữa chế độ xem máy khách và máy chủ,在客户端和服务器视图之间切换,在客户端和服务器视图之间切换,在用戶端和伺服器檢視之間切換
Studio.TestingControls.Title.EndSession,,,End Session,End Session,إنهاء الجلسة,Sitzung beenden,Finalizar sesión,Fin de la session,सेशन खत्म करें,Akhiri Sesi,Termina sessione,セッションを終了,세션 종료,Zakończ sesję,Finalizar a sessão,,จบเซสชัน,Oturumu Sonlandır,Kết thúc phiên,结束会话,结束会话,結束作業
Studio.TestingControls.Tooltip.EndSessionTeamTest,,,End Team Test session for all collaborators,End Team Test session for all collaborators,إنهاء جلسة التجربة الجماعية لكل المتعاونين,Teamtestsitzung für alle Mitwirkenden beenden,Finaliza la sesión de prueba en equipo para todos los colaboradores,Fin de la session de test d'équipe pour tous les collaborateurs,"सभी कोलैबरेटर के लिए, टीम टेस्ट सेशन खत्म करें",Akhiri sesi Tes Tim untuk semua kolaborator,Termina la sessione di test team per tutti i collaboratori,共同制作者全員とのチームテストセッションを終了,전체 공동 작업자에 대해 팀 테스트 세션을 종료합니다,Zakończ sesję testu zespołu dla wszystkich współtwórców,Encerrar sessão de Teste em Equipe para todos os colaboradores,,จบเซสชันการทดสอบแบบเป็นทีมสำหรับผู้ร่วมงานทั้งหมด,Ekip Testi oturumunu tüm iş birlikçileri için sonlandır,Kết thúc phiên thử nghiệm nhóm đối với tất cả người hợp tác,为所有协作者的结束团队测试会话,为所有协作者的结束团队测试会话,結束所有協作者的團隊測試作業
Studio.TestingControls.Tooltip.EndSessionServerClients,,,Close server and all client windows,Close server and all client windows,إغلاق الخادم وكل نوافذ العميل,Server und alle Client-Fenster schließen,Cierra el servidor y todas las ventanas del cliente,Fermer le serveur et toutes les fenêtres du client,सर्वर और सभी क्लाइंट विंडो बंद करें,Tutup server dan semua jendela klien,Chiudi il server e tutte le finestre client,サーバーとすべてのクライアントウィンドウを閉じる,서버 및 전체 클라이언트 창을 닫습니다,Zamknij serwer i wszystkie okna klientów,Fechar servidor e todas as janelas do cliente,,ปิดหน้าต่างเซิร์ฟเวอร์และไคลเอนต์ทั้งหมด,Sunucuyu ve tüm istemci pencerelerini kapat,Đóng tất cả các cửa sổ máy chủ và máy khách,关闭服务器和所有客户端窗口,关闭服务器和所有客户端窗口,關閉伺服器和所有用戶端視窗
Studio.TestingControls.Tooltip.Test,,,"Start simulation with a player at a SpawnLocation or coordinates of around (0, 100, 0)","Start simulation with a player at a SpawnLocation or coordinates of around (0, 100, 0)","بدء المحاكاة مع لاعب في SpawnLocation أو إحداثيات قريبة من (0,100)","Simulation mit einem Spieler an einer SpawnLocation oder Koordinaten von etwa (0, 100, 0) starten","Comienza la simulación con un jugador en una ubicación de SpawnLocation o coordenadas de alrededor (0, 100, 0)","Commencer la simulation avec un joueur à un point d'apparition ou des coordonnées de autour (0,100)","SpawnLocation या (0, 100, 0) के करीब कोऑर्डिनेट्स पर, किसी प्लेयर के साथ सिम्युलेशन शुरू करें","Mulai simulasi dengan 1 pemain di SpawnLocation atau koordinat sekitar (0, 100, 0)","Avvia la simulazione con un giocatore in una spawn location o con coordinate intorno a (0, 100, 0)","SpawnLocation が約 (0,100) の座標でプレイヤーのシミュレーションを開始","SpawnLocation 또는 (0, 100, 0) 근처 좌표에서 플레이어와 함께 시뮬레이션을 시작합니다","Rozpocznij symulację z graczem w SpawnLocation lub używając współrzędnych około (0, 100, 0)","Iniciar a simulação com um jogador em um SpawnLocation ou coordenadas de ao redor (0,100)",,"เริ่มการจำลองสถานการณ์โดยวางผู้เล่นไว้ที่ SpawnLocation หรือพิกัดประมาณ (0, 100, 0)","Bir SpawnLocation'da veya (0, 100, 0) civarındaki koordinatlarda bir oyuncuyla simülasyon başlat","Bắt đầu mô phỏng với người chơi tại SpawnLocation hoặc tọa độ khoảng (0, 100, 0)","以玩家从 SpawnLocation 或大约坐标 (0,100) 处启动模拟","以玩家从 SpawnLocation 或大约坐标 (0,100) 处启动模拟","在 SpawnLocation 或大約 (0, 100, 0) 的座標處與玩家開始模擬"
Studio.TestingControls.Tooltip.AddClients,,,Add clients to the current session,Add clients to the current session,إضافة عملاء إلى الجلسة الحالية,Clients zur aktuellen Sitzung hinzufügen,Añadir clientes a la sesión actual,Ajouter des clients à la session en cours,मौजूदा सेशन में क्लाइंट जोड़ें,Tambahkan klien ke sesi saat ini,Aggiungi client alla sessione corrente,現在のセッションにクライアントを追加,현재 세션에 클라이언트를 추가합니다,Dodaj klienty do bieżącej sesji,Adicionar clientes à sessão atual,,เพิ่มไคลเอนต์ไปยังเซสชันปัจจุบัน,Mevcut oturuma istemci ekle,Thêm máy khách vào phiên hiện tại,将客户端添加至当前会话,将客户端添加至当前会话,在目前作業階段新增用戶端
Studio.TestingControls.Title.Stop,,,Stop,Stop,إيقاف,Stoppen,Detener,Arrêter,रोकें,Hentikan,Stop,中止,중지,Zatrzymaj,Parar,,หยุด,Durdur,Dừng,停止,停止,停止
Studio.TestingControls.Tooltip.Stop,,,End simulation,End simulation,إنهاء المحاكاة,Simulation beenden,Pone fin a la simulación,Terminer la simulation,सिम्युलेशन खत्म करें,Akhiri Simulasi,Termina simulazione,シミュレーションを終了,시뮬레이션을 종료합니다,Zakończ symulację,Finalizar simulação,,จบการจำลองสถานการณ์,Simülasyonu bitir,Kết thúc mô phỏng,结束模拟,结束模拟,結束模擬
Studio.TestingControls.Title.StepOut,,,Step Out,Step Out,الخروج,Herausspringen,Salir de la depuración,Sortir,बाहर निकलें,Step Out,Esci,ステップアウト,단계 출력,Step Out,Sair da função,,Step Out,Atla,Bước ra,跳出,跳出,跳出
Studio.TestingControls.Tooltip.StepOut,,,Moves the debugger out of the current function to the next line after the function was called,Moves the debugger out of the current function to the next line after the function was called,يقوم بنقل أداة تصحيح الأخطاء من الدالة الحالية إلى السطر اللاحق لنقطة استدعاء الدالة,Verschiebt den Debugger nach dem Aufruf der Funktion aus der aktuellen Funktion in die nächste Zeile,Retira el depurador de la función actual y lo mueve a la siguiente línea de código después de la llamada inicial a la función.,Déplace le débogueur hors de la fonction actuelle vers la ligne suivante après que la fonction ait été appelée,"फ़ंक्शन को हटाने के बाद, डीबगर को मौजूदा फ़ंक्शन से मूव करके, अगली लाइन पर ले जाता है",Mengeluarkan debugger dari fungsi saat ini ke baris selanjutnya setelah fungsi ditampilkan,Sposta il debugger dalla funzione corrente alla riga successiva dopo che la funzione è stata chiamata,デバッガーを現在の関数の外に出し、関数を呼び出した後の次の行に移動,함수가 호출된 후 디버거가 현재 함수에서 나와 다음 행으로 이동하도록 합니다,Wyjście w debuggerze z bieżącej funkcji i przejście do wiersza następującego po wywołaniu funkcji,Move o depurador para fora da função atual e para a linha de código seguinte depois que a função foi chamada inicialmente.,,ย้ายตัวดีบั๊กออกจากฟังก์ชันปัจจุบันไปยังบรรทัดถัดไปหลังจากที่การทำงานนั้นถูกเรียกใช้,Hata ayıklayıcıyı mevcut fonksiyondan çıkarıp fonksiyonun çağrıldığı bir sonraki satıra taşır,"Di chuyển trình gỡ lỗi khỏi hàm hiện tại, chuyển sang dòng tiếp theo sau khi gọi hàm",将调试器从当前函数跳出，移动到调用该函数后的下一行,将调试器从当前函数跳出，移动到调用该函数后的下一行,將偵錯工具移出目前的函式，跳至呼叫該函式後的下一行
Studio.TestingControls.Title.StepOver,,,Step Over,Step Over,خطوة للأمام,Überspringen,Depurar paso a paso por procedimientos,Passer à,उसे पार करें,Step Over,Scavalca,ステップオーバー,단위 실행,Step Over,Próxima linha de código,,Step Over,Adımla,Nhảy qua,跳过,跳过,不進入
Studio.TestingControls.Tooltip.StepOver,,,Moves the debugger to the next line of code without moving into functions,Moves the debugger to the next line of code without moving into functions,يقوم بنقل أداة تصحيح الأخطاء إلى السطر التالي من الكود دون الانتقال إلى الدوال,"Verschiebt den Debugger in die nächste Codezeile, ohne in Funktionen zu wechseln",Mueve el depurador a la siguiente línea de código sin mover a las funciones,Déplace le débogueur vers la ligne suivante du code sans se déplacer dans les fonctions,फ़ंक्शन में जाए बिना डीबगर को कोड की अगली लाइन में ले जाता है,Mengeluarkan debugger ke baris kode selanjutnya tanpa berpindah ke fungsi,Sposta il debugger alla riga di codice successiva senza passare alle funzioni,デバッガーを関数内には入れずにコードの次の行に移動,디버거를 함수로 이동하지 않고 코드의 다음 행으로 이동합니다,Przejście w debuggerze do następnego wiersza kodu bez wkraczania do funkcji,"Move o depurador para a linha de código seguinte, não entrando em funções",,ย้ายตัวดีบั๊กออกไปยังโค้ดบรรทัดถัดไปโดยไม่ย้ายเข้าไปในฟังก์ชัน,Hata ayıklayıcıyı fonksiyonların içine girmeden bir sonraki kod satırına taşır,Di chuyển trình gỡ lỗi đến dòng mã tiếp theo mà không di chuyển vào các hàm,将调试器移动到下一行代码，而不会进入函数内部,将调试器移动到下一行代码，而不会进入函数内部,將偵錯工具移至下一行程式碼，而不移至函式內
Studio.TestingControls.Title.StepInto,,,Step Into,Step Into,الدخول,Hineinspringen,Depurar paso a paso por instrucciones,Entrer dans,इसमें जाएँ,Step Into,Entra,ステップイン,한 단계씩 실행,Step Into,Entrar na função da linha atual,,Step Into,Gir,Bước vào,步入,步入,逐步執行
Studio.TestingControls.Tooltip.StepInto,,,Moves the debugger into the function on the current line,Moves the debugger into the function on the current line,يقوم بنقل أداة تصحيح الأخطاء إلى الدالة في السطر الحالي,Verschiebt den Debugger in die Funktion in der aktuellen Zeile,Mueve el depurador a la función en la línea actual,Déplace le débogueur dans la fonction de la ligne actuelle,डीबगर को मौजूदा लाइन पर फ़ंक्शन में ले जाता है,Memindahkan debugger ke fungsi pada baris saat ini,Sposta il debugger nella funzione sulla riga corrente,デバッガーを現在の行の関数内に移動,디버거를 현재 행의 함수로 이동합니다,Przejście w debuggerze do funkcji w bieżącym wierszu,Move o depurador na função da linha atual,,ย้ายตัวดีบั๊กเข้าไปในฟังก์ชันบนบรรทัดปัจจุบัน,Hata ayıklayıcıyı mevcut satırdaki fonksiyonun içine taşır,Di chuyển trình gỡ lỗi vào hàm trên dòng hiện tại,将调试器移动到当前行代码所在的函数内部,将调试器移动到当前行代码所在的函数内部,將偵錯工具移至目前程式碼行上的函式中
