Key,Context,Example,Source,en-us,ar-001,de-de,es-es,fr-fr,hi-in,id-id,it-it,ja-jp,ko-kr,pl-pl,pt-br,ru-ru,th-th,tr-tr,vi-vn,zh-cjv,zh-cn,zh-tw
Studio.PerformanceTools.SceneBudgetThermometer.TrianglesScene,,,Triangles (Scene),Triangles (Scene),المثلثات (المشهد),Dreiecke (Szene),Triángulos (escena),Triangles (Scene),ट्राएंगल्स (सीन),Segitiga (Adegan),Triangoli (scena),三角形（シーン）,삼각형(씬),Trójkąty (scena),Triângulos (cena),,สามเหลี่ยม (ฉาก),Üçgenler (Sahne),Tam Giác (trong Cảnh),,,三角形數（場景）
Studio.PerformanceTools.General.Settings,,,Settings,Settings,الإعدادات,Einstellungen,Configuración,Paramètres,सेटिंग्स,Pengaturan,Impostazioni,設定,설정,Ustawienia,Configurações,,การตั้งค่า,Ayarlar,Cài Đặt,,,設定
Studio.PerformanceTools.Information,,,"This tool shows you the approximate scene complexity for the current camera view.
Be aware that editing and running your game are different - be sure to test inside your game regularly.","This tool shows you the approximate scene complexity for the current camera view.
Be aware that editing and running your game are different - be sure to test inside your game regularly.","تعرض لك هذه الأداة مدى تعقيد المشهد التقريبي من معاينة الكاميرا الحالية.
يرجى العلم أن التحرير يختلف عن تشغيل اللعبة - لذا، احرص على اختبار لعبتك من الداخل بانتظام.","Dieses Tool zeigt dir die ungefähre Szenenkomplexität für die aktuelle Kameraansicht an.
Beachte, dass das Bearbeiten und das Ausführen deines Spiels unterschiedliche Vorgänge sind – führe daher regelmäßig Tests in deinem Spiel durch.",Esta herramienta te muestra la complejidad aproximada de la escena para la vista de cámara actual. Ten en cuenta que la edición y la ejecución de tu juego son diferentes: asegúrate de hacer pruebas dentro de tu juego con regularidad.,"Cet outil te montre la complexité approximative de la scène pour la vue actuelle de la caméra.
N'oublie pas que l'édition et l'exécution de ton jeu sont deux choses différentes : pense à tester régulièrement ton jeu.","यह टूल आपको मौजूदा कैमरा व्यू के लिए अनुमानित सीन कॉम्प्लेक्सिटी दिखाता है.
ध्यान रखें कि अपने गेम की एडिटिंग और रनिंग दोनों अलग-अलग चीज़ें हैं - अपने गेम में नियमित रूप से टेस्ट करना न भूलें.","Alat ini menunjukkan perkiraan kompleksitas adegan untuk tampilan kamera saat ini.
Perlu diperhatikan bahwa mengedit dan menjalankan game tidaklah sama. Pastikan kamu melakukan pengujian rutin dalam game.","Questo strumento mostra la complessità approssimativa della scena per la vista corrente della videocamera.
Ricorda che c'è differenza tra modificare ed eseguire il gioco: assicurati di testarlo regolarmente.",,"이 도구는 현재 카메라 보기의 대략적인 씬 복잡도를 표시합니다.
게임을 편집하는 것과 실행하는 것은 다르므로, 정기적으로 게임 내에서 테스트해 보세요.","W tym narzędziu widoczna jest przybliżona złożoność sceny dla bieżącego widoku z kamery.
Należy pamiętać, że edytowanie i uruchamianie gry dają różne wyniki i regularnie przeprowadzać testy w grze.","Esta ferramenta mostra a complexidade aproximada da cena para a visão da câmera atual.
Fique ciente de que editar e executar seu jogo são coisas diferentes; teste seu jogo internamente com frequência.",,"เครื่องมือนี้จะแสดงความซับซ้อนของฉากโดยประมาณสำหรับมุมมองกล้องปัจจุบันของคุณ
โปรดทราบว่าการแก้ไขและการเรียกใช้เกมของคุณนั้นแตกต่างกัน อย่าลืมทดสอบภายในเกมของคุณเป็นประจำ","Bu araç, mevcut kamera görünümüne göre yaklaşık sahne karmaşıklığını gösterir.
Oyunu düzenleme ve çalıştırma modları farklı olduğundan performansı doğru değerlendirmek için oyununu düzenli olarak test etmelisin.","Công cụ này cho biết độ phức tạp gần đúng của cảnh đối với kiểu xem camera hiện tại.
Lưu ý rằng việc chỉnh sửa và chạy trò chơi là khác nhau - hãy đảm bảo kiểm tra thường xuyên bên trong trò chơi.",,,"此工具顯示目前攝影機視野的大致場景複雜度。
請注意，編輯和執行遊戲並不相同，請務必定期在遊戲內進行測試。"
Studio.PerformanceTools.SceneBudgetThermometer.EditDMWarning,,,"Edit and Play Mode will show different values. Be sure to check your performance in Play Mode, too.","Edit and Play Mode will show different values. Be sure to check your performance in Play Mode, too.",سيعرض وضع التحرير والتشغيل قيمًا مختلفة. احرص على التحقق من أدائك في وضع التشغيل أيضًا.,Der Bearbeitungs- und der Spielmodus zeigen unterschiedliche Werte an. Überprüfe daher deine Leistung auch im Spielmodus.,El modo de edición y juego mostrará diferentes valores. Asegúrate de comprobar tu rendimiento también en el modo de juego.,Le mode Édition et Lecture affichera des valeurs différentes. Assure-toi de vérifier tes performances en Mode Lecture également.,एडिट और प्ले मोड में अलग-अलग वैल्यू दिखेंगी. प्ले मोड में भी अपनी परफ़ॉर्मेंस चेक करना न भूलें.,Mode Edit dan Putar akan menunjukkan nilai yang berbeda. Periksa juga performamu dalam Mode Putar.,Le modalità Modifica e Riproduci mostreranno valori diversi. Assicurati di controllare le prestazioni anche in modalità Riproduci.,,편집과 플레이 모드는 서로 다른 값을 표시합니다. 반드시 플레이 모드에서도 성능을 확인하세요.,Tryb edycji i odtwarzania pokaże różne wartości. Sprawdź również swoją wydajność w trybie odtwarzania.,Os modos de edição e de jogo mostrarão valores diferentes. Verifique seu desempenho também no modo de jogo.,,โหมดแก้ไขและเล่นจะแสดงค่าที่แตกต่างกัน อย่าลืมตรวจสอบประสิทธิภาพในโหมดเล่นด้วย,Düzenleme ve Oynatma Modu farklı değerler gösterecektir. Oynatma Modu'nda performansını da kontrol etmeyi unutma.,Chế độ chỉnh sửa và Chế độ chơi sẽ hiển thị các giá trị khác nhau. Đảm bảo kiểm tra hiệu suất của bạn cả trong Chế độ chơi nữa.,,,編輯和遊玩模式會顯示不同的數值。請務必也在遊玩模式中查看你的表現。
Studio.PerformanceTools.SceneBudgetThermometer.GeometryBudgetLow,,,Your geometry and scene complexity are low.,Your geometry and scene complexity are low.,هندسة تصميمك وتعقيد المشهد ضمن الميزانية المخصصة.,Die Geometrie- und Szenenkomplexität ist niedrig.,Tu geometría y complejidad de la escena son bajas.,Ta géométrie et la complexité de ta scène sont faibles.,आपकी ज्योमेट्री और सीन कॉम्प्लेक्सिटी थोड़ी कम हैं.,Geometri dan kompleksitas latarmu rendah.,La geometria e la complessità della scena sono basse.,,지오메트리 및 씬 복잡도가 낮습니다.,Twoja geometria i złożoność ujęcia są niskie.,A sua geometria e complexidade da cena estão baixas.,,รูปเรขาคณิตและฉากมีความซับซ้อนต่ำ,Geometri ve sahne karmaşıklığın düşük.,Hình học và cảnh của bạn có độ phức tạp thấp.,,,幾何和場景複雜度低。
Studio.PerformanceTools.SceneBudgetThermometer.GeometryBudgetMedium,,,"Your geometry and scene complexity are significant, but not high.","Your geometry and scene complexity are significant, but not high.",هندسة تصميمك وتعقيد المشهد كبيران، ولكن لا يزالان ضمن الميزانية المخصصة.,"Die Geometrie- und Szenenkomplexität ist beträchtlich, aber nicht hoch.","Tu geometría y complejidad de la escena son significativas, pero no son altas.","Ta géométrie et ta complexité de scène sont importantes, mais pas élevées.","आपकी ज्योमेट्री और सीन कॉम्प्लेक्सिटी थोड़ी ज़्यादा हैं, लेकिन बहुत ज़्यादा नहीं हैं.","Geometri dan kompleksitas latarmu signifikan, tetapi tidak tinggi.","La geometria e la complessità della scena sono significative, ma non elevate.",,지오메트리 및 씬 복잡도가 상당하지만 높지 않습니다.,"Twoja geometria i złożoność ujęcia są znaczące, ale nie wysokie.","A sua geometria e complexidade da cena são significativas, mas não altas.",,รูปเรขาคณิตและฉากมีความซับซ้อนอย่างมีนัยสำคัญ แต่ไม่สูง,Geometri ve sahne karmaşıklığın önemli düzeyde ama yüksek değil.,"Hình học và cảnh của bạn có độ phức tạp tương đối, nhưng chưa đến mức cao.",,,幾何和場景複雜度顯著，但不高。
Studio.PerformanceTools.SceneBudgetThermometer.GeometryBudgetHigh,,,Your geometry and scene complexity are very high.,Your geometry and scene complexity are very high.,هندسة تصميمك وتعقيد المشهد يتجاوزان الميزانية المخصصة.,Die Geometrie- und Szenenkomplexität ist sehr hoch.,Tu geometría y complejidad de la escena son muy altas.,Ta géométrie et ta complexité de scène sont très élevées.,आपकी ज्योमेट्री और सीन कॉम्प्लेक्सिटी बहुत ज़्यादा हैं.,Geometri dan kompleksitas latarmu sangat tinggi.,La geometria e la complessità della scena sono molto elevate.,,지오메트리 및 씬 복잡도가 매우 높습니다.,Twoja geometria i złożoność ujęcia są bardzo wysokie.,A sua geometria e complexidade da cena estão muito altas.,,รูปเรขาคณิตและฉากมีความซับซ้อนสูงมาก,Geometri ve sahne karmaşıklığın çok yüksek.,Hình học và cảnh của bạn có độ phức tạp rất cao.,,,幾何和場景複雜度非常高。
Studio.PerformanceTools.SceneBudgetThermometer.GeometryBudgetExtraInfo,,,Very complex geometry can cause low-end devices to have their view distance and rendering quality considerably reduced.,Very complex geometry can cause low-end devices to have their view distance and rendering quality considerably reduced.,قد تتسبب هندسة التصميم بالغة التعقيد إلى خفض كبير في مسافة الرؤية وجودة العرض على الأجهزة ذات الإمكانيات المنخفضة.,"Sehr komplexe Geometrien können dazu führen, dass der Betrachtungsabstand und die Rendering-Qualität von Low-End-Geräten erheblich reduziert werden.",La geometría muy compleja puede causar que los dispositivos de gama baja tengan su distancia de vista y la calidad de renderizado se reduzca considerablemente.,Une géométrie super compliquée peut vraiment réduire la distance de vue et la qualité du rendu sur les appareils pas très puissants.,ज़्यादा कॉम्प्लेक्स ज्योमेट्री से लो-एंड डिवाइस में देखने की दूरी और रेंडरिंग क्वालिटी काफ़ी घट जाती है.,Geometri yang sangat kompleks dapat menyebabkan penurunan kualitas rendering dan pengurangan jarak pandang yang signifikan di perangkat berspesifikasi rendah.,Una geometria molto complessa può causare una notevole riduzione della distanza di visualizzazione e della qualità del rendering nei dispositivi di fascia bassa.,,매우 복잡한 지오메트리는 저사양 기기에서 시야 거리와 렌더링 품질 대폭 감소를 일으킬 수 있습니다.,Bardzo złożona geometria może powodować znaczące zmniejszenie odległości wyświetlania i jakości renderowania na urządzeniach o niskiej wydajności.,Geometria muito complexa pode fazer com que os dispositivos de baixo custo tenham a sua distância de visualização e a qualidade de renderização consideravelmente reduzidas.,,รูปทรงเรขาคณิตที่ซับซ้อนสามารถส่งผลให้อุปกรณ์ประสิทธิภาพระดับล่างมีระยะการมองเห็นและคุณภาพการเรนเดอร์ลดลงมากพอควร,"Çok karmaşık geometriler, düşük donanımlı cihazlarda görüş mesafesinin ve görüntü kalitesinin ciddi şekilde düşmesine neden olabilir.",Hình học quá phức tạp có thể khiến các thiết bị cấu hình thấp giảm đáng kể khoảng cách hiển thị và chất lượng kết xuất.,,,非常複雜的幾何可能會導致低端裝置的視野距離和成像品質大大降低。
Studio.PerformanceTools.SceneBudgetThermometer.CPUBudgetLow,,,Your overall CPU usage is low.,Your overall CPU usage is low.,استخدامك الإجمالي لوحدة المعالجة المركزية (CPU) ضمن الميزانية المخصصة.,Die CPU-Gesamtauslastung ist niedrig.,El uso total de la CPU es bajo.,Ton utilisation globale du CPU est faible.,आपने CPU का इस्तेमाल कम किया है.,Penggunaan CPU keseluruhanmu rendah.,L'utilizzo complessivo della CPU è basso.,,전체 CPU 사용량이 낮습니다.,Twoje ogólne wykorzystanie procesora jest niskie.,O seu uso geral da CPU é baixo.,,การใช้งาน CPU โดยรวมอยู่ในระดับต่ำ,Genel CPU kullanımın düşük.,Mức sử dụng CPU tổng thể của bạn đang ở mức thấp.,,,整體 CPU 使用率低。
Studio.PerformanceTools.SceneBudgetThermometer.CPUBudgetMedium,,,Your overall CPU usage is becoming significant.,Your overall CPU usage is becoming significant.,يتزايد استخدامك العام لوحدة المعالجة المركزية بشكل ملحوظ.,Deine Gesamt-CPU-Auslastung wird erheblich.,El uso general de la CPU está aumentando significativamente.,Ton utilisation globale du processeur commence à être importante.,आपका CPU का कुल इस्तेमाल ज़्यादा हो रहा है.,Penggunaan CPU keseluruhan hampir mencapai batas anggaran.,L'utilizzo complessivo della CPU sta raggiungendo livelli elevati.,,전체 CPU 사용량이 증가하고 있습니다.,Ogólne użycie procesora zaczyna być znaczące.,O seu uso geral da CPU está se tornando significativo.,,การใช้งาน CPU โดยรวมของคุณเริ่มเพิ่มสูงขึ้น,"Genel CPU kullanımın, performans sınırlarına yaklaşıyor.",Tổng mức sử dụng CPU đang tăng đáng kể.,,,您的整體 CPU 使用量已經頗為可觀。
Studio.PerformanceTools.SceneBudgetThermometer.CPUBudgetHigh,,,Your overall CPU time is very high.,Your overall CPU time is very high.,يتجاوز الوقت الإجمالي لاستخدام وحدة المعالجة المركزية (CPU) الميزانية المخصصة.,Die CPU-Gesamtzeit ist sehr hoch.,El tiempo total de la CPU es muy alto.,Le temps total de ton CPU est très élevé.,आपका कुल CPU टाइम बहुत ज़्यादा है.,Waktu CPU keseluruhanmu sangat tinggi.,Il tempo complessivo della CPU è molto elevato.,,전체 CPU 시간이 매우 높습니다.,Twój ogólny czas procesora jest bardzo wysoki.,O tempo geral da sua CPU é muito alto.,,เวลาที่ใช้ CPU โดยรวมอยู่ในระดับสูงมาก,Genel CPU süren çok yüksek.,Tổng thời gian sử dụng CPU của bạn đang ở mức rất cao.,,,整體 CPU 執行時間非常高。
Studio.PerformanceTools.SceneBudgetThermometer.MicroprofilerExtraInfo1,,,Mobile device CPU performance is usually slower than PC/Mac.,Mobile device CPU performance is usually slower than PC/Mac.,عادةً ما يكون أداء وحدة المعالجة المركزية (CPU) للجهاز المحمول أبطأ منه في الكمبيوتر الشخصي/Mac.,Die CPU-Leistung von Mobilgeräten ist in der Regel niedriger als die von PCs/Macs.,El rendimiento de la CPU del dispositivo móvil suele ser más lento que el de PC/Mac.,Les performances du CPU des appareils mobiles sont généralement plus lentes que le PC/Mac.,मोबाइल डिवाइस के CPU की परफ़ॉर्मेंस आम तौर पर PC/Mac से धीमी होती है.,Performa CPU perangkat seluler biasanya lebih lambat daripada PC/Mac.,"Di solito, le prestazioni della CPU dei dispositivi mobili sono inferiori a quelle del PC/Mac.",,모바일 기기 CPU 성능은 일반적으로 PC/Mac보다 느립니다.,Wydajność procesora urządzenia mobilnego jest zwykle niższa niż w przypadku komputerów PC/Mac.,O desempenho da CPU do dispositivo móvel geralmente é mais lento do que o de PC/Mac.,,ประสิทธิภาพ CPU ของอุปกรณ์มือถือมักจะช้ากว่า PC/Mac,Mobil cihazlarda CPU performansı genellikle PC/Mac'te olduğundan daha yavaştır.,Hiệu suất CPU của thiết bị di động thường chậm hơn PC/Mac.,,,行動裝置的 CPU 效能通常比 PC/Mac 還慢。
Studio.PerformanceTools.SceneBudgetThermometer.TaskCPUBudgetLow,,,Your task CPU time looks low.,Your task CPU time looks low.,يبدو أن وقت وحدة المعالجة المركزية (CPU) لمهمتك ضمن الميزانية المخصصة.,Die CPU-Aufgabenzeit deiner Aufgabe ist niedrig.,El tiempo de la CPU de la tarea parece bajo.,Le temps de ta tâche CPU semble faible.,आपके टास्क का CPU टाइम कम है.,Waktu CPU tugasmu tampak rendah.,Il tempo di attività della CPU è basso.,,작업 CPU 시간이 낮아 보입니다.,Twój czas procesora dla zadania wydaje się niski.,O tempo de tarefa da sua CPU parece baixo.,,ดูเหมือนเวลาที่ใช้ CPU ในงานจะอยู่ในระดับต่ำ,Görev CPU süren düşük görünüyor.,Thời gian bạn sử dụng CPU cho tác vụ có vẻ thấp.,,,任務 CPU 執行時間似乎很低。
Studio.PerformanceTools.SceneBudgetThermometer.TaskCPUBudgetMedium,,,Your task CPU time is becoming significant.,Your task CPU time is becoming significant.,يتزايد وقت وحدة المعالجة المركزية لمهمتك بشكل ملحوظ.,Die CPU-Zeit deiner Prozesse wird erheblich.,El tiempo de tarea de CPU está aumentando significativamente.,Le temps CPU de ta tâche commence à être important.,आपके टास्क का CPU टाइम ज़्यादा हो रहा है.,Penggunaan CPU tugas hampir mencapai batas anggaran.,Il tempo di attività della CPU sta raggiungendo livelli elevati.,,작업 CPU 시간이 증가하고 있습니다.,Czas użycia procesora do zadania zaczyna być znaczący.,O seu tempo de CPU da tarefa está se tornando significativo.,,เวลาการใช้งาน CPU ของทาสก์ของคุณเริ่มเพิ่มสูงขึ้น,"Görev CPU süren, performans sınırlarına yaklaşıyor.",Thời gian sử dụng CPU của tác vụ đang tăng đáng kể.,,,您的工作 CPU 時間已經頗為可觀。
Studio.PerformanceTools.SceneBudgetThermometer.TaskCPUBudgetHigh,,,Your task CPU time is very high.,Your task CPU time is very high.,يتجاوز وقت وحدة المعالجة المركزية (CPU) لمهمتك الميزانية المخصصة.,Die CPU-Aufgabenzeit deiner Aufgabe ist sehr hoch.,El tiempo de la CPU de la tarea es muy alto.,Ta tâche CPU est très longue.,आपके टास्क का CPU टाइम बहुत ज़्यादा है.,Waktu CPU tugasmu sangat tinggi.,Il tempo di attività della CPU è molto elevato.,,작업 CPU 시간이 매우 높습니다.,Twój czas procesora dla zadania jest bardzo wysoki.,O tempo de tarefa da sua CPU é muito alto.,,เวลาที่ใช้ CPU ในงานอยู่ในระดับสูงมาก,Görev CPU süren çok yüksek.,Thời gian bạn sử dụng CPU cho tác vụ ở mức rất cao.,,,任務 CPU 執行時間非常高。
Studio.PerformanceTools.SceneBudgetThermometer.SceneTriangleBudgetExtraInfo,,,"Meshes, terrain, unions, parts, particles and other geometry all contribute to this stat.","Meshes, terrain, unions, parts, particles and other geometry all contribute to this stat.",ستساهم أصول mesh والتضاريس والوحدات والأجزاء والجسيمات والتصاميم الهندسية الأخرى في هذه الإحصائية.,"Meshes, Gelände, Unions, Teile, Partikel und andere Geometrien tragen alle zu diesem Wert bei.","Mallas, terrenos, uniones, piezas, partículas y otras geometrías contribuyen a esta estadística.","Les maillages, le terrain, les unions, les pièces, les particules et toute autre géométrie contribuent à cette statistique.","मेश, टेरेन, यूनियन्स, पार्ट्स, पार्टिकल्स और अन्य ज्योमेट्री, सभी इस स्टैटिसटिक्स में शामिल हैं.","Semua mesh, medan, penyatuan, bagian, partikel, dan geometri lainnya berkontribusi pada statistik ini.","Mesh, terreno, unioni, parti, particelle e altre geometrie contribuiscono a questa statistica.",,"메시, 지형, 결합체, 파트, 파티클과 기타 지오메트리가 모두 이 수치에 영향을 줍니다.","Siatki, teren, połączenia, części, cząstki i inne geometrie wpływają na tę wartość.","As malhas, terreno, uniões, partes, partículas e outras geometrias contribuirão para esse atributo.",,เมช ภูมิประเทศ Union ชิ้นส่วน อนุภาค และรูปทรงเรขาคณิตอื่นๆ ล้วนมีส่วนทำให้เกิดสถิตินี้,"Mesh, bölge, birleşim, parça, parçacık ve tüm diğer geometrik unsurların bu istatistik değerlerinde rolü vardır.","Lưới, địa hình, hợp, bộ phận, hạt và hình học khác đều ảnh hưởng đến thông số này.",,,網格、地形、聯集、零件、粒子和其他幾何結構，都會影響此統計資料。
Studio.PerformanceTools.SceneBudgetThermometer.RenderCPUBudgetLow,,,Your rendering CPU frame time looks low.,Your rendering CPU frame time looks low.,يبدو أن الإطار الزمني لوحدة المعالجة المركزية (CPU) لعملية العرض ضمن الميزانية المخصصة.,Die CPU-Renderzeit pro Frame ist niedrig.,El tiempo de renderizado del marco de la CPU parece bajo.,Le temps de rafraîchissement de ton processeur de rendu semble faible.,आपका रेंडरिंग CPU फ़्रेम टाइम कम है.,Waktu frame CPU rendermu tampak rendah.,Il tempo di rendering della CPU per i fotogrammi è basso.,,렌더링 CPU 프레임 시간이 낮아 보입니다.,Twój czas procesora dla renderowania klatek wydaje się niski.,Seu tempo de renderização de quadros da CPU parece baixo.,,ดูเหมือนเวลาที่ใช้เรนเดอร์เฟรมของ CPU จะอยู่ในระดับต่ำ,Görsele dönüştürme CPU kare süren düşük görünüyor.,Thời gian CPU dành cho việc kết xuất khung hình của bạn có vẻ thấp.,,,成像 CPU 影格時間似乎很低。
