Key,Context,Example,Source,en-us,ar-001,de-de,es-es,fr-fr,hi-in,id-id,it-it,ja-jp,ko-kr,pl-pl,pt-br,ru-ru,th-th,tr-tr,vi-vn,zh-cjv,zh-cn,zh-tw
Studio.ManageCollaborators.PermissionLabels.NoAccess,,,No Access,No Access,لا يوجد وصول,Kein Zugriff,Sin acceso,Pas d'accès,ऐक्सेस नहीं है,Tidak Ada Akses,Nessuna Accesso,アクセスできません,액세스 권한 없음,Brak dostępu,Sem acesso,,ไม่มีการเข้าถึง,Erişim yok,Không Có Quyền Truy Cập,无法访问,无法访问,無存取權限
Studio.ManageCollaborators.PermissionLabels.Play,,,Play,Play,تشغيل,Spielen,Jugar,Jouer,खेलें,Mainkan,Play,プレイ,플레이,Zagraj,Jogar,,เล่น,Oyna,Chơi,开始游戏,开始游戏,遊玩
Studio.ManageCollaborators.PermissionLabels.Edit,,,Edit,Edit,تحرير,Bearbeiten,Editar,Modifier,एडिट करें,Edit,Modifica,編集,편집,Edytuj,Editar,,แก้ไข,Düzenle,Chỉnh Sửa,编辑,编辑,編輯
Studio.ManageCollaborators.PermissionLabels.Admin,,,Manage,Manage,إدارة,Verwalten,Administrar,Gérer,मैनेज करें,Kelola,Gestisci,管理,관리,Zarządzaj,Gerenciar,,จัดการ,Yönet,Quản Lý,管理,管理,管理
Studio.ManageCollaborators.PermissionLabels.Owner,,,Owner,Owner,المالك,Eigentümer,Propietario,Propriétaire,ओनर,Pemilik,Proprietario,所有者,소유자,Właściciel,Proprietário,,เจ้าของ,Sahip,Người Sở Hữu,所有者,所有者,主人
Studio.ManageCollaborators.PermissionLabels.Multiple,,,(Multiple),(Multiple),(متعدد),(Mehrere),(Múltiple),(multiple),(मल्टीपल),(Beberapa),(Molteplici),（複数）,(다중),(Wiele),(Múltiplo),,(หลายรายการ),(Çoklu),(Nhiều),（多项）,（多项）,（多項）
Studio.ManageCollaborators.PermissionDescriptions.NoAccess,,,Cannot play or edit this game,Cannot play or edit this game,لا يمكن تشغيل هذه اللعبة أو تحريرها,Kann dieses Spiel nicht spielen oder bearbeiten,No puede jugar a este juego o editarlo,Impossible de jouer ou de modifier ce jeu,इस गेम को खेला या एडिट नहीं किया जा सकता,Tidak bisa memainkan atau mengedit game ini,Impossibile giocare o modificare questo gioco,このゲームをプレイしたり編集したりできません,이 게임을 플레이하거나 편집할 수 없습니다,Użytkownik nie może grać w tę grę ani jej edytować,Não pode jogar ou editar este jogo,,ไม่สามารถเล่นหรือแก้ไขเกมนี้ได้,Oyunu oynayamaz veya düzenleyemez,Không thể chơi hoặc chỉnh sửa trò chơi này,无法游玩或编辑此游戏,无法游玩或编辑此游戏,無法遊玩或編輯此遊戲
Studio.ManageCollaborators.PermissionDescriptions.Play,,,Can play this game,Can play this game,يمكن تشغيل هذه اللعبة,Kann dieses Spiel spielen,Puede jugar a este juego,Possible de jouer à ce jeu ,इस गेम को खेला जा सकता है,Bisa memainkan game ini,Può giocare a questo gioco,このゲームをプレイできます,이 게임을 플레이할 수 있습니다,Użytkownik może grać w tę grę,Pode jogar este jogo,,สามารถเล่นเกมนี้ได้,Oyunu oynayabilir,Có thể chơi trò chơi này,可以玩此游戏,可以玩此游戏,可遊玩此遊戲
Studio.ManageCollaborators.PermissionDescriptions.Edit,,,Can play and edit this game,Can play and edit this game,يمكن تشغيل هذه اللعبة وتحريرها,Kann dieses Spiel spielen und bearbeiten,Puede jugar a este juego y editarlo,Possible de jouer et de modifier ce jeu,इस गेम को खेला और एडिट किया जा सकता है,Bisa memainkan dan mengedit game ini,È possibile giocare e modificare questo gioco,このゲームをプレイして編集できます,이 게임을 플레이하고 편집할 수 있습니다,Użytkownik może grać w tę grę i edytować ją,Pode jogar e editar este jogo,,สามารถเล่นและแก้ไขเกมนี้ได้,Bu oyun oynanabilir ve düzenlenebilir,Có thể chơi và chỉnh sửa trò chơi này,可以游玩并编辑此游戏,可以游玩并编辑此游戏,可遊玩與編輯此遊戲
Studio.ManageCollaborators.PermissionDescriptions.NoEditMustBeFriend,,,User must be a friend to edit,User must be a friend to edit,يجب أن يكون المستخدم من الأصدقاء حتى يتمكن من إجراء تحرير,"Benutzer muss ein Freund sein, um zu bearbeiten",El usuario tiene que ser un(a) amigo(a) para poder editar,L'utilisateur doit être un ami à modifier,"एडिट करने के लिए, यूज़र का फ़्रेंड होना ज़रूरी है",Pengguna harus berteman agar bisa mengedit,"Per modificare, l'utente deve essere un amico",編集するには、ユーザーが友達である必要があります,편집하려면 사용자가 친구여야 합니다,"Aby móc edytować, użytkownik musi być wśród znajomych",O usuário precisa ser uma amizade para editar,,ผู้ใช้งานต้องเป็นเพื่อนเพื่อแก้ไข,Düzenlemek için arkadaş olması gerekir,Người dùng phải là bạn bè thì mới có thể chỉnh sửa,用户必须是好友才能编辑,用户必须是好友才能编辑,使用者必須為好友才可編輯
Studio.ManageCollaborators.PermissionDescriptions.NoUserEditGroupGame,,,Must be in owner group to edit,Must be in owner group to edit,يجب أن يكون المستخدم في مجموعة المالك حتى يتمكن من إجراء تحرير,"Muss in der Eigentümergruppe sein, um zu bearbeiten",Debe estar en el grupo del propietario para editar,Doit être dans le groupe propriétaire pour modifier,एडिट करने के लिए ओनर ग्रुप में होना ज़रूरी है,Harus termasuk dalam grup pemilik untuk bisa mengedit,Deve essere nel gruppo del proprietario per modificare,編集するには所有者グループにいる必要があります,편집하려면 소유자 그룹에 있어야 합니다,"Aby móc edytować, użytkownik musi być w grupie właściciela",É preciso estar no grupo de proprietários para editar,,ต้องอยู่ในกลุ่มเจ้าของเพื่อแก้ไข,Düzenlemek için sahip grubunda olunması gerekir,Phải trong nhóm người sở hữu thì mới có thể chỉnh sửa,必须在所有者群组才能编辑,必须在所有者群组才能编辑,必須屬於所有者群組才能編輯
Studio.ManageCollaborators.PermissionDescriptions.Admin,,,"Can play, edit, and manage this game","Can play, edit, and manage this game",يمكن تشغيل هذه اللعبة وتحريرها وإدارتها,"Kann dieses Spiel spielen, bearbeiten und verwalten","Puede jugar, editar y administrar este juego","Possible de jouer, de modifier et de gérer ce jeu","इस गेम को खेला, एडिट और मैनेज किया जा सकता है","Bisa memainkan, mengedit, dan mengelola game ini","È possibile giocare, modificare e gestire questo gioco",このゲームをプレイして、編集と管理ができます,"이 게임을 플레이, 편집, 관리할 수 있습니다","Użytkownik może grać w tę grę, edytować ją i zarządzać nią","Pode jogar, editar e gerenciar este jogo",,สามารถเล่น แก้ไข และจัดการเกมนี้ได้,"Oyunu oynayabilir, düzenleyebilir ve yönetebilir","Có thể chơi, chỉnh sửa và quản lý trò chơi này",可以游玩、编辑并管理此游戏,可以游玩、编辑并管理此游戏,可遊玩、編輯及管理此遊戲
Studio.ManageCollaborators.PermissionDescriptions.Owner,,,Owner of the game,Owner of the game,مالك اللعبة,Eigentümer des Spiels,Propietario del juego,Propriétaire du jeu,गेम के ओनर,Pemilik game,Proprietario del gioco,ゲームの所有者,게임 소유자,Właściciel gry,Proprietário do jogo,,เจ้าของเกม,Oyunun sahibi,Người sở hữu trò chơi,游戏所有者,游戏所有者,遊戲主人
Studio.ManageCollaborators.PermissionDescriptions.CannotViewGroupRoles,,,You don't have permission to view the access levels of group roles,You don't have permission to view the access levels of group roles,ليس لديك الصلاحية لعرض مستويات الوصول لأدوار المجموعة,"Du hast nicht die Berechtigung, die Zugriffsebenen von Gruppenrollen anzuzeigen",No tienes permiso para ver los niveles de acceso de los roles de grupo,Tu n'as pas la permission de voir les niveaux d'accès des rôles de groupe,आपके पास ग्रुप रोल के ऐक्सेस लेवल देखने की परमिशन नहीं है,Kamu tidak memiliki izin untuk melihat level akses peran grup,Non hai i permessi necessari per visualizzare i livelli di accesso dei ruoli del gruppo ,グループの役割のアクセスレベルを見る権限がありません,그룹 역할의 액세스 수준을 볼 수 있는 권한이 없습니다,Nie masz uprawnień do wyświetlania poziomów dostępu poszczególnych ról w grupie,Você não tem permissão para ver os níveis de acesso das funções do grupo,,คุณไม่มีสิทธิ์ในการดูระดับการเข้าถึงของบทบาทกลุ่ม,Grup rollerinin erişim düzeylerini görme iznin yok,Bạn không có quyền xem cấp truy cập của các vai trò nhóm,你没有权限查看群组角色的访问权限,你没有权限查看群组角色的访问权限,您沒有權限檢視群組角色的存取權層級
Studio.ManageCollaborators.CollaboratorTypes.Users,,,Users,Users,المستخدمون,Benutzer,Usuarios,Utilisateurs,यूज़र्स,Pengguna,Utenti,ユーザー,사용자,Użytkownicy,Usuários,,ผู้ใช้งาน,Kullanıcılar,Người Dùng,用户,用户,使用者
Studio.ManageCollaborators.CollaboratorTypes.Groups,,,Groups,Groups,المجموعات,Gruppen,Grupos,Groupes,ग्रुप्स,Grup,Gruppi,グループ,그룹,Grupy,Grupos,,กลุ่ม,Gruplar,Nhóm,群组,群组,群組
Studio.ManageCollaborators.CollaboratorTypes.Owner,,,Owner,Owner,المالك,Eigentümer,Propietario,Propriétaire,ओनर,Pemilik,Proprietario,所有者,소유자,Właściciel,Proprietário,,เจ้าของ,Sahip,Người Sở Hữu,所有者,所有者,主人
Studio.ManageCollaborators.Buttons.TurnOn,,,Turn On,Turn On,تشغيل,Aktivieren,Activar,Activer,चालू करें,Aktifkan,Attivare,オンにする,켜기,Włącz,Ligar,,เปิด,Aç,Bật,开启,开启,開啟
Studio.ManageCollaborators.Buttons.Save,,,Save,Save,حفظ,Speichern,Guardar,Sauvegarder,सेव करें,Simpan,Salva,保存,저장,Zapisz,Salvar,,บันทึก,Kaydet,Lưu,保存,保存,儲存
Studio.ManageCollaborators.Buttons.Cancel,,,Cancel,Cancel,إلغاء,Abbrechen,Cancelar,Annuler,कैंसिल करें,Batalkan,Annulla,キャンセル,취소,Anuluj,Cancelar,,ยกเลิก,İptal,Hủy Bỏ,取消,取消,取消
Studio.ManageCollaborators.Buttons.No,,,No,No,لا,Nein,No,Non,नहीं,Tidak,No,いいえ,아니요,Nie,Não,,ไม่,Hayır,Không,否,否,否
Studio.ManageCollaborators.Buttons.Yes,,,Yes,Yes,نعم,Ja,Sí,Oui,हाँ,Ya,Sì,はい,예,Tak,Sim,,ใช่,Evet,Có,是,是,是
Studio.ManageCollaborators.Buttons.SaveToRoblox,,,Save to Roblox,Save to Roblox,حفظ في Roblox,Auf Roblox speichern,Guardar en Roblox,Sauvegarder dans Roblox,Roblox पर सेव करें,Simpan ke Roblox,Salva su Roblox,Robloxに保存,Roblox에 저장,Zapisz na platformie Roblox,Salvar na Roblox,,บันทึกไปยัง Roblox,Roblox'a kaydet,Lưu vào Roblox,保存至 Roblox,保存至 Roblox,儲存到 Roblox
Studio.ManageCollaborators.Buttons.SeeMoreRoles,,, See {count} more roles, See {count} more roles,عرض {count} من الأدوار الأخرى, {count} weitere Rollen anzeigen, Ver {count} más roles, Voir {count} rôles supplémentaires, {count} और रोल देखें, Lihat {count} peran lainnya, Vedi altri {count} ruoli, あと {count} 個の役割を見る, 역할 {count}개 더 보기, Zobacz {count} inne role/innych ról, Ver mais {count} cargos,, ดูเพิ่้มเติม {count} บทบาท, {count} rol daha gör, Xem thêm {count} vai trò, 查看额外 {count} 个角色, 查看额外 {count} 个角色, 顯示另外 {count} 個階級
Studio.ManageCollaborators.Buttons.HideRoles,,, Hide {count} roles, Hide {count} roles, إخفاء {count} من الأدوار, {count} Rollen ausblenden, Ocultar {count} roles, Cacher les {count} rôles, {count} रोल छिपाएँ, Sembunyikan {count} peran, Nascondi {count} ruoli, {count} 個の役割を非表示にする, 역할 {count}개 숨기기, Ukryj {count} role/ról, Ocultar {count} cargos,, ซ่อน {count} บทบาท, {count} rolü gizle, Ẩn {count} vai trò, 隐藏 {count} 个角色, 隐藏 {count} 个角色,隱藏 {count} 個階級
Studio.ManageCollaborators.Buttons.SeeOneMoreRole,,, See 1 more role, See 1 more role,عرض دور إضافي واحد,  1 weitere Rolle anzeigen, Ver 1 rol más, Voir 1 rôle de plus, 1 और रोल देखें, Lihat 1 peran lainnya, Vedere 1 altro ruolo, 役割をもう 1 つ表示, 역할 1개 더 보기, Zobacz 1 inną rolę, Ver mais 1 cargo,, ดูเพิ่มเติม 1 บทบาท, 1 rol daha gör, Xem thêm 1 vai trò, 查看额外 1 个角色, 查看额外 1 个角色,顯示另外 1 個階級
Studio.ManageCollaborators.Buttons.HideRole,,, Hide 1 role, Hide 1 role, إخفاء دور واحد, 1 Rolle ausblenden, Ocultar 1 rol, Cacher 1 rôle, 1 रोल छिपाएँ, Sembunyikan 1 peran, Nasconde 1 ruolo, 1 つの役割を非表示,역할 1개 숨기기, Ukryj 1 rolę, Ocultar 1 cargo,, ซ่อน 1 บทบาท, 1 rolü gizle, Ẩn 1 vai trò, 隐藏 1 个角色, 隐藏 1 个角色,隱藏 1 個階級
Studio.ManageCollaborators.Title.RobloxStudio,,,Roblox Studio,Roblox Studio,Roblox Studio,Roblox Studio,Roblox Studio,Roblox Studio,Roblox Studio,Roblox Studio,Roblox Studio,Roblox Studio,Roblox Studio,Roblox Studio,Roblox Studio,,Roblox Studio,Roblox Studio,Roblox Studio,Roblox Studio,Roblox Studio,Roblox Studio
Studio.ManageCollaborators.Title.TurnOnTcConfirmation,,,Team Create will be turned on ,Team Create will be turned on ,"سيتم تشغيل أداة ""إنشاء فريق"" ",Team Create wird aktiviert ,Se activará Creación en equipo ,La création d’équipe sera activée ,टीम क्रिएट चालू हो जाएगा ,Kreasi Bersama akan diaktifkan ,Team Create sarà attivato ,チーム作成がオンになります ：,팀 제작을 켭니다 ,Tworzenie zespołowe zostanie wyłączone,A Criação em equipe será ativada ,,การสร้างร่วมกับเพื่อนจะเปิด ,Takım Çalışması açılacak ,Team Create sẽ được bật ,将开启组队创作 ,将开启组队创作 ,將會開啟團隊創作
Studio.ManageCollaborators.Title.DiscardChanges,,, Discard Changes, Discard Changes, تجاهل التغييرات, Änderungen verwerfen, Eliminar cambios, Ignorer les modifications, बदलावों को सेव न करें, Hapus Perubahan, Scarta modifiche, 変更を破棄, 변경 내용 취소, Odrzuć zmiany, Descartar alterações,, ยกเลิกการเปลี่ยนแปลง, Değişikliklerden vazgeç, Loại Bỏ Thay Đổi, 放弃更改, 放弃更改,捨棄變更
Studio.ManageCollaborators.Description.TurnOnTcConfirmation,,,"To enable your collaborators to edit this place, Team Create will be turned on","To enable your collaborators to edit this place, Team Create will be turned on","لتمكين المتعاونين معك من تحرير هذا المكان، سيتم تشغيل أداة ""إنشاء فريق""","Damit deine Mitwirkenden diesen Ort bearbeiten können, wird Team Create aktiviert",Se activará Creación en equipo para permitir a tus colaboradores editar este lugar,"Pour permettre à vos collaborateurs de modifier ce lieu, la création d'équipe sera activée","अपने कोलैबरेटर को इस जगह में बदलाव करने के लिए चालू करने के लिए, 'टीम क्रिएट' चालू हो जाएगा","Supaya kolaborator dapat mengedit tempat ini, Kreasi Bersama akan diaktifkan","Per abilitare i tuoi collaboratori a modificare questo posto, il Team Create sarà attivato",共同制作者がこのプレースを編集できるようにすると、チーム制作機能がオンになります,공동 작업자가 이 플레이스를 편집할 수 있도록 팀 제작을 켭니다,"Aby umożliwić współtwórcom edytowanie tego miejsca, tworzenie zespołowe zostanie włączone","Para permitir que seus colaboradores possam editar este local, a Criação em equipe será ativada",,หากต้องการเปิดใช้งานผู้ร่วมงานของคุณเพื่อแก้ไขสถานที่นี้ การสร้างร่วมกับเพื่อนจะเปิด,Ortak çalışanların bu mekânı düzenlemesine izin vermek için Takım Çalışması açılacak,"Để cho phép cộng tác viên của bạn chỉnh sửa địa điểm này, hãy bật Team Create",为了让协作者可以编辑此场景，组队创作将会开启,为了让协作者可以编辑此场景，组队创作将会开启,為了允許合夥人編輯此地點，團隊創作將會開啟
Studio.ManageCollaborators.Description.DiscardChanges,,,Would you like to discard all changes?,Would you like to discard all changes?,هل ترغب في تجاهل جميع التغييرات؟,Möchtest du alle Änderungen verwerfen?,¿Quieres eliminar todos los cambios?,Souhaites-tu renoncer à tous les changements ?,क्या आपको सभी बदलाव खारिज करने हैं?,Ingin menghapus semua perubahan?,Vuoi scartare tutte le modifiche?,すべての変更内容を破棄しますか。,모든 변경 내용을 취소할까요?,Czy chcesz odrzucić wszystkie zmiany?,Deseja descartar todas as alterações?,,คุณต้องการยกเลิกการเปลี่ยนแปลงทั้งหมดหรือไม่?,Değişikliklerden vazgeçmek istediğinden emin misin?,Bạn có muốn loại bỏ tất cả các thay đổi không?,确定放弃所有更改吗？,确定放弃所有更改吗？,確定捨棄所有變更？
Studio.ManageCollaborators.Description.SaveToRoblox,,,Save your game to Roblox to start collaborating.,Save your game to Roblox to start collaborating.,احفظ لعبتك على Roblox لبدء التعاون.,"Speichere dein Spiel auf Roblox, um mit der Zusammenarbeit zu beginnen.",Guarda tu juego en Roblox para empezar a colaborar.,Sauvegarde ton jeu sur Roblox pour commencer à collaborer.,"कोलैबरेट करना शुरू करने के लिए, अपने गेम को Roblox पर सेव करें.",Simpan game di Roblox untuk mulai berkolaborasi.,Salva il tuo gioco su Roblox per iniziare a collaborare.,共同制作を始めるには、Robloxにゲームを保存してください。,공동 제작을 시작하려면 게임을 Roblox에 저장하세요.,"Zapisz grę na platformie Roblox, aby rozpocząć współpracę.",Salve seu jogo no Roblox para começar a colaborar.,,บันทึกเกมของคุณไปยัง Roblox เพื่อเริ่มการทำงานร่วมกัน,Ortak çalışmayı başlatmak için oyununu Roblox'a kaydet.,Lưu trò chơi của bạn vào Roblox để bắt đầu cộng tác.,保存你的游戏至 Roblox 后即可开始写协作。,保存你的游戏至 Roblox 后即可开始写协作。,儲存遊戲到 Roblox 後即可共同創作。
Studio.ManageCollaborators.Description.FriendsEditAccess,,,(only friends can have edit access),(only friends can have edit access),(يمكن للأصدقاء فقط الوصول من أجل التحرير),(nur Freunde können Bearbeitungszugriff haben),(Solo los amigos pueden tener acceso a edición),(seuls les amis peuvent avoir un accès d'édition),(सिर्फ़ फ़्रेंड्स के पास एडिट ऐक्सेस हो सकता है),(hanya teman yang bisa memiliki akses edit),(solo gli amici possono avere accesso alle modifiche),(友達しか編集権限を持てません),(편집 권한은 친구만 가질 수 있음),(tylko znajomi mają uprawnienia dostępu do edytowania),(apenas amizades podem ter acesso à edição),,(มีเพียงเพื่อนเท่านั้นที่มีการเข้าถึงการแก้ไข),(yalnızca arkadaşların düzenleme erişimi bulunur),(chỉ bạn bè mới có quyền chỉnh sửa),（只有好友可以有编辑权限）,（只有好友可以有编辑权限）,（只有好友可以擁有編輯權限）
Studio.ManageCollaborators.Description.SaveEnableTC,,,Saving these changes will turn on Team Create,Saving these changes will turn on Team Create,"سيؤدي حفظ هذه التغييرات إلى تشغيل أداة ""إنشاء فريق""","Wenn du diese Änderungen speicherst, wird Team Create aktiviert",Guardar estos cambios activará Creación en equipo,L'enregistrement de ces modifications activera la création d'équipe,इन बदलावों को सेव करने से 'टीम क्रिएट' चालू हो जाएगा,"Setelah perubahan ini disimpan, Kreasi Bersama akan diaktifkan",Salvare queste modifiche attiverà il Team Create,変更内容を保存するとチーム制作機能がオンになります,이 변경 내용을 저장하면 팀 제작이 켜집니다,Zapisanie tych zmian spowoduje włączenie tworzenia zespołowego,Salvar essas alterações ativará a Criação em equipe,,การบันทึกการเปลี่ยนแปลงเหล่านี้จะเปิดการสร้างร่วมกับเพื่อน,Değişiklikler kaydedildiğinde Takım Çalışması açılacak,Lưu những thay đổi này sẽ khiến Team Create bật,保存这些更改将开启组队创作,保存这些更改将开启组队创作,儲存變更時，團隊創作將會開啟
Studio.ManageCollaborators.FailureMessage.LoadFailure,,,Failed to load Permissions. Please try again.,Failed to load Permissions. Please try again.,تعذَّر تحميل الأذونات. يرجى المحاولة مرة أخرى.,Berechtigungen konnten nicht geladen werden. Bitte versuche es erneut.,Error al cargar los permisos. Vuelve a intentarlo.,Impossible de charger les autorisations. Réessayer.,परमिशन लोड नहीं की जा सकी. कृपया फिर से कोशिश करें.,Gagal me-loading Izin. Coba lagi.,Impossibile caricare i permessi. Per favore riprova.,権限をロードできませんでした。もう一度やり直してください。,권한을 불러오지 못했습니다. 다시 시도하세요.,Nie udało się wczytywać uprawnień. Spróbuj ponownie.,Falha ao carregar permissões. Tente novamente.,,โหลดสิทธิ์ไม่สำเร็จ โปรดลองอีกครั้ง,İzinler yüklenemedi. Lütfen tekrar dene.,Không tải được Quyền. Vui lòng thử lại.,无法加载权限，请重试。,无法加载权限，请重试。,無法載入權限，請重新嘗試。
Studio.ManageCollaborators.FailureMessage.SaveFailure,,,Failed to save Permissions. Please try again.,Failed to save Permissions. Please try again.,تعذَّر حفظ الأذونات. يرجى المحاولة مرة أخرى.,Berechtigungen konnten nicht gespeichert werden. Bitte versuche es erneut.,Error al guardar los permisos. Vuelve a intentarlo.,Échec de la sauvegarde des autorisations. Réessayer.,परमिशन सेव नहीं की जा सकी. फिर से कोशिश करें.,Gagal menyimpan Izin. Coba lagi.,Impossibile caricare i permessi. Per favore riprova.,権限を保存できませんでした。もう一度やり直してください。,권한을 저장하지 못했습니다. 다시 시도하세요.,Nie udało się zapisać uprawnień. Spróbuj ponownie.,Falha ao salvar permissões. Tente novamente,,บันทึกสิทธิ์ไม่สำเร็จ โปรดลองอีกครั้ง,İzinler kaydedilemedi. Lütfen tekrar dene.,Không lưu được Quyền. Vui lòng thử lại.,无法保存权限，请重试。,无法保存权限，请重试。,無法儲存權限，請重新嘗試。
Studio.ManageCollaborators.SearchBar.FriendLabel,,,Friend,Friend,صديق,Freund,Amigo(a),Amis,फ़्रेंड,Teman,Amici,友達,친구,Znajomy,Amizade,,เพื่อน,Arkadaş,Bạn Bè,好友,好友,好友
