Key,Context,Example,Source,en-us,ar-001,de-de,es-es,fr-fr,hi-in,id-id,it-it,ja-jp,ko-kr,pl-pl,pt-br,ru-ru,th-th,tr-tr,vi-vn,zh-cjv,zh-cn,zh-tw
Studio.R15Migrator.ScriptConversion.Reverted,,,Reverted,Reverted,تم التراجع,Zurückgesetzt,Revertido,Rétabli,रिवर्ट किया गया,Dikembalikan,Ripristinato,元に戻しました,되돌리기 완료,Przywrócono,Revertido,,แปลงกลับแล้ว,Döndürüldü,Đã Hoàn Lại,已还原,已还原,已還原
Studio.R15Migrator.ScriptConversion.Completed,,,Converted,Converted,تم التحويل,Konvertiert,Convertido,Converti,कन्वर्ट किया गया,Dikonversi,Convertito,変換済み,변환됨,Przekonwertowano,Convertido,,แปลงแล้ว,Dönüştürüldü,Đã Chuyển Đổi,转换完成,转换完成,已轉換
Studio.R15Migrator.ScriptConversion.Confirm,,,Confirm,Confirm,تأكيد,Bestätigen,Confirmar,Confirmer,कन्फ़र्म करें,Konfirmasi,Conferma,確認する,확인,Potwierdź,Confirmar,,ยืนยัน,Onayla,Xác Nhận,确认,确认,確認
Studio.R15Migrator.ScriptConversion.Cancel,,,Cancel,Cancel,إلغاء,Abbrechen,Cancelar,Annuler,कैंसिल करें,Batalkan,Annulla,キャンセル,취소,Anuluj,Cancelar,,ยกเลิก,İptal,Hủy Bỏ,取消,取消,取消
Studio.R15Migrator.ScriptConversion.RevertWarning,,,Confirm reverting scripts to initial state? You will lose all of your current changes for the selected scripts.,Confirm reverting scripts to initial state? You will lose all of your current changes for the selected scripts.,هل ترغب في التراجع عن النصوص البرمجية وإعادتها إلى حالتها الأولية؟ ستفقد كل التغييرات الحالية للنصوص البرمجية المحدَّدة.,Zurücksetzen von Skripten in den Ausgangszustand bestätigen? Dadurch verlierst du alle deine aktuellen Änderungen für die ausgewählten Skripte.,¿Quieres revertir los scripts al estado inicial? Perderás todos los cambios actuales para los scripts seleccionados.,Confirmer le retour des scripts à l'état initial ? Tu perds toutes tes modifications actuelles pour les scripts sélectionnés.,"स्क्रिप्ट को शुरुआती स्थिति में रिवर्ट करना है? इससे चुनी गई स्क्रिप्ट्स के लिए, आपके सभी मौजूदा बदलाव हट जाएँगे.",Konfirmasi mengembalikan skrip ke kondisi awal? Semua perubahan terkini terhadap skrip yang kamu pilih akan dihapus.,Confermare il ripristino degli script allo stato iniziale? Perderai tutti i cambiamenti attuali per gli script selezionati.,スクリプトを初期の状態に戻しますか？選択済みのスクリプトへの現在の変更はすべて失われます。,스크립트를 정말 초기 상태로 되돌릴까요? 선택한 스크립트에 대한 현재 변경 사항을 모두 잃게 됩니다.,Potwierdzić przywrócenie skryptów do stanu początkowego? Utracisz wszystkie bieżące zmiany w zaznaczonych skryptach.,Confirma reverter scripts para o estado inicial? Você perderá todas as alterações atuais dos scripts selecionados.,,ยืนยันการแปลงกลับสคริปต์เป็นสถานะแรกเริ่มหรือไม่? คุณจะสูญเสียการเปลี่ยนแปลงทั้งหมดในปัจจุบันของสคริปต์ที่เลือก,Betiklerin başlangıçtaki durumlarına döndürülmelerini onaylıyor musun? Seçili betiklerdeki tüm değişikliklerini kaybedeceksin.,Xác nhận hoàn lại kịch bản về trạng thái ban đầu? Bạn sẽ mất tất cả các thay đổi hiện tại đối với các kịch bản đã chọn.,确认要将脚本还原为初始状态吗？您将丢失所选脚本的所有当前更改。,确认要将脚本还原为初始状态吗？您将丢失所选脚本的所有当前更改。,確認將指令碼還原到初始狀態嗎？你將會失去所有對選定指令碼的現有更改。
Studio.R15Migrator.ScriptConversion.RevertScripts,,,Revert Scripts,Revert Scripts,التراجع عن النصوص البرمجية,Skripte zurücksetzen,Revertir script,Rétablir les scripts,स्क्रिप्ट्स को रिवर्ट करें,Kembalikan Skrip,Ripristina script,スクリプトを元に戻す,스크립트 되돌리기,Przywróć skrypty,Reverter scripts,,แปลงกลับสคริปต์,Betikleri geri döndür,Hoàn Lại Kịch Bản,还原脚本,还原脚本,還原指令碼
Studio.R15Migrator.ScriptConversion.ReplaceWithRules,,,Replace With Rules,Replace With Rules,استبدال بالقواعد,Mit Regeln ersetzen,Reemplazar con reglas,Remplacer par des règles,नियमों से रीप्लेस करें,Ganti dengan Aturan,Sostituisci con le regole,ルールで置換,규칙으로 바꾸기,Zamień z użyciem reguł,Substituir com regras,,แทนที่ด้วยกฎ,Kurallar ile değiştir,Thay Thế Bằng Quy Tắc,以规则替换,以规则替换,以規則進行取代
Studio.R15Migrator.ScriptConversion.UndoRevert,,,Undo Revert,Undo Revert,إلغاء التراجع,Zurücksetzen rückgängig machen,Deshacer revertir,Annuler Revenir en arrière,रिवर्ट के प्रोसेस को कैंसिल करें,Urungkan Pengembalian,Annulla ripristina,「元に戻す」を取り消す,되돌리기 취소,Cofnij przywracanie,Desfazer reverter,,ยกเลิกการแปลงกลับ,Döndürmeyi geri al,Hoàn Tác Hoàn Lại,撤消还原,撤消还原,撤銷環原
Studio.R15Migrator.ReplaceRulesPane.Title,,,Replace With,Replace With,استبدال بـ,Ersetzen mit,Reemplazar con,Remplacer par,इससे रीप्लेस करें,Ganti dengan,Sostituisci con,以下で置換：,다음으로 바꾸기:,Zamień na,Substituir com,,แทนที่ด้วย,Değiştir,Thay Thế Bằng,替换为,替换为,取代為
Studio.R15Migrator.ReplaceRulesPane.ReplacePlaceholder,,,Replace...,Replace...,جارٍ الاستبدال...,Ersetzen ...,Reemplazar...,Remplacer...,रीप्लेस करें...,Ganti...,Sostituisci...,置換...,바꾸기...,Zamień...,Substituir...,,แทนที่...,Değiştir...,Thay Thế...,替换……,替换……,取代...
Studio.R15Migrator.ReplaceRulesPane.WithPlaceholder,,,Select Part...,Select Part...,جارٍ تحديد الجزء...,Teil auswählen ...,Seleccionar pieza...,Sélectionner une pièce...,पार्ट चुनें...,Pilih Komponen...,Seleziona parte...,パーツを選択...,파트 선택...,Zaznacz część...,Seleciona parte...,,เลือกส่วนประกอบ...,Parça seç...,Chọn Bộ Phận...,选择部件……,选择部件……,選擇零件......
Studio.R15Migrator.ScriptConversion.Filter,,,Filter,Filter,فلتر,Filter,Filtro,Filtrer,फ़िल्टर,Filter,Filtro,フィルタ,필터,Filtr,Filtro,,ตัวกรอง,Filtrele,Bộ Lọc,筛选,筛选,篩選條件
Studio.R15Migrator.ScriptConversion.FilterNone,,,All,All,الكل,Alle,Todo,Tout,सभी,Semua,Tutti,すべて,전체,Wszystko,Tudo,,ทั้งหมด,Tümü,Tất Cả,全部,全部,全部
Studio.R15Migrator.Tabs.ScriptConversion,,,Scripts,Scripts,النصوص البرمجية,Skripte,Scripts,Scripts,स्क्रिप्ट्स,Skrip,Script,スクリプト,스크립트,Skrypty,Scripts,,สคริปต์,Betikler,Kịch Bản,脚本,脚本,指令碼
Studio.R15Migrator.Tabs.ReplaceRules,,,Edit Rules,Edit Rules,تحرير القواعد,Regeln bearbeiten,Editar reglas,Modifier les règles,नियमों को एडिट करें,Edit Aturan,Modifica regole,ルールを編集,규칙 편집,Edytuj reguły,Editar regras,,แก้ไขกฎ,Kuralları düzenle,Chỉnh Sửa Quy Tắc,编辑规则,编辑规则,編輯規則
Studio.R15Migrator.Tabs.ModelConversion,,,Model Conversion,Model Conversion,تحويل النموذج,Modellkonvertierung,Conversión del modelo,Conversion du modèle,मॉडल कन्वर्ज़न,Konversi Model,Conversione modello,モデル変換,모델 변환,Konwersja modelu,Conversão de modelo,,การแปลงโมเดล,Model Dönüştürme,Chuyển Đổi Mô Hình,模型转换,模型转换,模型轉換
Studio.R15Migrator.Tabs.AnimationConversion,,,Animation,Animation,حركة,Animation,Animación,Animation,ऐनिमेशन,Animasi,Animazione,アニメーション,애니메이션,Animacja,Animação,,แอนิเมชัน,Animasyon,Hiệu Ứng Động,动画,动画,動畫
Studio.R15Migrator.ScriptAnalysis.R6ScriptWarningCode,,,R6 Script Warning,R6 Script Warning,تحذير في النص البرمجي R6,R6-Skriptwarnung,Advertencia de scripts R6,Avertissement du script R6,R6 स्क्रिप्ट वॉर्निंग,Peringatan Skrip R6,Avviso Script R6,R6 スクリプト警告,R6 스크립트 경고,Ostrzeżenie dotyczące skryptów R6,Aviso de script R6,,คำเตือนสคริปต์ R6,R6 Betik Uyarısı,Cảnh Báo Kịch Bản R6,R6 脚本警告,R6 脚本警告,R6 指令碼警示
Studio.R15Migrator.ScriptAnalysis.HumanoidWarning,,,"Humanoid.{name} is deprecated, please get the appropriate R15 part as a child of the character root (for example character.UpperTorso) instead of the Humanoid.","Humanoid.{name} is deprecated, please get the appropriate R15 part as a child of the character root (for example character.UpperTorso) instead of the Humanoid.",تم إبطال استعمال Humanoid.{name} ، لذا يُرجى استخدام الجزء المناسب من R15 كعنصر فرعي من أصل الشخصية (على سبيل المثال، character.UpperTorso) بدلاً من الكائن Humanoid.,"Humanoid.{name} ist veraltet, verwende bitte das passende R15-Teil als untergeordnetes Element des Charakterstammes (z. B. character.UpperTorso) anstatt des Humanoiden.","Humanoid.{name} está obsoleto, obtén la parte R15 apropiada como un hijo de la raíz del personaje (por ejemplo character.UpperTorso) en lugar del Humanoid.","Humanoid.{name} est obsolète, obtenir la partie R15 appropriée en tant qu'enfant de la racine du personnage (par exemple character.UpperTorso) au lieu de Humanoid.",ह्यूमनॉइड.{name} का इस्तेमाल अब नहीं किया जाता है. कृपया ह्यूमनॉइड के बजाय कैरेक्टर रूट के अंतर्गत आने वाला उपयुक्त R15 पार्ट (उदाहरण के लिए character.UpperTorso) प्राप्त करें.,"Humanoid.{name} tidak digunakan lagi. Gunakan komponen R15 yang sesuai sebagai anak akar karakter (contohnya, character.UpperTorso) dan bukan Humanoid.",La struttura Humanoid.{name} è deprecata. Puoi ottenere la parte R15 appropriata aggiungendo un elemento figlio dopo la radice del personaggio (ad esempio character.UpperTorso).,Humanoid.{name} は非推奨です。Humanoid の代わりにキャラクターのルート（例：character.UpperTorso）の子として適切なR15のパーツを入手してください。,Humanoid.{name}은(는) 이제 사용되지 않습니다. 휴머노이드 대신 캐릭터 루트의 자식으로 적절한 R15 파트를 사용하세요(예: character.UpperTorso).,Część Humanoid.{name} nie jest już obsługiwana. Zamiast części Humanoid pobierz odpowiednią część R15 jako element podrzędny źródła postaci (na przykład character.UpperTorso).,"Humanoid.{name} está obsoleto, obtenha a parte R15 apropriada como filho da raiz do personagem (por exemplo, character.UpperTorso) em vez de Humanoid.",,ฮิวแมนอยด์.{name} เลิกใช้แล้ว โปรดรับชิ้นส่วน R15 ที่เหมาะสมเป็นรายการย่อยของส่วนหลักตัวละคร (เช่น character.UpperTorso) แทนฮิวแมนอยด์,"Humanoid.{name} artık kullanılmıyor, lütfen uygun R15 parçayı Humanoid yerine karakter kökünün (mesela character.UpperTorso) alt öğesi yap.","Humanoid.{name} không còn được dùng nữa, vui lòng lấy bộ phần R15 tương ứng làm bộ phận con của gốc nhân vật (ví dụ: character.UpperTorso), thay vì lấy từ Hình Nhân.",人形。{name} 已弃用，请将适当的 R15 部件作为字符根（例如 character.UpperTorso）的子集，避免使用人形。,人形。{name} 已弃用，请将适当的 R15 部件作为字符根（例如 character.UpperTorso）的子集，避免使用人形。,Humanoid.{name} 已棄用，請取得適合的 R15 零件做為角色根的子物件（例如 character.UpperTorso）而非人形。
Studio.R15Migrator.ScriptAnalysis.ReplaceMessage,,,"{name} found, possible replacements are: ","{name} found, possible replacements are: ",تم العثور على {name}، وستكون عمليات الاستبدال هي: ,"{name} gefunden, möglicher Ersatz ist:","{name} encontrado, posibles reemplazos son: ","{name} trouvé, les remplacements possibles sont : ","{name} मिला, संभावित रीप्लेसमेंट हैं : ",{name} ditemukan. Kemungkinan pengganti: ,"{name} trovato, possibili sostituzioni sono: ",{name} が見つかりました。可能な置換は次のとおりです。 ,{name}(을)를 찾았습니다. 가능한 대체 항목은 다음과 같습니다. ,Znaleziono: {name}. Możliwa jest zamiana na: ,"{name} encontrado, possíveis substituições são: ",,พบ {name} การแทนที่ที่เป็นไปได้ ได้แก่: ,"{name} bulunamadı, olası değişiklikler: ","Đã tìm thấy {name}, các thay thế khả thi là: ",找到 {name}，可能的替代为： ,找到 {name}，可能的替代为： ,發現{name}，可能取代為： 
Studio.R15Migrator.ScriptAnalysis.AnimationWarningCode,,,Animation Warning,Animation Warning,تحذير الحركة,Animationswarnung,Advertencia de animación,Avertissement animation,ऐनिमेशन वॉर्निंग,Peringatan Animasi,Avviso Animazione,アニメーション警告,애니메이션 경고,Ostrzeżenie dotyczące animacji,Aviso de animação,,คำเตือนแอนิเมชัน,Animasyon Uyarısı,Cảnh Báo Hiệu Ứng Động,动画警告,动画警告,動畫警告
Studio.R15Migrator.ScriptAnalysis.AnimationWarning,,,Use the animation tab to convert animation to R15,Use the animation tab to convert animation to R15,"استخدم علامة التبويب ""الحركة"" لتحويل الحركة إلى R15","Benutze die Registerkarte Animation, um die Animation in R15 zu konvertieren",Use la pestaña de animación para convertir la animación a R15,Utilise l'onglet animation pour transformer l'animation en R15,ऐनिमेशन को R15 में कन्वर्ट करने के लिए ऐनिमेशन टैब का इस्तेमाल करें,Gunakan tab animasi untuk mengonversi animasi ke R15,Usa la scheda Animazione per convertire l'animazione in R15,アニメーションタブを使用してアニメーションをR15に変換,애니메이션 탭을 사용하여 애니메이션을 R15로 변환,Użyj karty animacji w celu przekonwertowania animacji na R15,Use a aba de animação para converter a animação para R15,,ใช่แท็บแอนิเมชันในการแปลงแอนิเมชันเป็น R15,Animasyonu R15'e dönüştürmek için animasyon sekmesini kullan,Sử dụng tab hiệu ứng động để chuyển đổi hiệu ứng động sang R15,使用“动画”选项卡将动画转换为 R15,使用“动画”选项卡将动画转换为 R15,使用動畫分頁來將動畫轉換至 R15
Studio.R15Migrator.ScriptConversion.ReplaceRulesProgress,,,Replacing with Rules,Replacing with Rules,الاستبدال بالقواعد,Wird durch Regeln ersetzt,Reemplazar con Reglas,Remplacement par des règles,नियमों से रीप्लेस किया जा रहा है,Mengganti dengan Aturan,Sostituisci con le regole,ルールで置換,규칙으로 바꾸기,Zamienianie z użyciem reguł,Substituindo com regras,,การแทนที่ด้วยกฎ,Kurallar ile değiştiriliyor,Thay thế bằng Quy Tắc,正在以规则替换,正在以规则替换,以規則取代
Studio.R15Migrator.ScriptStatus.Complete,,,All script issues have been resolved.,All script issues have been resolved.,تم حل جميع المشكلات في النصوص البرمجية.,Alle Skriptprobleme wurden behoben.,Se resolvieron todos los problemas del script.,Tous les problèmes de script ont été résolus.,स्क्रिप्ट से जुड़ी सभी समस्याओं का समाधान कर दिया गया है.,Semua masalah skrip telah diselesaikan.,Tutti i problemi di script sono stati risolti.,すべてのスクリプトの問題が解決しました。,모든 스크립트 문제가 해결되었습니다.,Wszystkie problemy ze skryptem zostały rozwiązane.,Todos os problemas de script foram resolvidos.,,ปัญหาสคริปต์ทั้งหมดได้รับการแก้ไขแล้ว,Tüm betik sorunları çözüldü.,Tất cả các vấn đề kịch bản đã được giải quyết.,所有脚本问题都已解决。,所有脚本问题都已解决。,所有指令碼問題皆已解決。
Studio.R15Migrator.ScriptStatus.Reverted,,,This script was just reverted. Reversion can be undone as long as there are no additional changes made to the script.,This script was just reverted. Reversion can be undone as long as there are no additional changes made to the script.,تم التراجع عن هذا النص البرمجي الآن. يمكنك إلغاء هذا التراجع طالما لم يتم إجراء تغييرات أخرى على النص البرمجي.,"Dieses Skript wurde gerade zurückgesetzt. Die Zurücksetzung kann rückgängig gemacht werden, solange keine weiteren Änderungen an dem Skript vorgenommen werden.",Este script acaba de revertirse. La reversión se puede deshacer mientras no haya cambios adicionales en el script.,Ce script a été restauré. La réversion peut être annulée tant qu'il n'y a pas de changement supplémentaire dans le script.,"इस स्क्रिप्ट को अभी-अभी रिवर्ट किया गया था. जब तक स्क्रिप्ट में कोई अतिरिक्त बदलाव नहीं किया जाता, तब तक रिवर्ट का प्रोसेस कैंसिल किया जा सकता है.",Skrip ini baru saja dikembalikan. Pengembalian bisa diurungkan selama tidak ada perubahan tambahan terhadap skrip.,Questo script è stato appena ripristinato. Il ripristinio può essere annullato finché non ci sono ulteriori modifiche allo script.,このスクリプトは元に戻りました。スクリプトに追加の変更がない限り、元に戻すことができます。,스크립트를 방금 되돌렸습니다. 스크립트에 추가 변경 사항이 없는 한 되돌리기를 취소할 수 있습니다.,"Ten skrypt został właśnie przywrócony. Przywrócenie można cofnąć, dopóki w skrypcie nie zostały wprowadzone dodatkowe zmiany.",Este script foi revertido. A reversão pode ser desfeita enquanto não houver alterações adicionais feitas no script.,,สคริปต์นี้เพิ่งได้รับการแปลงกลับ สามารถยกเลิกการแปลงกลับได้ตราบใดที่ไม่มีการเปลี่ยนแปลงเพิ่มเติมไปยังสคริปต์,"Betik az önce geri döndürüldü. Geri döndürme işlemi, betik üzerinde daha fazla değişiklik yapılmamışsa geri alınabilir.","Kịch bản này vừa bị hoàn lại. Bạn có thể hoàn tác hoàn lại, miễn là không thực hiện thêm bất kỳ thay đổi nào đối với kịch bản.",此脚本已还原。只要没有对脚本进行其他更改，就可以撤消还原。,此脚本已还原。只要没有对脚本进行其他更改，就可以撤消还原。,這行指令碼才剛還原。只要未對指令碼進行額外變更，您都能回復還原。
Studio.R15Migrator.ScriptConversion.Convert,,,Convert,Convert,تحويل,Konvertieren,Convertir,Convertir,कन्वर्ट करें,Konversi,Converti,変換,변환,Konwertuj,Converter,,แปลง,Dönüştür,Chuyển Đổi,转换,转换,轉換
Studio.R15Migrator.ScriptConversion.TotalScripts,,,Found {total} scripts with R6 References.,Found {total} scripts with R6 References.,تم العثور على {total} من النصوص البرمجية مع مراجع R6.,{total} Skripte mit R6-Referenzen gefunden.,Se encontraron {total} scripts con referencias R6.,{total} scripts trouvés avec des références R6.,R6 रेफ़रेंस वाली {total} स्क्रिप्ट मिलीं.,Ditemukan {total} skrip dengan Referensi R6.,Trovati {total} script con referenze R6.,R6 リファレンスつきのスクリプトが {total} 件見つかりました。,R6 참조가 있는 {total} 스크립트를 찾았습니다.,Znaleziono {total} skrypty(-ów) z odwołaniami do R6.,Encontrados {total} scripts com referências R6.,,พบสคริปต์ {total} รายการที่มีการอ้างอิง R6,R6 referanslı {total} betik bulundu.,Đã tìm thấy {total} kịch bản với Tham Chiếu R6.,找到 {total} 个包含 R6 参考的脚本。,找到 {total} 个包含 R6 参考的脚本。,共找到 {total} 行提及 R6 的指令碼。
Studio.R15Migrator.ScriptConversion.TotalLines,,,{total} issues can be updated automatically.,{total} issues can be updated automatically.,يمكن تحديث {total} من المشكلات تلقائيًا.,{total} Probleme können automatisch aktualisiert werden.,{total} peticiones se pueden actualizar automáticamente.,{total} demandes peuvent être mises à jour automatiquement.,{total} समस्याओं को अपने-आप अपडेट किया जा सकता है.,{total} masalah bisa di-update secara otomatis.,{total} problemi possono essere aggiornati automaticamente.,{total} 件の問題を自動更新できます。,{total}개의 문제가 ​​자동으로 업데이트될 수 있습니다.,Można automatycznie zaktualizować {total} skrypty(-ów).,{total} problemas podem ser atualizados automaticamente.,,สามารถอัปเดตปัญหา {total} รายการได้โดยอัตโนมัติ,{total} sorun otomatik olarak güncellenebilir.,Có thể cập nhật tự động {total} vấn đề.,可以自动更新 {total} 个问题。,可以自动更新 {total} 个问题。,可自動更新 {total} 個問題。
Studio.R15Migrator.ScriptConversion.Automatically,,,automatically,automatically,تلقائيًا,automatisch,automáticamente,automatiquement,अपने-आप,secara otomatis,automaticamente,自動,자동,Automatycznie,automaticamente,,โดยอัตโนมัติ,otomatik olarak,tự động,自动,自动,自動
Studio.R15Migrator.ProgressBar.ReplaceWithRules,,,Replacing with Rules,Replacing with Rules,الاستبدال بالقواعد,Wird durch Regeln ersetzt,Reemplazar con reglas,Remplacement par des règles,नियमों से रीप्लेस किया जा रहा है,Mengganti dengan Aturan,Sostituisci con le regole,ルールで置換,규칙으로 바꾸는 중,Zamienianie z użyciem reguł,Substituindo com regras,,กำลังแทนที่ด้วยกฎ,Kurallar ile değiştiriliyor,Thay thế bằng Quy Tắc,正在以规则替换,正在以规则替换,以規則取代
Studio.R15Migrator.ProgressBar.AutoConvert,,,Automatically Converting Scripts,Automatically Converting Scripts,تحويل النصوص البرمجية تلقائيًا,Skripte werden automatisch konvertiert,Convertir scripts automáticamente,Conversion automatique des scripts,स्क्रिप्ट्स अपने-आप कन्वर्ट की जा रही हैं,Mengonversi Skrip secara Otomatis,Conversione automatica degli script,スクリプトの自動変換,스크립트 자동 변환 중,Automatyczne konwertowanie skryptów,Convertendo scripts automaticamente,,กำลังแปลงสคริปต์โดยอัตโนมัติ,Betikler otomatik olarak dönüştürülüyor,Tự Động Chuyển Đổi Kịch Bản,正在自动转换脚本,正在自动转换脚本,自動轉換指令碼
Studio.R15Migrator.ProgressBar.Revert,,,Reverting Scripts,Reverting Scripts,يتم التراجع عن النصوص البرمجية,Skripte werden zurückgesetzt,Revirtiendo scripts,Rétablir les scripts,स्क्रिप्ट्स रिवर्ट की जा रही हैं,Mengembalikan Skrip,Ripristino degli script,スクリプトを元に戻す,스크립트를 되돌리는 중,Przywracanie skryptów,Revertendo scripts,,กำลังแปลงกลับสคริปต์,Betikler geri döndürülüyor,Hoàn Lại Kịch Bản,正在还原脚本,正在还原脚本,正在還原指令碼
Studio.R15Migrator.ProgressBar.UndoRevert,,,Undoing Reverted Scripts,Undoing Reverted Scripts,إلغاء التراجع عن النصوص البرمجية,Zurückgesetzte Skripte werden rückgängig gemacht,Deshacer scripts revertidos,Annulation des scripts inversés,स्क्रिप्ट्स को रिवर्ट करने का प्रोसेस कैंसिल किया जा रहा है,Mengurungkan Skrip yang Dikembalikan,Annulla script ripristinati,元に戻したスクリプトの取り消し,스크립트 되돌리기 취소 중,Cofanie przywróconych skryptów,Desfazendo scripts revertidos,,ยกเลิกสคริปต์ที่แปลงกลับแล้ว,Geri döndürülen betikler geri alınıyor,Hoàn Tác Kịch Bản Đã Hoàn Lại,正在撤消还原的脚本,正在撤消还原的脚本,正在撤銷已還原指令碼
