Key,Context,Example,Source,en-us,ar-001,de-de,es-es,fr-fr,hi-in,id-id,it-it,ja-jp,ko-kr,pl-pl,pt-br,ru-ru,th-th,tr-tr,vi-vn,zh-cjv,zh-cn,zh-tw
Studio.TagEditor.Info.Icon,,,Icon,Icon,أيقونة,Symbol,Ícono,Icône,आइकॉन,Ikon,Icone,アイコン,아이콘,Ikona,Ícone,,ไอคอน,Simge,Biểu Tượng,图标,图标,圖示
Studio.TagEditor.Info.VisualizeAs,,,Visualize as,Visualize as,تصوير على هيئة,Visualisieren als,Visualizar como,Visualiser comme,ऐसे कल्पना करें,Visualisasikan sebagai,Visualizza come,以下として表示:,다음으로 시각화:,Wizualizuj jako,Visualizar como,,แสดงผลเป็น,Görselleştir:,Tưởng tượng như,可视化为,可视化为,表示方式：
Studio.TagEditor.Plugin.EditorWindowButton,,,Tag Editor Window,Tag Editor Window,نافذة محرر العلامات,Tag-Editor-Fenster,Ventana del Editor de etiquetas,Fenêtre de l'éditeur de tags,टैग एडिटर विंडो,Jendela Editor Tag,Finestra editor tag,タグ編集ウィンドウ,태그 편집기 창,Okno edytora tagów,Janela do Editor de marcadores,,หน้าต่างเครื่องมือแก้ไขแท็ก,Etiket Düzenleyici Penceresi,Cửa Sổ Trình Chỉnh Sửa Thẻ,标签编辑器窗口,标签编辑器窗口,標籤編輯器視窗
Studio.TagEditor.Plugin.EditorWindowDescription,,,Toggles the Tag Editor Window.,Toggles the Tag Editor Window.,تبديل نافذة محرر العلامات.,Schaltet das Tag-Editor-Fenster um.,Alterna la ventana del Editor de etiquetas.,Active/désactive la fenêtre de l'éditeur de balises.,टैग एडिटर विंडो को टॉगल करता है.,Menyalakan/mematikan Jendela Editor Tag.,Attiva/disattiva la finestra dell'editor dei tag.,タグ編集ウィンドウを切りかえ。,태그 편집기 창을 토글합니다.,Włącza/wyłącza okno edytora tagów.,Alterna a janela do Editor de marcadores.,,เปิด/ปิดหน้าต่างเครื่องมือแก้ไขแท็ก,Etiket Düzenleyici penceresini açıp kapatır.,Bật/tắt Cửa Sổ Trình Chỉnh Sửa Thẻ.,切换标签编辑器窗口。,切换标签编辑器窗口。,切換標籤編輯器視窗。
Studio.TagEditor.Plugin.WorldViewButton,,,World Visualization,World Visualization,تصور العالم,Weltvisualisierung,Visualización del mundo,Visualisation du monde,वर्ल्ड विज़ुअलाइज़ेशन,Visualisasi Dunia,Visualizzazione mondiale,ワールドの視覚化,월드 시각화,Wizualizacja świata,Visualização do mundo,,การแสดงผลโลก,Dünya Görselleştirme,Hiển Thị Thế Giới,世界可视化,世界可视化,世界表示法
Studio.TagEditor.Plugin.WorldViewDescription,,,Toggles the world view visualization of tags.,Toggles the world view visualization of tags.,تبديل تصور معاينة العالم للعلامات.,Schaltet die Visualisierung von Tags in der Weltansicht um.,Alterna la visualización del mundo de las etiquetas.,Active/désactive la visualisation de la vue du monde des tags.,टैग के वर्ल्ड व्यू विज़ुअलाइज़ेशन को टॉगल करता है.,Menyalakan/mematikan visualisasi tampilan dunia untuk tag.,Attiva o disattiva la visualizzazione mondiale dei tag.,ワールドビューのタグの視覚化を切りかえ。,태그의 월드 뷰 시각화를 토글합니다.,Włącza/wyłącza wizualizację tagów w widoku świata.,Alterna a visualização dos marcadores de visualização de mundo.,,เปิดปิดการแสดงผลแบบมุมมองโลกของแท็ก,Etiketlerin dünya görünümü görselleştirmesini açıp kapatır.,Bật/tắt tính năng hiển thị chế độ xem thế giới của các thẻ.,切换标签在世界视图中的可视化方式。,切换标签在世界视图中的可视化方式。,切換標籤的世界視角表示法。
Studio.TagEditor.Tooltip.AlwaysOnTop,,,If checked the visual for this tag will draw above everything else.,If checked the visual for this tag will draw above everything else.,إذا تم تحديده، فسيتم رسم الصورة المرئية لهذه العلامة فوق كل شيء آخر.,"Wenn dieses Kontrollkästchen aktiviert ist, wird das Bildmaterial für dieses Tag über alles andere gezeichnet.","Si está marcado, la imagen de esta etiqueta se dibujará sobre todo lo demás.","Si cette case est cochée, le visuel de cette balise sera placé au-dessus de tout le reste.","अगर सही का निशान लगा है, तो इस टैग के लिए विज़ुअल सबसे ऊपर ड्रॉ होगा.","Jika dicentang, visual untuk tag ini akan digambar di atas hal-hal lainnya.","Se selezionato, la visualizzazione di questo tag verrà disegnata sopra tutto il resto.",チェックマークを入れると、このタグのビジュアルが他のすべての上に表示されます。,선택하면 이 태그의 비주얼이 모든 항목 위에 나타납니다.,Zaznaczenie opcji wizualizacji dla tego tagu spowoduje rysowanie nad wszystkim innym.,"Se marcado, o visual para este marcador vai desenhar acima de todo o resto.",,หากเลือก ภาพของแท็กนี้จะวาดอยู่ด้านบนของสิ่งอื่นทั้งหมด,İşaretlenmişse bu etiketin görseli her şeyin üstünde çizilir.,"Nếu được kiểm tra, hình ảnh cho thẻ này sẽ vẽ trên tất cả mọi thứ khác.",如果选中，此标签的视觉效果将高于其他所有内容。,如果选中，此标签的视觉效果将高于其他所有内容。,若勾選，此標籤的表示法將會在所有項目上繪製。
Studio.TagEditor.Tooltip.ColorPicker,,,Change the visualization color for this tag.,Change the visualization color for this tag.,تغيير لون التصور لهذه العلامة.,Ändere die Visualisierungsfarbe für dieses Tag.,Cambia el color de visualización de esta etiqueta.,Changer la couleur de visualisation pour ce tag.,इस टैग के लिए विज़ुअलाइज़ेशन रंग बदलें.,Mengubah warna visualisasi untuk tag ini.,Cambia il colore di visualizzazione di questo tag.,このタグの表示の色を変更。,이 태그의 비주얼 색상을 변경합니다.,Zmień kolor wizualizacji dla tego taga.,Altere a cor de visualização para este marcador.,,เปลี่ยนแปลงสีการแสดงผลสำหรับแท็กนี้,Etiketin görselleştirme rengini değiştir.,Thay đổi màu sắc hiển thị cho thẻ này.,更改此标签的可视化颜色。,更改此标签的可视化颜色。,變更此標籤的表示顏色。
Studio.TagEditor.Tooltip.GroupPicker,,,Change the group this tag belongs to.,Change the group this tag belongs to.,تغيير المجموعة التي تنتمي إليها هذه العلامة.,"Ändere die Gruppe, zu der dieses Tag gehört.",Cambia el grupo al que pertenece esta etiqueta.,Changer le groupe auquel appartient ce tag.,उस ग्रुप को बदलें जिसका यह टैग है.,Ubah grup tempat tag ini berada.,Cambia il gruppo a cui appartiene questo tag.,このタグが属するグループを変更。,이 태그가 속한 그룹을 변경합니다.,"Zmień grupę, do której należy ten tag.",Muda o grupo ao qual este marcador pertence.,,เปลี่ยนแปลงกลุ่มที่แท็กนี้อยู่,Etiketin ait olduğu grubu değiştir.,Thay đổi nhóm mà thẻ này thuộc về.,更改此标签所属的群组。,更改此标签所属的群组。,變更此標籤所屬的群組。
Studio.TagEditor.Tooltip.IconPicker,,,The change the icon that shows within the tag editor and the icon draw type,The change the icon that shows within the tag editor and the icon draw type,تغيير الأيقونة التي تظهر داخل محرر العلامة ونوع رسم الأيقونة,"Änder das Symbol, das im Tag-Editor angezeigt wird, und den Symbol-Zeichnungstyp",El cambio del ícono que se muestra dentro del Editor de etiquetas y el tipo de dibujo de íconos,Changer l'icône qui s'affiche dans l'éditeur de tags et le type de dessin d'icône,टैग एडिटर और आइकॉन ड्रॉ टाइप के अंदर दिखाए जाने वाले आइकॉन को बदलें,Perubahan ikon yang ditampilkan dalam editor tag dan tipe gambar ikon,Il cambiamento dell'icona che mostra all'interno dell'editor dei tag e del tipo di disegno delle icone,タグ編集とアイコン描画タイプに表示されるアイコンの変更,태그 편집기에 표시되는 아이콘 및 아이콘 그리기 방식 변경,Zmiana ikony wyświetlanej w edytorze tagów oraz typu rysowania ikony,A alteração do ícone que mostra dentro do Editor de marcadores e o tipo de desenho do ícone,,การเปลี่ยนแปลงของไอคอนที่แสดงภายในเครื่องมือแก้ไขแท็กและประเภทการวาดไอคอน,Etiket düzenleyicide gösterilen simgeyi ve simge çizim türünü değiştir,Thay đổi biểu tượng hiển thị trong trình chỉnh sửa thẻ và kiểu vẽ biểu tượng,更改标签编辑器中显示的图标和图标绘制类型,更改标签编辑器中显示的图标和图标绘制类型,變更標籤編輯器和圖示繪製方式顯示的圖示
Studio.TagEditor.Tooltip.SelectTaggedInstances,,,Select all instances with this tag in the explorer.,Select all instances with this tag in the explorer.,حدد جميع الحالات التي تحتوي على هذه العلامة في المتصفح.,Wähle im Explorer alle Instanzen mit diesem Tag aus.,Seleccionar todas las instancias con esta etiqueta en el Explorador.,Sélectionner toutes les instances avec ce tag dans l'explorateur.,एक्सप्लोरर में इस टैग के साथ सभी इंस्टैंस चुनें.,Pilih semua instance dengan tag ini di eksplorer.,Seleziona tutte le istanze con questo tag nell'esploratore.,エクスプローラでこのタグを持つすべてのインスタンスを選択。,탐색기에서 이 태그가 있는 모든 인스턴스를 선택합니다.,Zaznacz w eksploratorze wszystkie instancje z tym tagiem.,Selecionar todas as instâncias com este marcador no explorador.,,เลือกอินสแตนซ์ทั้งหมดด้วยแท็กนี้ในการสำรวจ,Gezginde bu etikete sahip tüm örnekleri seç.,Chọn tất cả các đối tượng có nhãn này trong cửa sổ khám phá.,在资源管理器中选择所有带有此标签的实例。,在资源管理器中选择所有带有此标签的实例。,選擇在總管使用此標籤的所有個體。
Studio.TagEditor.Tooltip.VisualizeAs,,,The type of visual to draw when toggled for this tag.,The type of visual to draw when toggled for this tag.,نوع التصور المراد رسمه عند التبديل لهذه العلامة.,"Die Art des Bildmaterials, das gezeichnet werden soll, wenn für dieses Tag umgeschaltet wird.",El tipo de imagen a dibujar cuando se alterna para esta etiqueta.,Le type de visuel à dessiner lorsque cette balise est activée.,"इस टैग के लिए टॉगल किए जाने पर, ड्रॉ करने के लिए विज़ुअल का टाइप.",Tipe visual yang akan digambar saat dinyalakan untuk tag ini.,Il tipo di visuale da disegnare quando disabilitato per questo tag.,このタグに切りかえたときに描画されるビジュアルの種類。,이 태그를 토글할 때 그려지는 비주얼의 유형입니다.,Typ elementu wizualnego do narysowania po przełączeniu dla tego taga.,O tipo de visual para desenhar quando alternado para este marcador.,,ประเภทของภาพที่จะวาดเมื่อเปิด/ปิดแท็กนี้,Etiket için açıldığında çizilecek görsel türü.,Loại hình ảnh cần vẽ khi được bật/tắt cho thẻ này.,为此标签切换时要绘制的视觉类型。,为此标签切换时要绘制的视觉类型。,此標籤開啟時要繪製的表示法。
Studio.TagEditor.Tooltip.ToggleVisibility,,,Toggle Visibility,Toggle Visibility,تبديل الرؤية,Sichtbarkeit umschalten,Alternar visibilidad,Activer/désactiver la visibilité,विज़िबिलिटी टॉगल करें,Nyalakan/matikan Visibilitas,Attiva/Disattiva visibilità,表示/非表示を切りかえ,표시 여부 토글,Przełącz widoczność,Alternar visibilidade,,เปิด/ปิดการมองเห็น,Görünürlüğü aç kapat,Bật/Tắt Khả Năng Hiển Thị,切换可见与否,切换可见与否,切換可見度
Studio.TagEditor.Tooltip.AssignToGroup,,,Assign to group,Assign to group,تعيين إلى مجموعة,Gruppe zuweisen,Asignar a Grupo,Assigner au groupe,ग्रुप असाइन करें,Tetapkan ke grup,Assegna al gruppo,グループに割り当てる,그룹에 할당,Przypisz do grupy,Atribuir a grupo,,กำหนดไปยังกลุ่ม,Gruba ata,Gán cho nhóm,指定给群组,指定给群组,指派到群組
Studio.TagEditor.Tooltip.UnassignFromGroup,,,Unassign from group,Unassign from group,إلغاء التعيين من المجموعة,Aus Gruppe entfernen,Anular asignación de Grupo,Désassigner du groupe,ग्रुप से अनअसाइन करें,Batal tetapkan dari grup,Annulla l'assegnazione dal gruppo,グループへの割り当てを解除,그룹에서 할당 취소,Usuń przypisanie do grupy,Desassociar do grupo,,ยกเลิกการกำหนดไปยังกลุ่ม,Grup atamasını kaldır,Gỡ khỏi nhóm,从群组取消指定,从群组取消指定,從群組取消指派
Studio.TagEditor.Tooltip.ApplyTag,,,Apply this tag to all selected Instances,Apply this tag to all selected Instances,تطبيق هذا الوسم على جميع الحالات المحددة,Wende dieses Tag auf alle ausgewählten Instanzen an,Aplica esta etiqueta a todas las instancias seleccionadas,Appliquer ce tag à toutes les instances sélectionnées,इस टैग को सभी चुनिंदा इंस्टैंस पर लागू करें,Terapkan tag ini ke semua Instance yang dipilih,Applica questo tag a tutte le istanze selezionate,選択したすべてのインスタンスにこのタグを適用,선택한 모든 인스턴스에 이 태그를 적용합니다,Zastosuj ten tag do wszystkich zaznaczonych instancji,Aplicar este marcador a todas as instâncias selecionadas,,ปรับใช้แท็กนี้กับอินสแตนซ์ที่เลือกทั้งหมด,Etiketi tüm seçili örneklere uygula,Gắn thẻ này cho tất cả các đối tượng đã chọn,将此标签应用于所有选定的实例,将此标签应用于所有选定的实例,套用此標籤到所有選擇的個體
Studio.TagEditor.Tooltip.RemoveTag,,,Remove this tag from all selected instances,Remove this tag from all selected instances,إزالة هذا الوسم من جميع الحالات المحددة,Entferne dieses Tag von allen ausgewählten Instanzen,Elimina esta etiqueta de todas las instancias seleccionadas,Supprimer ce tag de toutes les instances sélectionnées,सभी चुनिंदा इंस्टैंस से यह टैग हटाएँ,Hapus tag ini dari semua instance yang dipilih,Rimuovi questo tag da tutte le istanze selezionate,選択したすべてのインスタンスからこのタグを削除,선택한 모든 인스턴스에서 이 태그를 제거합니다,Usuń ten tag ze wszystkich zaznaczonych instancji,Remover este marcador de todas as instâncias selecionadas,,ลบแท็กนี้จากอินสแตนซ์ที่เลือกทั้งหมด,Etiketi tüm seçili örneklerden kaldır,Bỏ thẻ này khỏi tất cả các đối tượng đã chọn,从所有选定的实例中移除此标签,从所有选定的实例中移除此标签,從所有選擇的個體移除此標籤
Studio.TagEditor.Tooltip.StartGroupAssignment,,,Edit group membership,Edit group membership,تحرير عضوية المجموعة,Gruppenmitgliedschaft bearbeiten,Editar membresía de grupo,Modifier l'appartenance au groupe,ग्रुप मेंबरशिप एडिट करें,Edit keanggotaan grup,Modifica l'appartenenza al gruppo,グループメンバーシップを編集,그룹 멤버 편집,Edytuj przynależność do grupy,Editar associação do grupo,,แก้ไขการเป็นสมาชิกกลุ่ม,Grup üyeliğini düzenle,Chỉnh sửa tư cách thành viên nhóm,编辑群组成员,编辑群组成员,編輯群組成員
Studio.TagEditor.Tooltip.EndGroupAssignment,,,Stop editing group membership,Stop editing group membership,إيقاف تحرير عضوية المجموعة,Gruppenmitgliedschaft nicht mehr bearbeiten,Anular edición de membresía del grupo,Arrêter de modifier l'appartenance au groupe,ग्रुप की मेंबरशिप में बदलाव करना बंद करें,Berhenti mengedit keanggotaan grup,Interrompi la modifica dell'appartenenza al gruppo,グループメンバーシップの編集を停止,그룹 멤버 편집 중지,Przerwij edytowanie przynależności do grupy,Parar de editar associação do grupo,,หยุดการแก้ไขการเป็นสมาชิกกลุ่ม,Grup üyeliğini düzenlemeyi bırak,Dừng chỉnh sửa tư cách thành viên nhóm,停止编辑群组成员,停止编辑群组成员,停止編輯群組成員
Studio.TagEditor.Info.SelectInExplorer,,,Select In Explorer,Select In Explorer,تحديد في المستكشف,Im Explorer auswählen,Seleccionar en Explorador,Sélectionner dans Explorer,एक्सप्लोरर में सिलेक्ट करें,Pilih di Eksplorer,Seleziona in esploratore,エクスプローラで選択,탐색기에서 선택,Zaznacz w eksploratorze,Selecionar no Explorador,,เลือกในการสำรวจ,Gezgin'de seç,Chọn trong Cửa Sổ Khám Phá,在资源管理器中选择,在资源管理器中选择,在總管選擇
Studio.TagEditor.Tooltip.SelectInExplorer,,,Select all instances with this tag in the explorer.,Select all instances with this tag in the explorer.,تحديد جميع الحالات التي تحتوي على هذا الوسم في المتصفح.,Wähle im Explorer alle Instanzen mit diesem Tag aus.,Selecciona todas las instancias con esta etiqueta en el Explorador.,Sélectionner toutes les instances avec ce tag dans l'explorer.,एक्सप्लोरर में इस टैग के साथ सभी इंस्टैंस चुनें.,Pilih semua instance dengan tag ini di eksplorer.,Seleziona tutte le istanze con questo tag nell'esploratore.,エクスプローラでこのタグを持つすべてのインスタンスを選択。,탐색기에서 이 태그가 있는 모든 인스턴스를 선택합니다.,Zaznacz w eksploratorze wszystkie instancje z tym tagiem.,Selecionar todas as instâncias com este marcador no explorador.,,เลือกอินสแตนซ์ทั้งหมดที่มีแท็กนี้ในการสำรวจ,Gezginde bu etikete sahip tüm örnekleri seç.,Chọn tất cả các đối tượng có nhãn này trong cửa sổ khám phá.,在资源管理器中选择所有带有此标签的实例。,在资源管理器中选择所有带有此标签的实例。,選擇在總管使用此標籤的所有個體。
Studio.TagEditor.Tooltip.NewGroupEnabled,,,New group with selected tag,New group with selected tag,مجموعة جديدة مع وسم محدد,Neue Gruppe mit ausgewähltem Tag,Nuevo grupo con la etiqueta seleccionada,Nouveau groupe avec le tag sélectionné,सिलेक्ट किए गए टैग के साथ नया ग्रुप,Grup baru dengan tag yang dipilih,Nuovo gruppo con tag selezionato,選択済みタグつきの新規グループ,선택된 태그가 있는 새 그룹,Nowa grupa z zaznaczonym tagiem,Novo grupo com o marcador selecionado,,กลุ่มใหม่ที่มีแท็กที่เลือก,Seçili etiketle yeni grup,Nhóm mới với thẻ đã chọn,具有所选标签的新群组,具有所选标签的新群组,選擇標籤的新群組
Studio.TagEditor.Tooltip.NewGroupDisabled,,,Select a tag first to make a new group,Select a tag first to make a new group,حدد وسمًا أولًا لإنشاء مجموعة جديدة,"Wähle zuerst ein Tag aus, um eine neue Gruppe zu erstellen",Selecciona primero una etiqueta para crear un nuevo grupo,Sélectionner d'abord un tag pour créer un nouveau groupe,नया ग्रुप बनाने के लिए पहले टैग चुनें,Pilih tag terlebih dahulu untuk membuat grup baru,Seleziona prima un tag per creare un nuovo gruppo,新しいグループを作成するには、まずタグを選択,새 그룹을 만들려면 먼저 태그를 선택하세요,"Najpierw zaznacz tag, aby utworzyć nową grupę",Selecione um marcador antes de criar um novo grupo,,เลือกแท็กก่อนเพื่อสร้างกลุ่มใหม่,Yeni grup oluşturmak için önce etiket seç,Chọn một thẻ trước để tạo nhóm mới,先选择一个标签来创建新群组,先选择一个标签来创建新群组,先選擇標籤再建立新群組
Studio.TagEditor.Groups.UnknownTags,,,Unknown Tags,Unknown Tags,وسوم غير معروفة,Unbekannte Tags,Etiquetas desconocidas,Tags inconnus,अज्ञात टैग,Tag Tidak Diketahui,Tag sconosciuti,不明なタグ,알 수 없는 태그,Nieznane tagi,Marcadores desconhecidos,,แท็กที่ไม่รู้จัก,Bilinmeyen Etiketler,Thẻ Không Xác Định,未知标签,未知标签,未知標籤
Studio.TagEditor.VisualizeOptions.Box,,,Box,Box,صندوق,Box,Caja,Boîte,बॉक्स,Boks,Scatola,ボックス,상자,Sześcian,Caixa,,กล่อง,Kutu,Hộp,方块,方块,方塊
Studio.TagEditor.VisualizeOptions.Sphere,,,Sphere,Sphere,كرة,Kugel,Esfera,Sphère,गोला,Bola,Sfera,球体,구,Kula,Esfera,,ทรงกลม,Küre,Hình Cầu,球体,球体,球體
Studio.TagEditor.VisualizeOptions.Outline,,,Outline,Outline,مخطط خارجي,Umriss,Contorno,Contour,आउटलाइन,Garis Luar,Contorno,輪郭,윤곽,Kontury,Contorno,,โครงร่าง,Ana Hat,Đường Viền,描边,描边,輪廓
Studio.TagEditor.VisualizeOptions.Text,,,Text,Text,نص,Text,Texto,Texte,टेक्स्ट,Teks,Testo,テキスト,텍스트,Tekst,Texto,,ข้อความ,Metin,Văn Bản,文本,文本,文字
Studio.TagEditor.VisualizeOptions.Icon,,,Icon,Icon,أيقونة,Symbol,Ícono,Icône,आइकॉन,Ikon,Icone,アイコン,아이콘,Ikona,Ícone,,ไอคอน,Simge,Biểu Tượng,图标,图标,圖示
Studio.TagEditor.Info.SettingsForTag,,,Settings for:,Settings for:,إعدادات لـ:,Einstellungen für:,Configuración para:,Paramètres pour :,इसके लिए सेटिंग्स :,Pengaturan untuk:,Impostazioni per:,設定対象:,설정 대상:,Ustawienia dla:,Configurações para:,,การตั้งค่าสำหรับ:,Ayar hedefi:,Cài đặt cho:,此标签的设置：,此标签的设置：,設定對象：
Studio.TagEditor.Info.TagSettings,,,Tag Settings,Tag Settings,إعدادات الوسم,Tag-Einstellungen,Configuración de la etiqueta,Paramètres du tag,टैग सेटिंग्स,Pengaturan Tag,Impostazioni Tag,タグ設定,태그 설정,Ustawienia tagów,Configurações do marcador,,การตั้งค่าแท็ก,Etiket Ayarları,Cài Đặt Thẻ,标签设置,标签设置,標籤設定
Studio.TagEditor.ColorPicker.ChangingColorForTag,,,Changing Color for Tag:,Changing Color for Tag:,تغيير اللون للوسم:,Farbe ändern für Tag:,Cambiando color de etiqueta:,Changement de couleur pour le tag :,टैग के लिए रंग बदला जा रहा है :,Mengubah Warna Tag:,Cambiare colore per il Tag:,タグの色の変更:,태그 색상 변경:,Zmiana koloru taga:,Mudando cor para marcador:,,การเปลี่ยนแปลงสีของแท็ก:,Rengi değiştirilen etiket:,Đổi Màu Sắc cho Thẻ:,更改标签的颜色：,更改标签的颜色：,要變更顏色的標籤：
Studio.TagEditor.ColorPicker.SelectedColor,,,Selected Color:,Selected Color:,اللون المحدد:,Ausgewählte Farbe:,Color seleccionado:,Couleur sélectionnée :,चुने गए रंग :,Warna Terpilih:,Colore selezionato:,選択した色:,선택한 색상:,Wybrany kolor:,Cor selecionada:,,สีที่เลือก:,Seçili renk:,Màu Đã Chọn:,所选颜色：,所选颜色：,已選擇的顏色：
Studio.TagEditor.General.Cancel,,,Cancel,Cancel,إلغاء,Abbrechen,Cancelar,Annuler,कैंसिल करें,Batalkan,Annulla,キャンセル,취소,Anuluj,Cancelar,,ยกเลิก,İptal,Hủy Bỏ,取消,取消,取消
Studio.TagEditor.General.Save,,,Save,Save,حفظ,Speichern,Guardar,Sauvegarder,सेव करें,Simpan,Salva,保存,저장,Zapisz,Salvar,,บันทึก,Kaydet,Lưu,保存,保存,儲存
Studio.TagEditor.ColorPicker.Hex,,,Hex,Hex,ست عشري,Hex,Hex,Hex,हेक्स,Hex,Hex,Hex値,Hex,Hex,Hexa,,Hex,Hex,Hex,十六进制值,十六进制值,Hex
Studio.TagEditor.ColorPicker.HSV,,,HSV,HSV,HSV,HSV,HSV,HSV,HSV,HSV,HSV,HSV,HSV,HSV,HSV,,HSV,Ton ve Doygunluk,HSV,HSV,HSV,HSV
Studio.TagEditor.ColorPicker.RGB,,,RGB,RGB,RGB,RGB,RGB,RGB,RGB,RGB,RGB,RGB,RGB,RGB,RGB,,RGB,RGB,RGB,RGB,RGB,RGB
Studio.TagEditor.Info.CreateNewTag,,,New Tag,New Tag,وسم جديد,Neues Tag,Nueva etiqueta,Nouveau Tag,नया टैग,Label Baru,Nuovo Tag,新規タグ,새 태그,Nowy tag,Novo marcador,,แท็กใหม่,Yeni etiket,Thẻ Mới,新标签,新标签,新標籤
Studio.TagEditor.Info.ColorPickerTitle,,,Changing Color for:,Changing Color for:,تغيير اللون لـ:,Farbe ändern für:,Cambiando color para:,Changer la couleur pour :,इनके लिए रंग बदला जा रहा है :,Mengubah Warna untuk:,Cambiare colore per:,色を変更する対象:,색상 변경 대상:,Zmiana koloru dla:,Mudando cor para:,,การเปลี่ยนแปลงสีของ:,Renk değişikliği:,Đổi Màu Sắc cho:,更改此标签的颜色：,更改此标签的颜色：,更改顏色為：
Studio.TagEditor.Info.SelectedColor,,,Selected Color:,Selected Color:,اللون المحدد:,Ausgewählte Farbe:,Color seleccionado:,Couleur sélectionnée :,चुने गए रंग :,Warna Terpilih:,Seleziona colore:,選択した色:,선택한 색상:,Wybrany kolor:,Cor selecionada:,,สีที่เลือก:,Seçili renk:,Màu Đã Chọn:,选择的颜色：,选择的颜色：,已選擇的顏色：
