Key,Context,Example,Source,en-us,ar-001,de-de,es-es,fr-fr,hi-in,id-id,it-it,ja-jp,ko-kr,pl-pl,pt-br,ru-ru,th-th,tr-tr,vi-vn,zh-cjv,zh-cn,zh-tw
Studio.ModerationDialog.AbuseType.Swearing,,,Swearing,Swearing,ألفاظ بذيئة,Schimpfwörter,Lenguage soez,Jurons,अपशब्द,Umpatan,Bestemmie,暴言,욕설,Przekleństwa,Palavrões,,การใช้คำหยาบ,Küfür,Chửi Thề,,,髒話謾罵
Studio.ModerationDialog.ReviewedNote.ModeratorNote1,,,Moderator Note: {note},Moderator Note: {note},ملاحظة المشرف: {note},Moderator-Anmerkung: {note},Nota del moderador: {note},Note du modérateur : {note},मॉडरेटर की ओर से नोट : - {note},Catatan Moderator: {note},Nota del moderatore: {note},内容審査スタッフのメモ: {note},검열 팀의 메시지: {note},Uwaga moderatora: {note},Nota do Moderador: {note},,บันทึกผู้กลั่นกรอง: {note},Denetleyici notu: {note},Ghi chú của người kiểm duyệt: {note},,,審核人員備註：{note}
Studio.ModerationDialog.AbuseType.ThreatsOrAbuseOfRobloxEmployeesOrAffiliates,,,Threats or Abuse of Roblox Employees or Affiliates,Threats or Abuse of Roblox Employees or Affiliates,التهديدات أو الإساءة لموظفي Roblox أو الشركات التابعة لها,Drohungen gegen oder Missbrauch von Roblox-Mitarbeiter oder -Partnern,Amenazas o acoso a los empleados o afiliados de Roblox,Menaces ou abus des employés de Roblox ou des affiliés,Roblox कर्मचारियों या संबंधित लोगों को धमकाना या दुर्व्यवहार करना,Ancaman atau Pelecehan terhadap Pegawai atau Afiliasi Roblox,Comportamento abusivo di dipendenti Roblox o affiliati,Robloxの社員または関連業者への脅しまたは虐待,Roblox 직원 또는 관계자에 대한 위협 또는 가학적 행위,Groźby lub nękanie pracowników platformy Roblox lub podmiotów z nią stowarzyszonych,Ameaças ou abuso de funcionários ou afiliados da Roblox.,,การคุกคามหรือการละเมิดพนักงานหรือผู้มีส่วนเกี่ยวข้องกับ Roblox,Roblox çalışanlarının veya Roblox'a bağlı kuruluşların tehdit edilmesi ya da suistimali,Đe Dọa hoặc Lạm Dụng Vai Trò Là Nhân Viên hoặc Đơn Vị Liên Kết của Roblox,,,威脅或欺凌 Roblox 員工或夥伴
Studio.ModerationDialog.Reason.Reason1,,,Reason: {reason},Reason: {reason},السبب: {reason},Grund: {reason},Razón: {reason},Raison : {reason},कारण : {reason},Alasan: {reason},Motivo: {reason},理由: {reason},이유: {reason},Powód: {reason},Motivo: {reason},,สาเหตุ: {reason},Sebep: {reason},Lý Do: {reason},,,原因：{reason}
Studio.ModerationDialog.Buttons.LogOut,,,Log out,Log out,تسجيل الخروج,Abmelden,Cerrar sesión,Déconnexion,लॉग-आउट करें,Log out,Disconnetti,ログアウト,로그아웃,Wyloguj,Sair da conta,,ลงชื่อออก,Çıkış,Đăng Xuất,,,登出
Studio.ModerationDialog.AbuseType.Scamming,,,Scamming,Scamming,نصب واحتيال,Betrug,Estafa,Arnaque,धोखाधड़ी,Penipuan,Truffe,詐欺,신용 사기,Oszukiwanie innych,Esquema malicioso,,การหลอกลวง,Dolandırıcılık,Lừa Đảo,,,詐騙
Studio.ModerationDialog.Reason.OffensiveItem1,,,Offensive Item: {offensiveItem},Offensive Item: {offensiveItem},عنصر غير لائق: {offensiveItem},Anstößiger Gegenstand: {offensiveItem},Objeto ofensivo: {offensiveItem},Item offensif : {offensiveItem},आपत्तिजनक आइटम : {offensiveItem},Item yang Melanggar: {offensiveItem},Articolo offensivo: {offensiveItem},不適切アイテム: {offensiveItem},부적절한 아이템: {offensiveItem},Obraźliwy przedmiot: {offensiveItem},Item ofensivo: {offensiveItem},,ไอเท็มที่ไม่เหมาะสม: {offensiveItem},Uygunsuz öğe: {offensiveItem},Hạng Mục Vi Phạm: {offensiveItem},,,違規道具：{offensiveItem}
Studio.ModerationDialog.Reason.AssetId1,,,Asset ID: {assetId},Asset ID: {assetId},مُعرِّف الأصل: {assetId},Objekt-ID: {assetId},ID del recurso: {assetId},Identifiant contenu : {assetId},ऐसेट ID : {assetId},ID Aset: {assetId},ID risorsa: {assetId},アセットID: {assetId},애셋 ID: {assetId},Identyfikator zasobu: {assetId},ID do ativo: {assetId},,ID ทรัพยากร: {assetId},Varlık kimliği: {assetId},ID Tài Sản: {assetId},,,素材 ID：{assetId}
Studio.ModerationDialog.Agreement.GuidelinesAndToU,,,Please abide by the Roblox Community Guideline so that Roblox can be fun for users of all ages. You may re-activate your account by agreeing to our Terms of Use.,Please abide by the Roblox Community Guideline so that Roblox can be fun for users of all ages. You may re-activate your account by agreeing to our Terms of Use.,يُرجى الالتزام بالقواعد الإرشادية لمجتمع Roblox لكي تبقى Roblox منصة ممتعة للمستخدمين من جميع الأعمار. يمكنك إعادة تنشيط حسابك بالموافقة على شروط الاستخدام.,"Bitte halte dich an die Roblox-Community-Richtlinien, damit Roblox für Benutzer aller Altersgruppen Spaß macht. Du kannst dein Konto wieder aktivieren, indem du unseren Nutzungsbedingungen zustimmst.",Respeta las Normas de la comunidad de Roblox para que este sea divertido para los usuarios de todas las edades. Puedes reactivar tu cuenta aceptando nuestros Términos de uso.,Conforme-toi aux directives de la communauté Roblox afin que Roblox puisse être amusant pour les utilisateurs de tous âges. Tu peux réactiver ton compte en acceptant nos conditions d'utilisation.,"Roblox के कम्यूनिटी गाइडलाइन का पालन करें, ताकि Roblox पर हर उम्र के यूज़र्स मज़ेदार तरीके से काम कर सकें. हमारी 'उपयोग की शर्तों' से सहमत होकर अपने अकाउंट को फिर से ऐक्टिवेट किया जा सकता है.",Harap patuhi Panduan Komunitas Roblox agar Roblox tetap menjadi tempat yang menyenangkan untuk pengguna dari segala usia. Kamu bisa mengaktifkan kembali akunmu dengan menyetujui Ketentuan Penggunaan kami.,Ti suggeriamo di seguire le Norme comunitarie di Roblox affinché Roblox sia divertente per utenti di tutte le età. Puoi riattivare il tuo account accettando i nostri Termini di servizio.,Roblox（ロブロックス）をあらゆる年齢層のユーザーの方々に楽しんでいただけるようにするため、Robloxコミュニティガイドラインに従ってください。利用規約に同意することで、アカウントを再開できます。,모든 연령대의 사용자가 Roblox를 즐길 수 있도록 Roblox 커뮤니티 가이드라인을 준수해 주세요. 이용 약관에 동의하면 계정을 다시 활성화할 수 있습니다.,"Przestrzegaj Wytycznych społeczności Roblox, aby platforma Roblox mogła być miejscem dobrej zabawy dla użytkowników w każdym wieku. Możesz reaktywować swoje konto, akceptując Warunki użytkowania.","Por favor, respeite as Regras da Comunidade Roblox para que o Roblox possa se divertir com usuários de todas as idades. Você pode reativar sua conta ao concordar com nossos Termos de uso.",,โปรดปฏิบัติตามแนวทางปฏิบัติของชุมชน Robox เพื่อให้ผู้ใช้ทุกวัยสนุกสนานไปกับการใช้ Roblox คุณสามารถเปิดใช้งานบัญชีของคุณอีกครั้งได้โดยการยอมรับข้อกำหนดการใช้งานของเรา,Roblox'un her yaş grubundan oyuncuya eğlenceli bir deneyim olabilmesi için lütfen Roblox Topluluk Kuralları'na uy. Kullanım Koşullarımızı kabul ederek hesabını yeniden etkinleştirebilirsin.,Vui lòng tuân thủ Nguyên Tắc Cộng Đồng của Roblox để Roblox trở thành một nền tảng thú vị với mọi lứa tuổi. Bạn có thể kích hoạt lại tài khoản của mình bằng cách đồng ý với Điều Khoản Sử Dụng của chúng tôi.,,,為了讓所有年齡的玩家都可以享受 Roblox，請務必遵守 Roblox 社群準則。您同意使用條款後即可重新啟用您的帳號。
Studio.ModerationDialog.Agreement.IAgree,,,I agree,I agree,أوافق,Ich stimme zu,Acepto,J'accepte,मैं सहमत हूँ,Saya setuju,Accetto,同意する,동의,Akceptuję,Eu concordo,,ฉันยอมรับ,Kabul ediyorum,Tôi Đồng Ý,,,我同意
Studio.ModerationDialog.Buttons.TermsOfUse,,,Terms of Use,Terms of Use,شروط الاستخدام,Nutzungsbedingungen,Términos de uso,Conditions d'utilisation,उपयोग की शर्तें,Ketentuan Penggunaan,Termini di servizio,利用規約,이용 약관,Warunki użytkowania,Termos de Uso,,ข้อกำหนดการใช้งาน,Kullanım Koşulları,Điều Khoản Sử Dụng,,,使用條款
Studio.ModerationDialog.Buttons.Reactivate,,,Re-activate my account,Re-activate my account,إعادة تنشيط حسابي,Mein Konto wieder aktivieren,Reactivar mi cuenta,Réactiver mon compte,मेरा अकाउंट फिर से ऐक्टिवेट करें,Aktifkan kembali akun saya,Riattiva il mio account,アカウントを再開する,계정 재활성화하기,Reaktywuj moje konto,Reativar minha conta,,เปิดใช้งานบัญชีของฉันอีกครั้ง,Hesabımı yeniden etkinleştir,Kích Hoạt Lại Tài Khoản Của Tôi,,,重新啟用我的帳號
Studio.ModerationDialog.AbuseType.Other,,,Other,Other,أخرى,Sonstiges,Otro,Autres,अन्य,Lainnya,Altro,その他,기타,Inne,Outros,,อื่นๆ,Diğer,Khác,,,其他
Studio.ModerationDialog.AbuseType.ChildEndangerment,,,Child Endangerment,Child Endangerment,تعريض الطفل للخطر,Gefährdung von Kindern,Conductas peligrosas para menores,Mise en danger d’enfants,बच्चों के लिए खतरा,Membahayakan Anak,Pericolo per i minori,児童を危険にさらすこと,아동 학대,Zagrożenie dla dzieci,Risco à crianças,,การกระทำที่เป็นอันตรายต่อเด็ก,Çocukların tehlikeye atılması,Gây Nguy Hiểm Cho Trẻ Em,,,危害兒童行為
Studio.ModerationDialog.AbuseType.Harassment,,,Harassment,Harassment,تحرش,Belästigung,Acoso,Harcèlement,उत्पीड़न,Pelecehan,Molestie,ハラスメント,희롱,Nękanie,Assédio,,การล่วงละเมิด,Taciz,Quấy Rối,,,騷擾
Studio.ModerationDialog.AbuseType.Spam,,,Spam,Spam,غير مرغوب به,Spam,Spam,Spam,स्पैम,Spam,Spam,スパム,스팸,Spam,Spam,,สแปม,Spam,Thư Rác,,,垃圾內容
Studio.ModerationDialog.AbuseType.Dating,,,Dating,Dating,طلب مواعدة,Dating,Solicitud de cita,Dating,डेटिंग,Berkencan,Appuntamenti,恋愛・デートの誘い,연애,Randkowanie,Namoro,,การออกเดท,Flört etme,Tán Tỉnh,,,約會
Studio.ModerationDialog.AbuseType.SexualContent,,,Sexual Content,Sexual Content,محتوى جنسي,Sexuelle Inhalte,Contenido sexual,Contenu sexuel,सेक्शुअल कॉन्टेंट,Konten Seksual,Contenuto sessuale,性的な内容,성적인 콘텐츠,Treści seksualne,Conteúdo sexual,,เนื้อหาทางเพศ,Cinsel içerik,Nội Dung Khiêu Dâm,,,色情內容
Studio.ModerationDialog.AbuseType.DirectingUsersOffPlatform,,,Directing Users Off-Platform,Directing Users Off-Platform,توجيه المستخدمين خارج المنصة,Weiterleitung der Benutzer auf Seiten außerhalb der Plattform,Dirigir a los usuarios fuera de la plataforma,Redirection des utilisateurs hors plate-forme,यूज़र्स को प्लैटफ़ॉर्म से बाहर ले जाना,Mengarahkan Pengguna Keluar dari Platform,Indirizzare gli utenti all'esterno della piattaforma,プラットフォーム外へのユーザー誘導。,플랫폼 밖으로 사용자를 유인하는 행위,Kierowanie użytkowników poza platformę,Redirecionamento de usuários para fora da plataforma,,การชี้นำผู้ใช้งานออกไปนอกแพลตฟอร์ม,Kullanıcıların platform dışına yönlendirilmesi,Chuyển Hướng Người Chơi Ra Khỏi Nền Tảng,,,引導使用者離開平台
Studio.ModerationDialog.AbuseType.ExtortionandBlackmail,,,Extortion and Blackmail,Extortion and Blackmail,الابتزاز,Erpressung,Extorsión y chantaje,Extorsion et chantage,जबरन वसूली और ब्लैकमेल,Pemerasan,Estorsione e ricatto,強要と脅迫,갈취 및 협박,Wymuszenia i szantaż,Extorção e chantagem,,การขู่กรรโชกและแบล็กเมล,Haraç kesme ve şantaj,Tống Tiền Và Hăm Dọa Tống Tiền,,,敲詐和勒索
Studio.ModerationDialog.AbuseType.Advertising,,,Advertising,Advertising,الإعلانات,Werbung,Anuncio publicitario,Publicité,ऐड दिखाना,Periklanan,Pubblicità,広告,광고,Reklamy,Publicidade,,การโฆษณา,Reklam,Quảng Cáo,,,廣告
Studio.ModerationDialog.AbuseType.DiscriminatoryContent,,,Discriminatory Content,Discriminatory Content,محتوى تمييزي,Diskriminierende Inhalte,Contenido discriminatorio,Contenu discriminatoire,भेदभाव वाला कॉन्टेंट,Konten Diskriminatif,Contenuto discriminatorio,差別的な内容,차별적인 콘텐츠,Treści dyskryminujące,Conteúdo discriminatório,,เนื้อหาเกี่ยวกับการเลือกปฏิบัติ,Ayrımcı içerik,Nội Dung Phân Biệt Đối Xử,,,歧視內容
Studio.ModerationDialog.AbuseType.PrivacyAskingforPII,,,Privacy: Asking for PII,Privacy: Asking for PII,الخصوصية: طلب معلومات التعريف الشخصية,Datenschutz: Anfrage nach personenbezogenen Daten,Privacidad: Solicitar información de identificación personal (IIP),Vie privée : Demander des IPI,प्राइवेसी : PII माँगना,Privasi: Menanyakan Informasi Pengenal Pribadi (PII),Privacy: chiedere PII,プライバシー: 個人識別情報を聞くこと,개인정보 관련: 개인식별정보 요청,Prywatność: pytanie o dane osobowe,Privacidade: Solicitando IIP,,ความเป็นส่วนตัว: ขอข้อมูลที่ระบุตัวบุคคลได้ (PII),Gizlilik: Tanımlayıcı kişisel bilgiler istemek,Quyền Riêng Tư: Yêu Cầu TTCN,,,隱私：請求 PII
Studio.ModerationDialog.AbuseType.PrivacyGivingPII,,,Privacy: Giving PII,Privacy: Giving PII,الخصوصية: منح معلومات التعريف الشخصية,Datenschutz: Angabe von personenbezogenen Daten,Privacidad: Proporcionar información de identificación personal (IIP),Confidentialité: Donner des IPI,प्राइवेसी : PII देना,Privasi: Memberikan Informasi Pengenal Pribadi (PII),Privacy: dare PII,プライバシー：個人識別情報を与えること,개인정보 관련: 개인식별정보 제공,Prywatność: podawanie danych osobowych,Privacidade: Fornecendo IIP,,ความเป็นส่วนตัว: มอบข้อมูลที่ระบุตัวบุคคลได้ (PII),Gizlilik: Tanımlayıcı kişisel bilgiler vermek,Quyền Riêng Tư: Cung Cấp TTCN,,,隱私：提供 PII
Studio.ModerationDialog.AbuseType.IpViolation,,,Intellectual Property Violation,Intellectual Property Violation,انتهاك للملكية الفكرية,Verstoß gegen geistiges Eigentum,Infracción de la propiedad intelectual,Violation de la propriété intellectuelle,बौद्धिक संपत्ति का उल्लंघन,Pelanggaran Hak Milik Intelektual,Violazioni di proprietà intellettuale,知的財産権侵害,지식 재산권 침해,Naruszenie własności intelektualnej,Violação de propriedade intelectual,,การละเมิดทรัพย์สินทางปัญญา,Fikrî mülkiyet ihlali,Vi Phạm Quyền Sở Hữu Trí Tuệ,,,侵犯智慧財產權
Studio.ModerationDialog.AbuseType.EncouragingDangerousBehavior,,,Encouraging Dangerous Behavior,Encouraging Dangerous Behavior,التشجيع على السلوك الخطر,Ermutigung zu gefährlichem Verhalten,Conductas que alientan comportamientos peligrosos,Encourager les comportements dangereux,खतरनाक व्यवहार को बढ़ावा देना,Mendorong Perilaku Berbahaya,Incoraggiare comportamento pericoloso,危険な行為の推奨,위험한 행위 조장,Zachęcanie do niebezpiecznych zachowań,Incentivando comportamento perigoso,,การสนับสนุนพฤติกรรมที่เป็นอันตราย,Tehlikeli davranışlara teşvik,Khuyến Khích Hành Vi Nguy Hiểm,,,鼓勵危險行為
Studio.ModerationDialog.AbuseType.MisusingRobloxSystems,,,Misusing Roblox Systems,Misusing Roblox Systems,إساءة استخدام أنظمة Roblox,Missbrauch von Roblox-Systemen,Uso inapropiado de los sistemas de Roblox,L'utilisation abusive des systèmes Roblox,Roblox के सिस्टम का गलत इस्तेमाल करना,Menyalahgunakan Sistem Roblox,Utilizzo improprio dei sistemi Roblox,Robloxシステムの悪用,Roblox 시스템 오용,Nadużycie systemów platformy Roblox,Mal uso dos sistemas Roblox,,การใช้ระบบ Roblox ในทางที่ผิด,Roblox sistemlerinin kötüye kullanılması,Lạm Dụng Hệ Thống Roblox,,,濫用 Roblox 系統
Studio.ModerationDialog.AbuseType.SuicideSelfHarm,,,Suicide/Self-Harm,Suicide/Self-Harm,الانتحار أو إيذاء النفس,Selbstmord/Selbstschaden,Suicidio o autolesión,Suicide/automutilation,आत्महत्या/खुद को नुकसान पहुँचाना,Bunuh Diri/Menyakiti Diri Sendiri,Suicidio/Autolesionismo,自殺・自傷行為,자살 또는 자해,Samobójstwo/samookaleczanie się,Suicídio/Autolesão,,การฆ่าตัวตาย/การทำร้ายตัวเอง,İntihar/Kendine zarar verme,Tự Tử/Tự Hại,,,自殺 / 自殘
Studio.ModerationDialog.AbuseType.ViolentContentAndGore,,,Violent Content and Gore,Violent Content and Gore,محتوى عنيف ومشاهد دموية,Gewalttätiger Inhalt / blutrünstige Darstellungen (Gore),Contenido violento y gore,Contenu violent et gore,हिंसा और खून-खराबा दिखाने वाला कॉन्टेंट,Konten Kekerasan dan Berdarah,Contenuto violento e crudo,暴力的なコンテンツと流血描写,폭력 및 고어 콘텐츠,Treści brutalne i rozlew krwi,Conteúdo violento e extremo,,เนื้อหาที่มีความรุนแรงและการนองเลือด,Şiddet içeriği ve vahşet,Nội Dung Bạo Lực Và Máu Me,,,暴力內容與血腥
Studio.ModerationDialog.AbuseType.RealLifeThreats,,,Real-Life Threats,Real-Life Threats,التهديدات الحقيقية للحياة,Bedrohungen im echten Leben,Amenazas de la vida real,Menaces de vie réelle,रियल-लाइफ से जुड़ी धमकियाँ,Ancaman di Kehidupan Nyata,Minacce nella vita reale,実際的な脅し,실제 위협,Realne groźby,Ameaças na vida real,,การคุกคามในชีวิตจริง,Gerçek hayata dair tehditler,Đe Dọa Ngoài Đời Thực,,,現實生活威脅
Studio.ModerationDialog.AbuseType.DisruptiveAudio,,,Disruptive Audio,Disruptive Audio,صوت مزعج,Störendes Audio,Audio perturbador,Audio perturbant,शोर-शराबे वाला ऑडियो,Audio yang Mengganggu,Audio inquietante,迷惑な音声,체험에 지장을 주는 오디오 파일,Dźwięki zakłócające spokój,Áudio disruptivo,,เสียงก่อกวน,Rahatsız edici ses,Âm Thanh Gây Rối,,,干擾性音訊
Studio.ModerationDialog.AbuseType.CheatandExploits,,,Cheat and Exploits,Cheat and Exploits,الغش والاستغلال,Schummeln und Exploits,Trampas y vulnerabilidad de seguridad,Triche et exploitation,जालसाज़ी और एक्सप्लॉइट करना,Kecurangan dan Eksploitasi,Imbrogli e sfruttamenti,チート行為と悪用,치트 및 익스플로잇(핵 사용),Oszukiwanie w grze i wykorzystywanie luk,Trapaças e exploits,,การโกงและการแสวงหาประโยชน์,Hile ve istismar,Gian Lận Và Lợi Dụng,,,密技和作弊
Studio.ModerationDialog.AbuseType.SeekingSexualContent,,,Seeking Sexual Content,Seeking Sexual Content,البحث عن المحتوى الجنسي,Suche nach sexuellen Inhalten,Buscar contenido sexual,Recherche de contenu sexuel,सेक्शुअल कॉन्टेंट की तलाश करना,Mencari Konten Seksual,Ricerca di contenuto sessuale,性的な内容を求めること,성적인 콘텐츠 찾기,Szukanie treści seksualnych,Procurando conteúdo sexual,,การแสวงหาเนื้อหาเกี่ยวกับเรื่องเพศ,Cinsel içerik arayışı,Tìm Kiếm Nội Dung Tình Dục,,,尋找性愛內容
Studio.ModerationDialog.AbuseType.IrlDangerousActivities,,,IRL Dangerous Activities,IRL Dangerous Activities,أنشطة خطرة في الحياة الواقعية,Gefährliche Aktivitäten im echten Leben,Actividades riesgosas en la vida real,Activités dangereuses IRL,असली ज़िंदगी में (IRL) खतरनाक गतिविधियाँ,Aktivitas Berbahaya di Kehidupan Nyata,IRL Attività pericolose,実際に危険な活動,현실 세계에서의 신체적으로 위험한 활동,Niebezpieczne działania w prawdziwym życiu,Atividades perigosas no mundo real,,กิจกรรมที่ก่อให้เกิดอันตรายในชีวิตจริง,Gerçek hayattaki tehlikeli faaliyetler,Các Hành Vi Nguy Hiểm Trong Đời Thực,,,真實世界危險行為
Studio.ModerationDialog.AbuseType.RobloxEconomy,,,Roblox Economy,Roblox Economy,Roblox Economy,Roblox-Wirtschaft,Economía de Roblox,Économie de Roblox,Roblox इकोनॉमी,Ekonomi Roblox,Economia di Roblox,Robloxでの経済活動,Roblox 이코노미,Funkcje ekonomiczne platformy Roblox,Economia Roblox,,เศรษฐกิจของ Roblox,Roblox ekonomisi,Nền Kinh Tế Roblox,,,Roblox 經濟體系
Studio.ModerationDialog.AbuseType.OffPlatformSpeechandBehavior,,,Off Platform Speech and Behavior,Off Platform Speech and Behavior,السلوك والتصرفات خارج نطاق المنصة,Off-Plattform-Rede und -verhalten,Discursos y conductas fuera de la plataforma,Discours et comportement hors plateforme,प्लैटफ़ॉर्म से बाहर किया जाने वाला व्यवहार और बातें,Ujaran dan Perilaku di Luar Platform,Discorso e condotta fuori dalla piattaforma,プラットフォーム外での言動,플랫폼 외부에서의 언행,Wyrażanie się i zachowywanie poza platformą,Comportamento e discurso nocivo fora da plataforma,,คำพูดและพฤติกรรมนอกแพลตฟอร์ต,Platform dışı konuşma ve davranışlar,Ngôn Từ Và Hành Vi Bên Ngoài Roblox,,,平台外言論和行為
