Key,Context,Example,Source,en-us,ar-001,de-de,es-es,fr-fr,hi-in,id-id,it-it,ja-jp,ko-kr,pl-pl,pt-br,ru-ru,th-th,tr-tr,vi-vn,zh-cjv,zh-cn,zh-tw
Studio.SystemMenu.Title.PublishToRobloxAs,,,Publish to Roblox As,Publish to Roblox As,النشر على Roblox باسم,Auf Roblox veröffentlichen als,Publicar en Roblox como,Publier sur Roblox comme,Roblox पर इस रूप में पब्लिश करें,Publikasikan ke Roblox Sebagai,Pubblica su Roblox come,名前をつけてRobloxに公開,다른 이름으로 Roblox에 게시,Opublikuj na platformie Roblox jako,Publicar na Roblox como,,เผยแพร่ไปยัง Roblox เป็น,Roblox'ta farklı yayınla,Đăng Lên Roblox Dưới Dạng,发布至 Roblox 为,发布至 Roblox 为,發佈至 Roblox 為
Studio.SystemMenu.Title.SaveToRobloxAs,,,Save to Roblox As,Save to Roblox As,حفظ في Roblox باسم,Auf Roblox speichern als,Guardar en Roblox como,Sauvegarder sur Roblox,Roblox पर इस रूप में सेव करें,Simpan ke Roblox Sebagai,Salva su Roblox come,名前をつけてRobloxに保存,다른 이름으로 Roblox에 저장,Zapisz na platformie Roblox jako,Salvar na Roblox como,,บันทึกไปยัง Roblox เป็น,Roblox'a farklı kaydet,Lưu Vào Roblox Dưới Dạng,保存至 Roblox 为,保存至 Roblox 为,儲存至 Roblox 為
Studio.SystemMenu.Title.SaveToFileAs,,,Save to File As,Save to File As,حفظ إلى ملف باسم,In Datei speichern als,Guardar en un archivo como,Sauvegarder dans le fichier sous,इस रूप में फ़ाइल में सेव करें,Simpan ke File Sebagai,Salva su file come,名前をつけてファイルに保存,다른 이름으로 파일에 저장,Zapisz do pliku jako,Salvar em arquivo como,,บันทึกไปยังไฟล์เป็น,Dosyaya farklı kaydet,Lưu Vào Tệp Dưới Dạng,文件另存为,文件另存为,另存新檔為
Studio.SystemMenu.Title.PublishAsPlugin,,,Publish as Plugin,Publish as Plugin,نشر كمكون إضافي,Als Plug-in veröffentlichen,Publicar como plugin,Publier en tant que plugin,प्लग-इन के तौर पर पब्लिश करें,Publikasikan sebagai Plugin,Pubblica come plugin,プラグインとして公開,플러그인으로 게시,Opublikuj jako dodatek plug-in,Publicar como plugin,,เผยแพร่เป็นปลั๊กอิน,Eklenti olarak yayınla,Đăng Dưới Dạng Plugin,发布为插件,发布为插件,發布為外掛程式
Studio.SystemMenu.Title.SaveAsLocalPlugin,,,Save as Local Plugin,Save as Local Plugin,حفظ كمكون إضافي محلي,Als lokales Plug-in speichern,Guardar como plugin local,Sauvegarder en tant que plugin local,लोकल प्लग-इन के तौर पर सेव करें,Simpan sebagai Plugin Lokal,Salva come plugin locale,ローカルプラグインとして保存,로컬 플러그인으로 저장,Zapisz jako lokalny dodatek plug-in,Salvar como plugin local,,บันทึกเป็นปลั๊กอินในเครื่อง,Yerel eklenti olarak kaydet,Lưu Dưới Dạng Plugin Cục bộ,另存为本地插件,另存为本地插件,儲存為本機外掛程式
Studio.SystemMenu.Title.DeveloperInspector,,,Developer Inspector,Developer Inspector,عارض المُطور,Entwicklerinspektor,Inspector del desarrollador,Inspecteur développeur,डेवलपर इंस्पेक्टर,Pemeriksa Developer,Developer Inspector,開発者用 Inspector,개발자 검사기,Developer Inspector,Inspetor do desenvolvedor,,เครื่องมือตรวจสอบผู้พัฒนา,Geliştirici İnceleyici,Trình Kiểm Tra Của Nhà Phát Triển,开发者检查器,开发者检查器,開發者檢測器
Studio.SystemMenu.Title.DeveloperStorybook,,,Developer Storybook,Developer Storybook,Storybook للمُطور,Entwickler-Storybook,Historial del desarrollador,Storybook des développeurs,डेवलपर स्टोरीबुक,Storybook Developer,Developer Storybook,開発者用 Storybook,개발자 스토리북,Developer Storybook,Storybook do desenvolvedor,,หนังสือนิทานนักพัฒนา,Geliştirici Hikâye Kitabı,Sách Truyện Của Nhà Phát Triển,开发者 Storybook,开发者 Storybook,開發人員故事書
Studio.SystemMenu.Title.UI,,,UI,UI,واجهة المستخدم,UI,Interfaz de usuario,IU,UI,UI,UI,UI,UI,Interfejs użytkownika,Interface do usuário,,UI,Kullanıcı Arayüzü,Giao Diện Người Dùng,UI,UI,UI
Studio.SystemMenu.Title.Script,,,Script,Script,نص برمجي,Skript,Script,Scripts,स्क्रिप्ट,Skrip,Script,スクリプト,스크립트,Skrypt,Script,,สคริปต์,Betik,Kịch Bản,脚本,脚本,指令碼
Studio.SystemMenu.Title.Localization,,,Localization,Localization,التعريب,Lokalisierung,Localización,Localisation,लोकलाइज़ेशन,Pelokalan,Localizzazione,多言語化,로컬라이제이션,Lokalizacja,Localização,,การแปลภาษา,Yerelleştirme,Bản Địa Hóa,本地化,本地化,在地化
Studio.SystemMenu.Title.Avatar,,,Avatar,Avatar,الأفاتار,Avatar,Avatar,Avatar,अवतार,Avatar,Avatar,アバター,아바타,Awatar,Avatar,,อวาตาร์,Avatar,Avatar,虚拟形象,虚拟形象,虛擬人偶
Studio.SystemMenu.Title.LocalizationTool,,,Localization Tools,Localization Tools,أداة التعريب,Lokalisierungstools,Herramientas de localización,Outils de localisation,लोकलाइज़ेशन टूल्स,Alat Pelokalan,Strumenti di localizzazione,多言語化ツール,로컬라이제이션 도구,Narzędzia lokalizacyjne,Ferramentas de localização,,เครื่องมือแปลภาษา,Yerelleştirme Araçları,Công cụ bản địa hóa,本地化工具,本地化工具,在地化工具
Studio.SystemMenu.Title.Window,,,Window,Window,نافذة,Fenster,Ventana,Fenêtre,विंडो,Jendela,Finestra,ウィンドウ,창,Okno,Janela,,หน้าต่าง,Pencere,Cửa Sổ,窗口,窗口,視窗
Studio.SystemMenu.Title.3D,,,3D,3D,ثلاثي الأبعاد,3D,3D,3D,3D,3D,3D,3D,3D,3D,3D,,3D,3B,3D,3D,3D,3D
Studio.SystemMenu.Title.Debug,,,Debug,Debug,تتبع الأخطاء,Debuggen,Depuración,Débuggage,डीबग करें,Debug,Debug,デバッグ,디버그,Debugowanie,Depuração,,Debug,Hata Ayıklama,Gỡ Lỗi,调试,调试,偵錯
Studio.SystemMenu.Title.Collaboration,,,Collaboration,Collaboration,التعاون,Zusammenarbeit,Colaboración,Collaboration,कोलैबरेशन,Kolaborasi,Collaborazione,共同作業,공동 작업,Współpraca,Colaboração,,การทำงานร่วมกัน,Ortak Çalışma,Cộng Tác,协作,协作,協作
Studio.SystemMenu.Title.ActivityHistory,,,Activity History,Activity History,سجل الأحداث,Aktivitätsverlauf,Historial de actividad,Historique de l'activité,ऐक्टिविटी हिस्ट्री,Histori Aktivitas,Cronologia attività,アクティビティ履歴,활동 기록,Historia aktywności,Histórico de atividades,,ประวัติกิจกรรม,Etkinlik Geçmişi,Lịch Sử Hoạt Động,活动历史记录,活动历史记录,活動歷史紀錄
Studio.SystemMenu.Title.Screenshot,,,Screenshot,Screenshot,لقطة شاشة,Screenshot,Captura de pantalla,Capture d'écran,स्क्रीनशॉट लें,Screenshot,Screenshot,スクショ,스크린샷,Zrzut ekranu,Captura de tela,,ภาพหน้าจอ,Ekran Görüntüsü,Ảnh Chụp Màn Hình,屏幕截图,屏幕截图,螢幕擷取畫面
Studio.SystemMenu.Title.ResetLayout,,,Reset Layout,Reset Layout,إعادة تعيين التخطيط,Layout zurücksetzen,Restablecer diseño,Réinitialiser la mise en page,लेआउट को रीसेट करें,Reset Tata Letak,Ripristina layout,レイアウトをリセット,레이아웃 재설정,Zresetuj układ,Redefinir layout,,รีเซ็ตเค้าโครง,Düzeni sıfırla,Đặt Lại Bố Cục,重置布局,重置布局,重置佈局
Studio.SystemMenu.Title.ShowViewSelector,,,Show View Selector,Show View Selector,عرض أداة تحديد المعاينة,Ansichtsauswahl anzeigen,Mostrar selector de vista,Afficher sélecteur de vue,व्यू सिलेक्टर दिखाएँ,Tampilkan Pemilih Tampilan,Mostra selettore visuale,ビューセレクタを表示,뷰 선택기 표시,Pokaż selektor widoku,Exibir seletor de exibição,,แสดงเครื่องมือเลือกมุมมอง,Görünüm seçiciyi göster,Hiển Thị Bộ Chọn Kiểu Xem,,,顯示檢視選擇器
Studio.SystemMenu.Title.TwoStuds,,,2 Studs,2 Studs,زرّان,2 Noppen,2 studs,2 Studs,2 स्टड,2 Kotak,2 stud,2 マス,2 스터드,2 study,2 quadrículas,,2 Stud,2 Birimkare,2 Stud,,,2 個磚塊
Studio.SystemMenu.Title.FourStuds,,,4 Studs,4 Studs,4 أزرار,4 Noppen,4 studs,4 Studs,4 स्टड,4 Kotak,4 stud,4 マス,4 스터드,4 study,4 quadrículas,,4 Stud,4 Birimkare,4 Stud,,,4 個磚塊
Studio.SystemMenu.Title.SixStuds,,,6 Studs,6 Studs,6 أزرار,6 Noppen,6 studs,6 Studs,6 स्टड,6 Kotak,6 stud,6 マス,6 스터드,6 studów,6 quadrículas,,6 Stud,6 Birimkare,6 Stud,,,6 個磚塊
Studio.SystemMenu.Title.SixteenStuds,,,16 Studs,16 Studs,16 زرًا,16 Noppen,16 studs,16 Studs,16 स्टड,16 Kotak,16 stud,16 マス,16 스터드,16 studów,16 quadrículas,,16 Stud,16 Birimkare,16 Stud,,,16 個磚塊
Studio.SystemMenu.Title.DebugError,,,Debug Error,Debug Error,تتبع الأخطاء,Debug-Fehler,Depurar error,Déboguer erreur,डीबग करने में गड़बड़ी हुई,Debug Eror,Errore di debug,デバッグエラー,디버그 오류,Błąd debugowania,Depurar erros,,ข้อผิดพลาดในการ Debug,Hata Ayıklama Hatası,Gỡ Lỗi,,,偵錯錯誤
Studio.SystemMenu.Title.DeviceEmulator,,,Device Emulator,Device Emulator,محاكي الجهاز,Geräte-Emulator,Emulador del dispositivo,Émulateur de l'appareil,डिवाइस एम्युलेटर,Emulator Perangkat,Emulatore dispositivo,デバイス仮想化機能,기기 에뮬레이터,Emulator urządzenia,Emulador de dispositivo,,อีมูเลเตอร์อุปกรณ์,Cihaz Öykünücüsü,Trình Giả Lập Thiết Bị,,,裝置模擬器
Studio.SystemMenu.Title.PlayerEmulator,,,Player Emulator,Player Emulator,محاكي اللاعب,Spieler-Emulator,Emulador del jugador,Émulateur de jeu,प्लेयर एम्युलेटर,Emulator Pemain,Emulatore giocatore,プレイヤー仮想化機能,플레이어 에뮬레이터,Emulator gracza,Emulador de jogador,,อีมูเลเตอร์ผู้เล่น,Oyuncu Öykünücüsü,Trình Giả Lập Người Chơi,,,玩家模擬器
Studio.SystemMenu.Title.ShowGrid,,,Show Grid,Show Grid,عرض الشبكة,Raster anzeigen,Mostrar cuadrícula,Afficher grille,ग्रिड दिखाएँ,Tampilkan Kisi,Mostra griglia,グリッドを表示,그리드 표시,Pokaż siatkę,Exibir grade,,แสดงกริด,Kılavuz göster,Hiển Thị Lưới,,,顯示網格
Studio.SystemMenu.Title.ShowWindControl,,,Show Wind Direction,Show Wind Direction,عرض اتجاه الرياح,Windrichtung anzeigen,Mostrar dirección del viento,Afficher la direction du vent,हवा की दिशा दिखाएँ,Tampilkan Arah Angin,Mostra direzione vento,風向きを表示,풍향 표시,Pokaż kierunek wiatru,Mostrar direção do vento,,แสดงทิศทางลม,Rüzgâr yönünü göster,Hiển Thị Hướng Gió,,,顯示風向
Studio.SystemMenu.Title.AnchorSelection,,,Anchor Selection,Anchor Selection,تحديد anchor,Auswahl verankern,Selección de ancla,Sélection d'ancre,ऐंकर सिलेक्शन,Pilihan Jangkar,Ancora selezione,固定の選択,앵커 선택,Zaznaczenie kotwiczenia,Seleção da âncora,,การเลือกการตรึง,Sabitleme Seçimi,Lựa Chọn Neo,,,固定選取
Studio.SystemMenu.Title.LockSelection,,,Lock Selection,Lock Selection,تحديد القفل,Auswahl sperren,Bloqueo de selección,Verrouiller la sélection,लॉक सिलेक्शन,Kunci Pilihan,Blocca selezione,,잠금 선택,Zablokuj zaznaczenie,Bloquear seleção,,ล็อคการเลือก,Kilitleme Seçimi,Lựa Chọn Khóa,,,鎖定選取
Studio.SystemMenu.Title.GroupAsModel,,,Group as Model,Group as Model,تجميع كنموذج,Als Modell gruppieren,Agrupar como modelo,Grouper comme modèle,मॉडल के रूप में ग्रुप करें,Kelompokkan sebagai Model,Raggruppa come modello,モデルとしてグループ化,모델로 그룹화,Grupuj jako model,Agrupar como um modelo,,จัดกลุ่มเป็นโมเดล,Model olarak gruplandır,Nhóm Làm Mô Hình,,,組合成模型
Studio.SystemMenu.Title.GroupAsFolder,,,Group as Folder,Group as Folder,تجميع كمجلد,Als Ordner gruppieren,Agrupar como carpeta,Grouper comme dossier,फ़ोल्डर के रूप में ग्रुप करें,Kelompokkan sebagai Folder,Raggruppa come cartella,フォルダとしてグループ化,폴더로 그룹화,Grupuj jako folder,Agrupar como uma pasta,,จัดกลุ่มเป็นโฟลเดอร์,Klasör olarak gruplandır,Nhóm Làm Thư Mục,,,組合成資料夾
Studio.SystemMenu.Title.ConvertToPackage,,,Convert to Package,Convert to Package,تحويل إلى حزمة,In Paket konvertieren,Convertir en paquete,Convertir en package,पैकेज में कन्वर्ट करें,Konversi Menjadi Paket,Converti in pacchetto,パッケージに変換,패키지로 전환,Konwertuj na pakiet,Converter para pacote,,แปลงเป็นแพ็คเกจ,Pakete dönüştür,Chuyển Sang Gói,,,轉換成套件
Studio.SystemMenu.Title.ShowGridMaterial,,,Show Grid Material,Show Grid Material,عرض مادة الشبكة,Rastermaterial anzeigen,Mostrar material de cuadrícula,Afficher le matériau de la grille,ग्रिड मटीरियल दिखाएँ,Tampilkan Material Kisi,Mostra materiale griglia,グリッド素材を表示,그리드 재질 표시,Pokazuj materiał siatki,Mostrar material de grade,,แสดงกริดวัสดุ,Kılavuz malzemesini göster,Hiển Thị Vật Liệu Lưới,,,顯示網格材質
Studio.SystemMenu.Title.ShowWireframeRendering,,,Show Wireframe Rendering,Show Wireframe Rendering,إظهار عرض الإطار الشبكي,Drahtgitter-Rendering anzeigen,Mostrar renderizado del bastidor,Afficher le rendu de la Wireframe,वायरफ़्रेम रेंडरिंग दिखाएँ,Tampilkan Rendering Wireframe,Mostra rendering wireframe,ワイヤーフレームレンダリングを表示,와이어프레임 렌더링 표시,Pokazuj renderowanie szkieletu,Mostrar renderização no wireframe,,แสดงการเรนเดอร์ไวร์เฟรม,Tel çerçeve işlemeyi göster,Hiển Thị Chế Độ Hiển Thị Khung,,,顯示線框圖成像
Studio.SystemMenu.Title.ShowUI,,,Show UI,Show UI,عرض واجهة المستخدم,UI einblenden,Mostrar interfaz,Afficher IU,UI दिखाएँ,Tampilkan UI,Mostra UI,UIを表示,UI 표시,Pokazuj interfejs,Show UI,,แสดง UI,Kullanıcı arayüzünü göster,Hiển Thị Giao Diện Người Dùng,,,顯示 UI
Studio.SystemMenu.Title.ConstraintOnTop,,,Show Constraint on Top,Show Constraint on Top,عرض القيد في الأعلى,Beschränkung oben anzeigen,Mostrar restricción arriba,Afficher la contrainte en haut,कंस्ट्रेंट को टॉप पर दिखाएँ,Tampilkan Constraint di Atas,Mostra vincolo in alto,上に拘束を表示,상단에 제약 표시,Pokazuj ograniczenia na wierzchu,Mostrar restrição no topo,,แสดง Constraint อยู่ด้านบน,Kısıtlamaları üstte göster,Hiển Thị Các Ràng Buộc Ở Trên Cùng,,,限制式置頂顯示
Studio.SystemMenu.Title.ShowConstraintDetails,,,Show Constraint Details,Show Constraint Details,عرض تفاصيل القيد,Beschränkungsdetails anzeigen,Mostrar detalles de restricción,Afficher détails des contraintes,कंस्ट्रेंट का ब्यौरा दिखाएँ,Tampilkan Detail Constraint,Mostra dettagli vincolo,拘束の詳細を表示,제약 세부 사항 표시,Pokazuj szczegóły ograniczeń,Exibir detalhes da restrição,,แสดงรายละเอียด Constraint,Kısıtlama ayrıntılarını göster,Hiển Thị Chi Tiết Ràng Buộc,,,顯示限制式詳細資料
Studio.SystemMenu.Title.View,,,View,View,عرض,Ansicht,Vista,Voir,देखें,Tampilan,Visualizza,表示,보기,Wyświetl,Ver,,มุมมอง,Görüntüle,Kiểu Xem,,,檢視
Studio.SystemMenu.Title.Edit,,,Edit,Edit,تحرير,Bearbeiten,Edición,Modifier,एडिट करें,Edit,Modifica,編集,편집,Edytuj,Editar,,แก้ไข,Düzenleme,Chỉnh Sửa,,,編輯
Studio.SystemMenu.Title.Group,,,Group,Group,المجموعة,Gruppe,Grupo,Groupe,ग्रुप,Grup,Raggruppa,グループ,그룹,Grupuj,Grupo,,กลุ่ม,Gruplandır,Nhóm,,,群組
Studio.SystemMenu.Title.Lock,,,Lock,Lock,القفل,Sperren,Bloqueo,Verrouiller,लॉक,Kunci,Blocca,ロック,잠금,Zablokuj,Bloquear,,ล็อค,Kilitle,Khóa,,,鎖定
Studio.SystemMenu.Title.Anchor,,,Anchor,Anchor,Anchor,Anker,Anclaje,Ancre,ऐंकर,Jangkar,Ancora,固定,앵커,Kotwiczenie,Âncorar,,ตรึง,Sabitle,Neo,,,固定
Studio.SystemMenu.Title.ExpandScriptFolds,,,Expand Script Folds,Expand Script Folds,توسيع طيّات النص البرمجي,Skript-Falten erweitern,Ampliar pliegues de los scripts,Développer les dossiers de scripts,स्क्रिप्ट फ़ोल्ड को बड़ा करें,Perluas Fold Skrip,Espandi pieghe degli script,スクリプトの折り畳みを展開,스크립트 접기 확장,Rozwiń zawijanie skryptu,Expandir dobras de script,,ขยาย Fold ของสคริปต์,Betik Katlarını genişlet,Mở Rộng Các Khối Gấp Trong Kịch Bản,,,展開指令碼項目
Studio.SystemMenu.Title.CollapseScriptFolds,,,Collapse Script Folds,Collapse Script Folds,تصغير طيّات النص البرمجي,Skript-Falten minimieren,Contraer pliegues de los scripts,Réduire les options du script,स्क्रिप्ट फ़ोल्ड को छोटा करें,Ciutkan Fold Skrip,Riduci pieghe degli script,スクリプトフォールドを折り畳み表示,스크립트 접기 축소,Zwiń zawijanie skryptu,Recolher dobras de scripts,,ย่อ Fold ของสคริปต์,Betik Katlarını daralt,Thu Gọn Các Khối Gấp Trong Kịch Bản,,,摺疊指令碼項目
Studio.SystemMenu.Title.PasteIntoAtOriginalLocation,,,Paste into at Original Location,Paste into at Original Location,لصق في الموقع الأصلي,An ursprünglichen Ort einfügen in,Pegar en la ubicación original,Coller dans l'emplacement d'origine,ओरिजनल लोकेशन में पेस्ट करें,Tempel ke di Lokasi Awal,Incolla nella posizione originale,元の位置に貼り付け,원래 위치로 붙여 넣기,Wklej do w oryginalnej lokalizacji,Colar no local original,,วางเข้าไปที่ตำแหน่งเดิม,Orijinal konumda içine yapıştır,Dán Vào Tại Vị Trí Ban Đầu,,,在原位置貼入
Studio.SystemMenu.Title.PasteAtOriginalLocation,,,Paste at Original Location,Paste at Original Location,لصق في الموقع الأصلي,An ursprünglichen Ort einfügen,Pegar en la ubicación original,Coller dans l'emplacement d'origine,ओरिजनल लोकेशन पर पेस्ट करें,Tempel di Lokasi Awal,Incolla alla posizione originale,元の位置に貼り付け,원래 위치에 붙여넣기,Wklej w oryginalnej lokalizacji,Colar no local original,,วางที่ตำแหน่งเดิม,Orijinal konumda yapıştır,Dán Tại Vị Trí Ban Đầu,,,在原位置貼上
Studio.SystemMenu.Title.PlaceAnnotations,,,Comments,Comments,التعليقات,Kommentare,Comentarios,Commentaires,कमेंट्स,Komentar,Commenti,コメント,코멘트,Komentarze,Comentários,,ความคิดเห็น,Yorumlar,Bình Luận,,,註解
Studio.SystemMenu.Title.ManageCollaborators,,,Manage Collaborators,Manage Collaborators,إدارة المتعاونين,Mitwirkende verwalten,Administrar colaboradores,Gérer les collaborateurs,कोलैबरेटर्स मैनेज करें,Kelola Kolaborator, Gestisci collaboratori,共同制作者の管理,공동 작업자 관리,Zarządzanie współtwórcami,Gerenciar colaboradores,,จัดการผู้ร่วมงาน,Ortak Çalışanları Yönet,Quản Lý Cộng Tác Viên,,,管理協作者
Studio.SystemMenu.Title.LiveCollaborators,,,Live Collaborators,Live Collaborators,المتعاونون المباشرون,Live-Mitwirkende,Colaboradores en vivo,Collaborateurs live,लाइव कोलैबरेटर्स,Kolaborator Aktif,Collaboratori attivi,作業中の共同制作者,실시간 공동 작업자,Aktywni współtwórcy,Colaboradores ao vivo,,ผู้ร่วมงานที่ใช้งานอยู่,Aktif Ortak Çalışanlar,Cộng Tác Viên Trực Tiếp,,,即時協作者
Studio.SystemMenu.Title.SuperTemplate,,,Super Template,Super Template,قالب مميز,Super-Vorlage,Súperplantilla,Super Modèle,सुपर टेम्पलेट,Templat Super,Super modello,,슈퍼 템플릿,Superszablon,Super modelo,,ซูเปอร์เทมเพลต,Süper Taslak,Mẫu Siêu Cấp,,,超級範本
Studio.SystemMenu.Title.ControllerEmulator,,,Controller Emulator,Controller Emulator,محاكي وحدة التحكم,Controller-Emulator,Emulador de controladores,Émulateur de contrôleur,कंट्रोलर एम्युलेटर,Emulator Kontroler,Emulatore del controller,,컨트롤러 에뮬레이터,Emulator kontrolerów,Emulador de controles,,คอนโทรลเลอร์อีมูเลเตอร์,Oyun Kumandası Öykünücü,Trình Giả Lập Bộ Điều Khiển,,,控制器模擬器
Studio.SystemMenu.Title.Test,,,Test,Test,,Test,Prueba,Test,टेस्ट,Tes,Test,テスト,테스트,Test,Teste,,ทดสอบ,Test,Kiểm thử,,,測試
Studio.SystemMenu.Title.StartTestSession,,,Start Test Session,Start Test Session,,Testsitzung beginnen,Iniciar sesión de prueba,Commencer la session de test,टेस्ट सेशन शुरू करें,Mulai Sesi Tes,Avvia sessione di test,テストセッションを開始,테스트 세션 시작,Rozpocznij sesję testową,Iniciar teste de sessão,,เริ่มเซสชันการทดสอบ,Test Oturumunu Başlat,Bắt đầu phiên kiểm thử,,,開始測試作業
Studio.SystemMenu.Title.SaveToRobloxWithNotes,,,Save to Roblox with Notes,Save to Roblox with Notes,,In Roblox mit Notizen speichern,Guardar en Roblox con notas,Enregistrer dans Roblox avec Notes,Roblox पर नोट्स के साथ सेव करें,Simpan ke Roblox dengan Catatan,Salva su Roblox con note,,참고 사항 포함해 Roblox에 저장,Zapisz na Robloxie z uwagami,Salvar na Roblox com notas,,บันทึกใน Roblox พร้อมหมายเหตุ,Notlarla Roblox'a kaydet,Lưu vào Roblox kèm Ghi chú,,,儲存至 Roblox 並附上備註
Studio.SystemMenu.Tooltip.SaveToRobloxWithNotes,,,Save active document to Roblox with version notes,Save active document to Roblox with version notes,,Aktives Dokument mit Versionshinweisen in Roblox speichern,Guardar documento activo en Roblox con notas de versión,Enregistrer le document actif sur Roblox avec les notes de version,Roblox पर वर्ज़न नोट्स के साथ ऐक्टिव डॉक्यूमेंट सेव करें,Simpan dokumen aktif ke Roblox dengan catatan versi,Salva il documento attivo su Roblox con note di versione,,버전 참고 사항 포함해 Roblox에 활성 문서 저장,Zapisz aktywny dokument na platformie Roblox z uwagami dotyczącymi wersji,Salve o documento ativo na Roblox com notas de versão,,บันทึกเอกสารที่ใช้งานอยู่ไปยัง Roblox พร้อมคำอธิบายเวอร์ชัน,Etkin belgeyi sürüm notlarıyla birlikte Roblox'a kaydet,Lưu tài liệu đang hoạt động vào Roblox kèm ghi chú phiên bản,,,將當前文件儲存至 Roblox，並附上版本備註
