Key,Context,Example,Source,en-us,ar-001,de-de,es-es,fr-fr,hi-in,id-id,it-it,ja-jp,ko-kr,pl-pl,pt-br,ru-ru,th-th,tr-tr,vi-vn,zh-cjv,zh-cn,zh-tw
Studio.FindReplaceAll.WidgetHeader.FindNextTooltip,,,Find Next,Find Next,البحث عن التالي,Nächstes suchen,Buscar siguiente,Rechercher suivant,अगला खोजें,Cari Berikutnya,Trova seguente,次で見つける,다음 찾기,Znajdź następne,Localizar próxima,,ค้นหาถัดไป,Sonrakini bul,Tìm Tiếp,,,尋找下一個
Studio.FindReplaceAll.WidgetHeader.FilterTooltip,,,Filter,Filter,الفلتر,Filter,Filtro,Filtre,फ़िल्टर,Filter,Filtro,並べ替え,필터,Filtr,Filtro,,ตัวกรอง,Filtre,Bộ Lọc,,,篩選
Studio.FindReplaceAll.WidgetHeader.FilterLabel,,,Where to look,Where to look,مكان البحث,Wo suchen,Dónde buscar,Où chercher ,कहाँ देखना है,Tempat pencarian,Dove cercare,サーチ場所,찾을 위치,Gdzie szukać,Onde procurar,,ดูได้ที่,Bakılacak yer,Nơi tìm,,,搜尋範圍
Studio.FindReplaceAll.WidgetHeader.ReplaceElpPlaceholder,,,Replace...,Replace...,الاستبدال...,Ersetzen ...,Reemplazar...,Remplacer...,रीप्लेस करें...,Ganti...,Sostituisci...,置き換え...,바꾸기...,Zamień...,Substituir...,,แทนที่...,Değiştir...,Thay Thế...,,,取代……
Studio.FindReplaceAll.WidgetHeader.Replace,,,Replace,Replace,استبدال,Ersetzen,Reemplazar,Remplacer,रीप्लेस करें,Ganti,Sostituisci,置き換え,바꾸기,Zamień,Substituir,,แทนที่,Değiştir,Thay Thế,,,取代
Studio.FindReplaceAll.WidgetHeader.ReplaceTooltip,,,Replace Next,Replace Next,استبدال التالي,Nächstes ersetzen,Reemplazar siguiente,Remplacer suivant,अगला रीप्लेस करें,Ganti Berikutnya,Sostituisci seguente,次を置き換え,다음 바꾸기,Zamień następny,Substituir próximo,,แทนที่ถัดไป,Sonrakini değiştir,Thay Thế Tiếp,,,取代下一個
Studio.FindReplaceAll.WidgetHeader.ReplaceAll,,,Replace All,Replace All,استبدال الكل,Alle ersetzen,Reemplazar todo,Tout remplacer,सभी रीप्लेस करें,Ganti Semua,Sostituisci tutto,すべて置き換え,모두 바꾸기,Zamień wszystko,Substituir tudo,,แทนที่ทั้งหมด,Tümünü değiştir,Thay Thế Tất Cả,,,全部取代
Studio.FindReplaceAll.WidgetHeader.ReplaceAllTooltip,,,Replace All Occurrences,Replace All Occurrences,استبدال كل التكرارات,Alle Vorkommnisse ersetzen,Reemplazar todas las ocurrencias,Remplacer toutes les occurrences,सभी दोहरावों को बदलें,Ganti Semua Kejadian,Sostituisci tutte le occorrenze,出現箇所すべてを置き換え,발생 항목 모두 바꾸기,Zamień wszystkie wystąpienia,Substituir todas as ocorrências,,แทนที่รายการที่พบทั้งหมด,Tüm Yinelemeleri Değiştir,Thay Thế Tất Cả Các Trường Hợp Xuất Hiện,,,取代所有案例
Studio.FindReplaceAll.WidgetHeader.NoResultsFound,,,No Results Found,No Results Found,لم يتم العثور على نتائج,Keine Ergebnisse gefunden,Sin resultados,Aucun résultat trouvé,कोई रिज़ल्ट नहीं मिला,Tidak Ada Hasil,Nessun risultato trovato,結果が見つかりません,결과 없음,Nie znaleziono wyników,Nenhum resultado encontrado,,ไม่พบผลลัพธ์,Sonuç bulunamadı,Không Tìm Thấy Kết Quả,,,找不到結果
Studio.FindReplaceAll.WidgetBody.ResultsText,,,{numResults} results in {numResultFiles} files,{numResults} results in {numResultFiles} files,{numResults} نتائج في {numResultFiles} ملفات,{numResults} Ergebnisse in {numResultFiles} Dateien,{numResults} resultados en {numResultFiles} archivos,{numResults} de résultats dans {numResultFiles} fichiers,{numResultFiles} फ़ाइलों में {numResults} रिज़ल्ट,{numResults} hasil di {numResultFiles} file,{numResults} risultati in {numResultFiles} file,{numResultFiles} 件のファイル中 {numResults} 件の結果,{numResultFiles}개 파일에서 {numResults}개 결과,{numResults} wyniki(-ów) w {numResultFiles} plikach,{numResults} resultados em {numResultFiles} arquivos,,ผลลัพธ์ {numResults} รายการใน {numResultFiles} ไฟล์,{numResultFiles} dosyada {numResults} sonuç,{numResults} kết quả trong {numResultFiles} tệp tin,,,在 {numResultFiles} 個檔案裡找到 {numResults} 個結果
Studio.FindReplaceAll.WidgetBody.Text,,,Body,Body,الجسد,Körper,Cuerpo,Corps,बॉडी,Tubuh,Corpo del testo,ボディ,본문,Treść,Corpo,,เนื้อความ,Gövde,Thân,,,身體
Studio.FindReplaceAll.SearchSettingsDropdown.Filter,,,Where to find,Where to find,مكان البحث,Wo zu finden,Dónde encontrar,Où trouver,कहाँ ढूँढना है,Tempat menemukan,Dove trovare,探し方,찾을 수 있는 곳,Gdzie wyszukać,Onde encontrar,,หาได้ที่ไหน,Nerede bulunur,Nơi để tìm,,,搜尋範圍
Studio.FindReplaceAll.SearchSettingsDropdown.Replace,,,Replace,Replace,استبدال,Ersetzen,Reemplazar,Remplacer,रीप्लेस करें,Ganti,Sostituisci,置換,바꾸기,Zamień,Substituir,,แทนที่,Değiştir,Thay thế,,,取代
Studio.FindReplaceAll.SearchSection.PlaceholderText,,,Find in Place,Find in Place,البحث في المكان,In Ort finden,Buscar en lugar,Recherche dans Lieu,प्लेस में खोजें,Temukan di Tempat,Trova in Posto,プレースで探す,플레이스에서 찾기,Wyszukaj w miejscu,Encontrar no local,,หาในสถานที่,Mekânda bul,Tìm tại Địa điểm,,,在地點中尋找
Studio.FindReplaceAll.FilterSection.PlaceholderText,,,Where,Where,المكان,Wo,Donde,Où,कहाँ,Di Mana,Dove,位置,어디서,Gdzie,Onde,,ที่ไหน,Nerede,Vị trí,,,位置
Studio.FindReplaceAll.Plugin.Title,,,Find in Place,Find in Place,البحث في المكان,In Ort finden,Buscar en Lugar,Recherche dans Lieu,प्लेस में खोजें,Temukan di Tempat,Trova nel Posto,プレースで探す,플레이스에서 찾기,Wyszukaj w miejscu,Encontrar no local,,หาในสถานที่,Mekânda Bul,Tìm Tại Địa điểm,在场景中查找,在场景中查找,在地點中尋找
Studio.FindReplaceAll.ReplaceAllConfirmationDialog.Yes,,,Yes,Yes,نعم,Ja,Sí,Oui,हाँ,Ya,Sì,はい,예,Tak,Sim,,ใช่,Evet,Có,,,是
Studio.FindReplaceAll.ReplaceAllConfirmationDialog.No,,,No,No,لا,Nein,No,Non,नहीं,Tidak,No,いいえ,아니요,Nie,Não,,ไม่,Hayır,Không,,,否
Studio.FindReplaceAll.ReplaceAllConfirmationDialog.ConfirmationPrompt,,,Are you sure you want to replace all? This action can't be undone,Are you sure you want to replace all? This action can't be undone,هل أنت متأكد من أنك تريد استبدال الكل؟ لا يمكن التراجع عن هذا الإجراء,Möchtest du wirklich alles ersetzen? Diese Aktion kann nicht rückgängig gemacht werden,¿Quieres reemplazarlos todos? Esta acción no se puede deshacer.,Es-tu sûr de vouloir tout remplacer ? Cette action ne peut pas être annulée,क्या आपको वाकई सभी को बदलना है? इस ऐक्शन को रिवर्स नहीं किया जा सकता,Yakin ingin mengganti semua? Tindakan ini tidak dapat diurungkan,Vuoi davvero sostituire tutto? Questa azione è irreversibile,すべて置き換えますか？ 実行すると、この動作は取り消せません。,정말 모두 교체할까요? 이 작업은 취소할 수 없습니다,Czy na pewno chcesz zamienić wszystko? Tego działania nie można cofnąć.,Tem certeza de que quer substituir tudo? Esta ação não pode ser desfeita,,คุณแน่ใจหรือไม่ว่าต้องการแทนที่ทั้งหมด? การดำเนินการนี้ไม่สามารถยกเลิกได้,Tümünü değiştirmek istediğinden emin misin? Bu eylem geri alınamaz.,Bạn có chắc chắn muốn thay thế tất cả không? Hành động này không thể hoàn tác được,,,確定全部取代？此操作將無法復原
Studio.FindReplaceAll.WidgetBody.ResultsLabel,,,{numResults} {resultString} in {numResultFiles} {fileString},{numResults} {resultString} in {numResultFiles} {fileString},{numResults} {resultString} في {numResultFiles} {fileString},{numResults} {resultString} in {numResultFiles} {fileString},{numResults}{resultString} en {numResultFiles}{fileString},{numResults} {resultString} en {numResultFiles} {fileString},{numResultFiles} {fileString} में {numResults} {resultString},{numResults} {resultString} di {numResultFiles} {fileString},{numResults} {resultString} su {numResultFiles} {fileString},{fileString} {numResultFiles} 件中 {resultString} {numResults} 件,{numResultFiles} {fileString} 내 {resultString} {numResults}개,{numResults} {resultString} w {numResultFiles} {fileString},{numResults} {resultString} em {numResultFiles} {fileString},,{numResults} {resultString} ใน {numResultFiles} {fileString},{numResultFiles} {fileString} içinde {numResults} {resultString},{numResults} {resultString} trong {numResultFiles} {fileString},,,在 {numResultFiles} 個{fileString}裡找到 {numResults} 個{resultString}
Studio.FindReplaceAll.ResultsLabel.ResultString,,,result,result,نتيجة,Ergebnis,resultado,résultat,रिज़ल्ट,hasil,risultato,結果,결과,wynik,resultado,,ผลลัพธ์,sonuç,kết quả,,,結果
Studio.FindReplaceAll.ResultsLabel.ResultStringPlural,,,results,results,النتائج,Ergebnisse,resultados,résultats,रिज़ल्ट्स,hasil,risultati,結果,결과,wyniki(-ów),resultados,,ผลลัพธ์,sonuç,kết quả,,,結果
Studio.FindReplaceAll.ResultsLabel.FileStringPlural,,,files,files,ملفات,Dateien,archivos,fichiers,फ़ाइलें,file,file,ファイル,파일,plikach,arquivos,,ไฟล์,dosya,tập tin,,,檔案
Studio.FindReplaceAll.ResultsLabel.FileString,,,file,file,ملف,Datei,archivo,fichier,फ़ाइल,file,file,ファイル,파일,pliku,arquivo,,ไฟล์,dosya,tập tin,,,檔案
