Key,Context,Example,Source,en-us,ar-001,de-de,es-es,fr-fr,hi-in,id-id,it-it,ja-jp,ko-kr,pl-pl,pt-br,ru-ru,th-th,tr-tr,vi-vn,zh-cjv,zh-cn,zh-tw
Studio.Ribbon.Plugin.AnchorToolRibbonAction,,,Select object to Anchor,Select object to Anchor,حدد كائنًا لتثبيته Anchor,Objekt zum Verankern auswählen,Seleccionar objeto para Anclar,Sélectionne un objet pour l'ancrer,ऐंकर करने के लिए ऑब्जेक्ट चुनें,Pilih objek yang akan dipasangi Jangkar,Seleziona l'oggetto da ancorare,固定するオブジェクトを選択,고정할 개체 선택,Zaznacz obiekt do zakotwiczenia,Selecione o objeto para ancorar,,เลือกวัตถุที่ต้องการยึดโยง,Sabitlenecek nesneyi seç,Chọn đối tượng để Neo,,,選擇要固定的物件
Studio.Ribbon.Plugin.LockToolRibbonAction,,,Select object to Lock,Select object to Lock,حدد كائنًا لقفله,Objekt zum Sperren auswählen,Seleccionar objeto para Bloquear,Sélectionne l'objet à verrouiller,लॉक करने के लिए ऑब्जेक्ट चुनें,Pilih objek yang akan Dikunci,Seleziona l'oggetto da bloccare,ロックするオブジェクトを選択,잠글 개체 선택,Zaznacz obiekt do zablokowania,Selecione o objeto para bloquear,,เลือกวัตถุที่ต้องการล็อค,Kilitlenecek nesneyi seç,Chọn đối tượng để Khóa,,,選擇要鎖定的物件
Studio.Ribbon.Plugin.StudsSuffix,,,studs,studs,الأزرار,Noppen,studs,tenons,स्टड,kotak,stud,マス,스터드,study(-ów),quadrículas,,Stud,birimkare,stud,,,個磚塊
Studio.Ribbon.Plugin.Tab_Custom_Tooltip,,,Create and manage your own tabs and toolbars,Create and manage your own tabs and toolbars,إنشاء علامات التبويب وأشرطة الأدوات الشخصية وإدارتها,Erstelle und verwalte deine eigenen Tabs und Symbolleisten,Crea y gestiona tus propias pestañas y barras de herramientas,Crée et gère tes propres onglets et barres d'outils,अपने टैब और टूलबार बनाएँ और मैनेज करें,Buat dan kelola tab dan bilah alatmu sendiri,Crea e gestisci le tue schede e barre degli strumenti,自分のタブとツールバー作成と管理,나만의 탭과 도구 모음을 만들고 관리하세요,Twórz własne karty oraz paski narzędzi i zarządzaj nimi,Crie e gerencie suas próprias guias e barras de ferramentas,,สร้างและจัดการแท็บและแถบเครื่องมือของคุณเอง,Kendi sekmelerini ve araç çubuklarını oluşturup yönet,Tạo và quản lý các thẻ và thanh công cụ của riêng bạn,,,建立並管理自己的分頁與工具列
Studio.Ribbon.Plugin.Tooltip_GUI,,,Create a new GUI container,Create a new GUI container,إنشاء حاوية واجهة GUI جديدة,Neuen GUI-Container erstellen,Crea un nuevo contenedor GUI,Créer un nouveau conteneur GUI,नया GUI (ग्रैफ़िकल यूज़र इंटरफ़ेस) कंटेनर क्रिएट करें,Buat kontainer GUI baru,Crea un nuovo container GUI,新規GUIコンテナを作成,새로운 GUI 컨테이너 만들기,Utwórz nowy kontener graficznego interfejsu użytkownika,Criar um novo contêiner de interface gráfica,,สร้างตัวบรรจุ GUI ใหม่,Yeni GUI kapsayıcısı oluştur,Tạo một bộ chứa GUI mới,,,建立新的 GUI 容器
Studio.Ribbon.Plugin.Tab_Home,,,Home,Home,الرئيسية,Start,Inicio,Accueil,होम,Beranda,Home,ホーム,홈,Strona główna,Início,,หน้าหลัก,Ana Sayfa,Trang Chủ,,,首頁
Studio.Ribbon.Plugin.Tab_Model,,,Model,Model,النموذج,Modell,Modelo,Modèle,मॉडल,Model,Modello,モデル,모델,Model,Modelo,,โมเดล,Model,Mô Hình,,,模型
Studio.Ribbon.Plugin.Setting_Group,,,Group,Group,المجموعة,Gruppe,Grupo,Groupe,ग्रुप,Grup,Gruppo,グループ,그룹,Grupuj,Grupo,,กลุ่ม,Grup,Nhóm,,,群組
Studio.Ribbon.Plugin.Tooltip_Part,,,Create a new Part,Create a new Part,إنشاء جزء جديد,Neues Teil erstellen,Crea una nueva pieza,Créer une nouvelle pièce,नया पार्ट क्रिएट करें,Buat Komponen baru,Crea una nuova parte,新しいパーツを作成,새로운 파트 만들기,Utwórz nową część,Crie uma nova parte,,สร้างชิ้นส่วนใหม่,Yeni parça oluştur,Tạo Một Phần Mới,,,建立新零件
Studio.Ribbon.Plugin.Tab_UI,,,UI,UI,واجهة المستخدم,UI,UI,Interface utilisateur,UI,UI,UI,UI,UI,Interfejs użytkownika,Interface do usuário,,UI,UI,Giao Diện Người Dùng,,,UI
Studio.Ribbon.Plugin.Tab_Script,,,Script,Script,نص برمجي,Skript,Script,Script,स्क्रिप्ट,Skrip,Script,スクリプト,스크립트,Skrypt,Script,,สคริปต์,Betik,Kịch Bản,,,指令碼
Studio.Ribbon.Plugin.Tab_Plugins,,,Plugins,Plugins,المكونات الإضافية,Plug-ins,Plugins,Plugins,प्लग-इन,Plugin,Plugin,プラグイン,플러그인,Dodatki plug-in,Plugins,,ปลั๊กอิน,Eklentiler,Plugin,,,外掛程式
Studio.Ribbon.Plugin.Setting_RunMode,,,Play,Play,تشغيل,Spielen,Jugar,Jouer,खेलें,Mainkan,Riproduci,プレイ,플레이,Zagraj,Jogar,,เล่น,Oyna,Chơi,,,執行
Studio.Ribbon.Plugin.Setting_GUI,,,GUI,GUI,واجهة GUI,GUI,GUI,GUI,GUI (ग्रैफ़िकल यूज़र इंटरफ़ेस),GUI,Interfaccia grafica utente,GUI,GUI,Graficzny interfejs użytkownika,GUI,,GUI,GUI,GUI,,,GUI
Studio.Ribbon.Plugin.Setting_Label,,,Label,Label,تصنيف,Beschriftung,Etiqueta,Étiquette,लेबल,Label,Etichetta,ラベル,레이블,Etykieta,Marcador,,Label,Etiket,Nhãn,,,標籤
Studio.Ribbon.Plugin.Setting_Frame,,,Frame,Frame,إطار,Bild,Cuadro,Cadre,फ़्रेम,Frame,Frame,フレーム,프레임,Klatka,Quadro,,เฟรม,Çerçeve,Khung Hình,,,框架
Studio.Ribbon.Plugin.Setting_Input,,,Input,Input,إدخال,Eingabe,Entrada,Entrée,इनपुट,Input,Input,入力,입력,Wejście,Entrada,,อินพุต,Giriş,Đầu Vào,,,輸入
Studio.Ribbon.Plugin.Setting_Layout,,,Layout,Layout,التخطيط,Layout,Diseño,Mise en page,लेआउट,Tata Letak,Layout,レイアウト,레이아웃,Układ,Layout,,เค้าโครง,Düzen,Bố Cục,,,配置
Studio.Ribbon.Plugin.Setting_Format,,,Format,Format,التنسيق,Format,Formato,Format,फ़ॉर्मैट,Format,Formato,フォーマット,서식 지정,Format,Formato,,รูปแบบ,Biçimlendir,Định Dạng,,,格式
Studio.Ribbon.Plugin.Setting_Find,,,Find,Find,البحث,Finden,Buscar,Trouver,ढूँढें,Cari,Trova,探す,찾기,Znajdź,Localizar,,ค้นหา,Bul,Tìm,,,尋找
Studio.Ribbon.Plugin.Tooltip_Constraint,,,Move or connect BaseParts with physics,Move or connect BaseParts with physics,إنشاء قيد أو نقطة اتصال فيزيائية جديدة,BaseParts mit Physik bewegen oder verbinden,Mueve o conecta BaseParts con la física,Déplacer ou connecter les BaseParts à la physique,फ़िज़िक्स के साथ BaseParts को मूव करें या कनेक्ट करें,Pindahkan atau hubungkan BasePart dengan fisika,Sposta o collega BaseParts con la fisica,新しい物理拘束またはアタッチメントを作成,새로운 물리적 제약 또는 연결부 만들기,Przesuń lub połącz elementy BaseParts z fizyką,Mover ou conectar BaseParts com física,,ย้ายหรือเชื่อมต่อชิ้นส่วนหลักกับฟิสิกส์,BaseParts'ı fizik kurallarına göre hareket ettir veya bağla,Tạo một ràng buộc vật lý hoặc điểm gắn mới,,,建立新的物理限制式或附件
Studio.Ribbon.Plugin.Setting_Effect,,,Effect,Effect,التأثير,Effekt,Efecto,Effet,इफ़ेक्ट,Efek,Effetto,エフェクト,효과,Efekt,Efeito,,เอฟเฟกต์,Efekt,Hiệu Ứng,,,效果
Studio.Ribbon.Plugin.Setting_UIConstraint,,,Constraint,Constraint,القيد,Beschränkung,Restricción,Contrainte,कंस्ट्रेंट,Constraint,Vincolo,拘束,제약,Ograniczenie,Restrição,,Constraint,Kısıtlama,Ràng Buộc,,,限制式
Studio.Ribbon.Plugin.Geometric,,,Geometric,Geometric,التصميم الهندسي,Geometrisch,Geométrico,Géométrique,ज्योमेट्रिक,Geometrik,Geometrico,ジオメトリ,기하학,Geometryczne,Geométrica,,เรขาคณิต,Geometrik,Hình học,,,幾何
Studio.Ribbon.Plugin.Physical,,,Physical,Physical,الآثار الفيزيائية,Physikalisch,Físico,Physique,फ़िज़िकल,Fisik,Fisico,物理,물리적,Fizyczne,Física,,กายภาพ,Fiziksel,Vật Lý,,,物理
Studio.Ribbon.Plugin.Tooltip_Mode,,,Toggle between transforming objects geometrically or with physics simulation,Toggle between transforming objects geometrically or with physics simulation,التبديل بين تحويل الكائنات هندسيًا أو باستخدام محاكاة الآثار الفيزيائية,Umschalten zwischen geometrischen oder physikalischen Simulationen von Objekten,Alterna entre transformar objetos geométricamente o con simulación de física,Basculer entre la transformation des objets géométrique et la simulation physique,ऑब्जेक्ट्स को ज्योमेट्री से या फ़िज़िक्स सिम्युलेशन के ज़रिये बदलने के बीच टॉगल करें,Beralih antara mengubah objek secara geometris atau dengan simulasi fisika,Alterna la trasformazione degli oggetti geometricamente o con la simulazione fisica,オブジェクトを幾何学的に変形させるか物理シミュレーションで変形させるかを切りかえ,개체를 기하학적으로 또는 물리 시뮬레이션을 전환할지 선택,Możesz przełączać pomiędzy geometryczną transformacją obiektów oraz symulacją fizyczną,Alternar entre transformar objetos geometricamente ou com simulação de física,,เปิด/ปิดระหว่างการแปรสภาพวัตถุแบบเรขาคณิตกับการจำลองฟิสิกส์,Nesnelerin geometrik olarak mı fizik simülasyonu ile mi dönüştürüleceğini seç,Chuyển đổi giữa biến đổi các đối tượng bằng hình học hoặc mô phỏng vật lý,,,在物體幾何變形或物理模擬之間切換
Studio.Ribbon.Plugin.Tooltip_Group,,,Group selected parts into a new container,Group selected parts into a new container,تجميع الأجزاء المحدَّدة في حاوية جديدة,Ausgewählte Teile in einen neuen Container gruppieren,Agrupa las piezas seleccionadas en un nuevo contenedor,Grouper les pièces sélectionnées dans un nouveau conteneur,चुने गए पार्ट्स का एक नए कंटेनर में ग्रुप बनाएँ,Kelompokkan komponen yang dipilih ke dalam kontainer baru,Raggruppa le parti selezionate in un nuovo container,選択済みのパーツを新規コンテナの中でグループ化,선택한 파트를 새 컨테이너로 그룹화,Grupuje zaznaczone części w ramach nowego kontenera,Agrupe as peças selecionadas em um novo recipiente,,จัดกลุ่มส่วนประกอบที่เลือกไปยังตัวบรรจุใหม่,Seçili parçaları yeni bir kapsayıcıda gruplandır,Nhóm các bộ phận đã chọn thành một bộ chứa mới,,,將選取的零件組合成新容器
Studio.Ribbon.Plugin.Tooltip_Script,,,Create a Script in the selected object,Create a Script in the selected object,إنشاء نص برمجي في الكائن المحدد,Ein Skript im ausgewählten Objekt erstellen,Crea un script en el objeto seleccionado,Créer un script dans l'objet sélectionné,चुने गए ऑब्जेक्ट में स्क्रिप्ट क्रिएट करें,Buat Skrip di objek yang dipilih,Crea uno script nell'oggetto selezionato,選択したオブジェクトでスクリプトを作成,선택한 개체에서 스크립트 만들기,Utwórz skrypt w ramach zaznaczonego obiektu,Crie um script no objeto selecionado,,สร้างสคริปต์ในวัตถุที่เลือก,Seçili nesnede bir betik oluştur,Tạo Kịch bản trong đối tượng đã chọn,,,在選取的物件中建立指令碼
Studio.Ribbon.Plugin.StudsFormat,,,{amount} studs,{amount} studs,{amount} من الأزرار,{amount} Noppen,{amount} studs,{amount} tenons,{amount} स्टड,{amount} kotak,{amount} stud,{amount} マス,스터드 {amount}개,{amount} study(-ów),{amount} quadrículas,,{amount} Stud,{amount} birimkare,{amount} stud,,,{amount} 個磚塊
Studio.Ribbon.Plugin.DegreesFormat,,,{amount}°,{amount}°,{amount}°,{amount}°,{amount}°,{amount}°,{amount}°,{amount}°,{amount}°,{amount}°,{amount}°,{amount}°,{amount}°,,{amount}°,{amount}°,{amount}°,,,{amount}°
Studio.Ribbon.Plugin.SocialPresence_Collaborate,,,Collaborate,Collaborate,تعاون,Zusammenarbeiten,Colaborar,Collaborer,कोलैबरेट करें,Berkolaborasi,Collabora,共同作業,공동 작업,Współpraca,Colaborar,,ทำงานร่วมกัน,Ortak Çalışma,Cộng tác,协作,协作,合作
Studio.Ribbon.Plugin.ShowHideLabels,,,Show/Hide labels,Show/Hide labels,عرض/إخفاء الملصقات,Beschriftungen ein-/ausblenden,Mostrar/Ocultar etiquetas,Afficher/Masquer les étiquettes,लेबल्स दिखाएँ/छिपाएँ,Tampilkan/Sembunyikan label,Mostra/nascondi etichette,ラベルの表示/非表示,레이블 표시/숨기기,Pokaż/ukryj etykiety,Mostrar/Ocultar rótulos,,แสดง/ซ่อน Label,Etiketleri göster/gizle,Hiện/ẩn nhãn,,,顯示/隱藏標籤
Studio.Ribbon.Plugin.ShowHideRibbon,,,Show/Hide ribbon,Show/Hide ribbon,عرض/إخفاء الشريط,Multifunktionsleiste ein-/ausblenden,Mostrar/Ocultar cinta,Afficher/Masquer le ruban,रिबन दिखाएँ/छिपाएँ,Tampilkan/Sembunyikan ribbon,Mostra/nascondi barra,リボンの表示/非表示,리본 표시/숨기기,Pokaż/ukryj wstążkę,Mostrar/ocultar barra,,แสดง/ซ่อนริบบิ้น,Şerit menüyü göster/gizle,Hiện/ẩn băng công cụ,,,顯示/隱藏功能區
Studio.Ribbon.Actions.AdGui,,,AdGui,AdGui,AdGui,AdGui,AdGui,AdGui,AdGui,AdGui,AdGui,AdGui,AdGui,AdGui,AdGui,,AdGui,AdGui,AdGui,,,AdGui
Studio.Ribbon.Actions.UIFlexItem,,,UIFlexItem,UIFlexItem,UIFlexItem,UIFlexItem,UIFlexItem,UIFlexItem,UIFlexItem,UIFlexItem,UIFlexItem,UIFlexItem,UIFlexItem,UIFlexItem,UIFlexItem,,UIFlexItem,UIFlexItem,UIFlexItem,,,UIFlexItem
Studio.Ribbon.Plugin.Setting_Appearance,,,Appearance,Appearance,المظهر,Erscheinungsbild,Apariencia,Apparence,लुक,Penampilan,Aspetto,外観,외형,Wygląd,Aparência,,รูปลักษณ์,Görünüm,Giao Diện,,,外觀
Studio.Ribbon.Plugin.PlayersFormat,,,{amount} players,{amount} players,{amount} من اللاعبين,{amount} Spieler,{amount} jugadores,Joueurs {amount},{amount} प्लेयर,{amount} pemain,{amount} giocatori,{amount} 人のプレイヤー,플레이어 {amount}명,Liczba graczy: {amount},{amount} jogadores,,ผู้เล่น {amount} คน,{amount} oyuncu,{amount} người chơi,,,{amount} 名玩家
Studio.Ribbon.Actions.LaunchTestMode,,,Launch Test Mode,Launch Test Mode,تشغيل وضع الاختبار,Testmodus starten,Modo de prueba de lanzamiento,Lancer le mode test,टेस्ट मोड लॉन्च करें,Mulai Mode Pengujian,Avvia modalità di test,テストモードを起動,테스트 모드 실행,Uruchom tryb testowy,Lançar modo de testes,,เปิดโหมดการทดสอบ,Test modunu başlat,Khởi Chạy Chế Độ Thử Nghiệm,,,啟動測試模式
Studio.Ribbon.Plugin.Setting_AddClients,,,Add Clients,Add Clients,إضافة عملاء,Clients hinzufügen,Añadir clientes,Ajouter des clients,क्लाइंट जोड़ें,Tambahkan Klien,Aggiungi client,クライアントを追加,클라이언트 추가,Dodaj klienty,Adicionar clientes,,เพิ่มไคลเอนต์,İstemci ekle,Thêm Máy Khách,,,新增用戶端
Studio.Ribbon.Plugin.Setting_ResumeMode,,,Resume,Resume,استئناف,Fortsetzen,Reanudar,Reprendre,फिर से शुरू करें,Lanjutkan,Riprendi,再開,재개,Wznów,Retomar,,เล่นต่อ,Sürdür,Tiếp Tục,,,繼續
Studio.Ribbon.Plugin.AddClientsTooltip,,,Add clients to the current session,Add clients to the current session,إضافة عملاء إلى الجلسة الحالية,Clients zur aktuellen Sitzung hinzufügen,Añadir clientes a la sesión actual,Ajouter des clients à la session en cours,मौजूदा सेशन में क्लाइंट जोड़ें,Tambahkan klien ke sesi saat ini,Aggiungi clienti alla sessione corrente,現在のセッションにクライアントを追加,현재 세션에 클라이언트를 추가하세요,Dodaj klienty do bieżącej sesji,Adicionar clientes à sessão atual,,เพิ่มไคลเอนต์ไปยังเซสชันปัจจุบัน,Mevcut oturuma istemci ekle,Thêm máy khách vào phiên hiện tại,,,在目前作業階段新增用戶端
Studio.Ribbon.Plugin.Setting_StepForwardMode,,,Step Forward,Step Forward,خطوة للأمام,Schritt vorwärts,Paso adelante,Avancer,आगे बढ़ें,Melangkah Maju,Manda avanti,前進,스텝 포워드,Krok do przodu,Passo à frente,,Step Forward,İleri Adım,Tiến Về Trước,,,前進
Studio.Ribbon.Plugin.AddClients,,,Add Clients,Add Clients,إضافة عملاء,Clients hinzufügen,Añadir clientes,Ajouter des clients,क्लाइंट जोड़ें,Tambahkan Klien,Aggiungi client,クライアントを追加,클라이언트 추가,Dodaj klienty,Adicionar clientes,,เพิ่มไคลเอนต์,İstemci ekle,Thêm Máy Khách,,,新增用戶端
Studio.Ribbon.Plugin.Setting_PauseMode,,,Pause,Pause,إيقاف مؤقت,Pausieren,Pausar,Pause,रोकें,Jeda,Metti in pausa,一時停止,일시 중지,Wstrzymaj,Pausar,,หยุดชั่วคราว,Duraklat,Tạm Dừng,,,暫停
Studio.Ribbon.Plugin.Setting_TestMode,,,Test Mode,Test Mode,وضع الاختبار,Testmodus,Modo de prueba,Mode de test,टेस्ट मोड,Mode Pengujian,Modalità di test,テストモード,테스트 모드,Tryb testowy,Modo de teste,,โหมดการทดสอบ,Test Modu,Chế Độ Thử Nghiệm,,,測試模式
Studio.Ribbon.Plugin.Setting_Test,,,Test,Test,إجراء اختبار,Test,Prueba,Test,टेस्ट,Uji,Test,テスト,테스트,Test,Teste,,ทดสอบ,Test,Thử nghiệm,,,測試
Studio.Ribbon.Plugin.ReloadTabs,,,Reload custom tabs,Reload custom tabs,إعادة تحميل علامات التبويب المخصصة,Benutzerdefinierte Tabs neu laden,Recargar pestañas personalizadas,Recharger les onglets personnalisés,कस्टम टैब फिर से लोड करें,Muat ulang tab kustom,Ricarica schede personalizzate,カスタムタブを再読み込み,사용자 정의 탭 다시 불러오기,Wczytaj ponownie karty niestandardowe,Recarregar abas personalizadas,,โหลดแท็บแบบกำหนดเองใหม่อีกครั้ง,Özel sekmeleri yeniden yükle,Tải lại thẻ tùy chỉnh,重新加载自定义标签,重新加载自定义标签,重新載入自訂分頁
Studio.Ribbon.Plugin.ReloadTabsTooltip,,,"Reloads the Ribbon, using current configuration on disk","Reloads the Ribbon, using current configuration on disk",يعيد تحميل الشريط، باستخدام التهيئة الحالية على القرص,Lädt die Multifunktionsleiste unter Verwendung der aktuellen Konfiguration auf der Festplatte neu,"Recarga la cinta, usando la configuración actual en el disco",Recharger le Ruban en utilisant la configuration actuelle sur le disque,"डिस्क पर मौजूदा कॉन्फ़िगरेशन का इस्तेमाल करके, रिबन को फिर से लोड करता है","Memuat ulang Ribbon, menggunakan konfigurasi di disk saat ini","Ricarica la barra, utilizzando la configurazione corrente sul disco",ディスク上の現在の設定を使用してリボンを再読み込み,디스크의 현재 구성을 사용해 리본을 다시 불러옵니다,Wczytuje ponownie wstążkę zgodnie z bieżącą konfiguracją na dysku,Recarrega a barra de ferramentas usando a configuração atual no disco,,โหลด Ribbon ใหม่อีกครั้ง และใช้การกำหนดค่าปัจจุบันกับดิสก์,Diskteki mevcut yapılandırmayı kullanarak Şerit Menü'yü yeniden yükler,"Tải lại Ruy-băng, sử dụng cấu hình hiện tại trên ổ đĩa",,,重新載入功能區，使用目前磁碟上的設定
Studio.Ribbon.Plugin.PrintActions,,,Print Actions,Print Actions,طباعة الإجراءات,Aktionen ausgeben,Imprimir acciones,Imprimer les Actions,ऐक्शन प्रिंट करें,Cetak Action,Stampa azioni,動作を出力,작업 인쇄,Drukuj działania,Imprimir ações,,ปรินต์แอ็คชัน,Eylemleri yazdır,In Hành Động,,,列印動作
Studio.Ribbon.Plugin.PrintActionsTooltip,,,Prints all actions to stdout as JSON,Prints all actions to stdout as JSON,يطبع كل الإجراءات إلى stdout بصيغة JSON,Gibt alle Aktionen an stdout als JSON aus,Imprime todas las acciones a stdout como JSON,Affiche toutes les actions sur stdout en JSON,"JSON के रूप में stdout करने के लिए, सभी ऐक्शन को प्रिंट करता है",Mencetak semua action di stdout sebagai JSON,Stampa tutte le azioni su stdout come JSON,すべての動作を stdout に JSON として出力,모든 작업을 stdout에 JSON으로 인쇄합니다,Drukuje wszystkie działania jako stdout do pliku JSON,Imprime todas as ações para stdout como JSON,,ปรินต์แอ็คชันทั้งหมดไปยัง stdout เป็น JSON,Tüm eylemleri stdout'a JSON olarak yazdır,In tất cả các hành động ra stdout dưới dạng JSON,,,將所有動作以 JSON 列印成 stdout
Studio.Ribbon.Plugin.Setting_TestingMode_Test,,,Test,Test,إجراء اختبار,Test,Probar,Test,टेस्ट,Tes,Test,テスト,테스트,Test,Teste,,ทดสอบ,Test et,Thử Nghiệm,,,測試
Studio.Ribbon.Plugin.Setting_TestingMode_TestHere,,,Test Here,Test Here,إجراء اختبار هنا,Hier testen,Probar aquí,Tester ici,यहाँ टेस्ट करें,Tes di Sini,Esegui il test qui,ここでテスト,여기서 테스트하세요,Przetestuj tutaj,Testar aqui,,ทดสอบที่นี่,Burada test et,Thử Nghiệm Tại Đây,,,在此測試
Studio.Ribbon.Plugin.Setting_TestingMode_Run,,,Run,Run,تشغيل,Ausführen,Ejecutar,Exécuter,रन करें,Jalankan,Esegui,実行,실행,Uruchom,Correr,,Run,Çalıştır,Chạy,,,執行
Studio.Ribbon.Plugin.Setting_TestingMode_TeamTest,,,Team Test,Team Test,تجربة جماعية,Teamtest,Prueba de equipo,Test en équipe,टीम टेस्ट,Tes Tim,Test di squadra,チームテスト,팀 테스트,Test zespołu,Teste em equipe,,การทดสอบเป็นทีม,Takım Testi,Thử Nghiệm Nhóm,,,隊伍測試
Studio.Ribbon.Plugin.Setting_TestingMode_ServerAndClients,,,Server and Clients,Server and Clients,الخادم والعملاء,Server und Clients,Servidor y clientes,Serveur et clients,सर्वर और क्लाइंट,Server dan Klien,Server e client,サーバーとクライアント,서버 및 클라이언트,Serwer i klienty,Servidor e clientes,,เซิร์ฟเวอร์และไคลเอนต์,Sunucu ve İstemciler,Máy Chủ và Máy Khách,,,伺服器與用戶端
Studio.Ribbon.Plugin.Setting_Anchor,,,Anchor,Anchor,Anchor,Anker,Anclar,Ancre,ऐंकर,Jangkar,Ancora,固定,고정,Kotwiczenie,Âncora,,ตรึง,Sabitle,Neo,,,固定
Studio.Ribbon.Plugin.Setting_Lock,,,Lock,Lock,القفل,Sperren,Bloquear,Verrouiller,लॉक,Kunci,Blocca,ロック,잠금,Zablokuj,Bloquear,,ล็อค,Kilitle,Khóa,,,鎖定
Studio.Ribbon.Plugin.DockUndockRibbon,,,Autohide ribbon,Autohide ribbon,إخفاء الشريط تلقائيًا,Multifunktionsleiste autom. ausblenden,Ocultar cinta automáticamente,Masquer automatiquement le ruban,ऑटोहाइड रिबन,Sembunyikan otomatis ribbon,Nascondi automaticamente barra,リボンを自動で隠す,리본 자동 숨기기,Automatycznie ukryj wstążkę,Ocultar automaticamente a faixa,,ซ่อน Ribbon อัตโนมัติ,Şerit menüyü otomatik gizle,Tự động ẩn ruy-băng,,,自動隱藏功能區
