Key,Context,Example,Source,en-us,ar-001,de-de,es-es,fr-fr,hi-in,id-id,it-it,ja-jp,ko-kr,pl-pl,pt-br,ru-ru,th-th,tr-tr,vi-vn,zh-cjv,zh-cn,zh-tw
Studio.AccessoryFittingTool.Editor.CageGenerate,,,Cage Generate,Cage Generate,إنشاء قفص,Cage generieren,Generar jaula,Générer grille,केज जनरेट करें,Pembuatan Cage,Genera cage,ケージ作成,케이지 생성,Generowanie obramowania,Gerar gaiola,,การสร้าง Cage,Kafes oluştur,Tạo Khung,围笼生成,围笼生成,圍籠生成
Studio.AccessoryFittingTool.Editor.LatticeTool,,,Lattice Tool,Lattice Tool,أداة الشبكة,Gitter-Tool,Herramienta de Enrejado,Outil de treillis,लैटिस टूल,Lattice Tool,Strumento Lattice,格子ツール,격자 도구,Narzędzie Kratownica,Ferramenta treliça,,เครื่องมือโครงตาข่าย,Kafes Aracı,Công Cụ Khung Lưới,栅格工具,栅格工具,格紋工具
Studio.AccessoryFittingTool.Editor.RingTool,,,Ring Tool,Ring Tool,أداة الحلقة,Ring-Tool,Herramienta de Anillo,Outil d'encerclement,रिंग टूल,Ring Tool,Strumento Suoneria,リングツール,링 도구,Narzędzie Pierścień,Ferramenta anel,,เครื่องมือวงแหวน,Halka Aracı,Công Cụ Vòng Tròn,环形工具,环形工具,圓環工具
Studio.AccessoryFittingTool.Editor.PointTool,,,Point Tool,Point Tool,أداة النقطة,Punkt-Tool,Herramienta de Punto,Outil pour pointer,पॉइंट टूल,Point Tool,Strumento Punto,ポイントツール,지점 도구,Narzędzie Punkt,Ferramenta de ponto,,Point Tool,Nokta Aracı,Công Cụ Điểm,点工具,点工具,指定工具
Studio.AccessoryFittingTool.Editor.Reset,,,Reset,Reset,إعادة تعيين,Zurücksetzen,Restablecer,Réinitialiser,रीसेट करें,Reset,Reimposta,リセット,재설정,Zresetuj,Redefinir,,รีเซ็ต,Sıfırla,Đặt Lại,重置,重置,重置
Studio.AccessoryFittingTool.Editor.MeshPartMode,,,"Move, rotate, and scale MeshPart to adjust fitting.","Move, rotate, and scale MeshPart to adjust fitting.",حرِّك MeshPart وقم بتدويره وتغيير حجمه لضبط المقاس.,"Verschiebe, drehe und skaliere MeshPart, um die Passform anzupassen.","Mueve, gira y escala MeshPart para ajustarse.","Déplacer, pivoter et redimensionner MeshPart pour ajuster.","फ़िटिंग को एडजस्ट करने के लिए MeshPart को मूव, रोटेट और स्केल करें.","Gerakkan, putar, dan skalakan MeshPart untuk menyesuaikan pemasangan.","Sposta, ruota e ridimensiona MeshPart per adattarlo.",フィッティング調整のための MeshPart の移動、回転、スケール。,"MeshPart를 이동, 회전, 스케일해 맞춤을 조정합니다.","Przenoś, obracaj i skaluj elementy MeshPart, aby uzyskać lepsze dopasowanie.","Move, rotaciona e redimensiona a MeshPart para ajustar ao ajuste.",,"ย้าย, หมุน และปรับขนาด MeshPart เพื่อปรับการทดลองความพอดี","Giydirmeyi ayarlamak için MeshPart'ı taşı, döndür ve ölçeklendir.","Di chuyển, xoay và điều chỉnh kích thước của MeshPart để điều chỉnh mẫu thử.",移动，旋转与缩放 MeshPart 来调整适应度。,移动，旋转与缩放 MeshPart 来调整适应度。,移動、旋轉及縮放 MeshPart，調整合身度。
Studio.AccessoryFittingTool.Editor.ResumeEditing,,,Click here to resume editing cages.,Click here to resume editing cages.,اضغط هنا لاستئناف تحرير الأقفاص.,"Klicke hier, um die Bearbeitung von Cages fortzusetzen.",Haz clic aquí para reanudar la edición de las jaulas.,Cliquer ici pour continuer l'édition des grilles.,"केज का एडिट फिर से शुरू करने के लिए, यहाँ क्लिक करें.",Klik di sini untuk meneruskan pengeditan cage.,Clicca qui per riprendere la modifica delle cages.,ケージ編集を再開するにはこちらをクリック。,케이지 편집을 재개하려면 여기를 클릭하세요.,"Kliknij tutaj, aby wznowić edytowanie obramowań.",Clique aqui para voltar a editar gaiolas.,,คลิกที่นี่เพื่อกลับสู่การแก้ไข Cage,Kafesleri düzenlemeye devam etmek için buraya tıkla.,Nhấp vào đây để tiếp tục chỉnh sửa khung.,点击此处恢复编辑围笼。,点击此处恢复编辑围笼。,點擊此處繼續編輯圍籠。
Studio.AccessoryFittingTool.Select.Prompt,,,Click the MeshPart you want to become the accessory.,Click the MeshPart you want to become the accessory.,اضغط على MeshPart الذي تريد أن يصبح الإكسسوار.,"Klicke auf das MeshPart, das zum Accessoire werden soll.",Haz clic en la MeshPart que quieres que se convierta en accesorio.,Cliquer sur le MeshPart dont tu souhaites faire un accessoire.,उस MeshPart पर क्लिक करें जिसे आपको ऐक्सेसरी बनाना है.,Klik MeshPart yang ingin kamu jadikan aksesori.,Fare clic sul MeshPart che si desidera diventare l'accessorio.,アクセサリにしたい MeshPart （メッシュパーツ）をクリック。,장신구가 될 MeshPart를 클릭하세요.,"Kliknij część MeshPart, którą chcesz zmienić w akcesorium.",Clique na MeshPart que você quer que se torne um acessório.,,คลิก MeshPart ที่คุณต้องการให้กลายเป็นไอเท็มเสริม,Aksesuar olmasını istediğin MeshPart'a tıkla.,Nhấp vào MeshPart mà bạn muốn dùng làm phụ kiện.,点按你想作为配饰的 MeshPart。,点按你想作为配饰的 MeshPart。,點選想要成為飾品的 MeshPart。
Studio.AccessoryFittingTool.Select.Click,,,Click here to begin selecting...,Click here to begin selecting...,اضغط هنا لبدء التحديد...,"Klicke hier, um mit der Auswahl zu beginnen ...",Haz clic aquí para empezar a seleccionar...,Cliquer ici pour commencer la sélection...,"चुनने के लिए, यहाँ क्लिक करें...",Klik di sini untuk mulai memilih...,Clicca qui per iniziare a selezionare...,ここをクリックして選択を開始...,선택을 시작하려면 여기를 클릭하세요...,"Kliknij tutaj, aby rozpocząć zaznaczanie...",Clique aqui para começar a selecionar...,,คลิกที่นี่เพื่อเริ่มการเลือก...,Seçmeye başlamak için buraya tıkla...,Nhấp vào đây để bắt đầu chọn...,点按此处开始选择...,点按此处开始选择...,按下此處開始選擇……
Studio.AccessoryFittingTool.Select.PromptGeneric,,,Click the part or model that you would like to edit.,Click the part or model that you would like to edit.,اضغط على الجزء أو النموذج الذي تريد تحريره.,"Klicke auf das Teil oder Modell, das du bearbeiten möchtest.",Haz clic en la pieza o modelo que quieras editar.,Cliquer sur la pièce ou le modèle que tu souhaites modifier.,उस पार्ट या मॉडल पर क्लिक करें जिसे आपको एडिट करना है.,Klik komponen atau model yang ingin kamu edit.,Clicca sulla parte o sul modello che vuoi modificare.,編集したいパーツかモデルをクリック。,편집하려는 파트 또는 모델을 클릭하세요.,"Kliknij część lub model, który chcesz edytować.",Clique na parte ou modelo que você gostaria de editar.,,คลิกที่ส่วนประกอบหรือโมเดลที่คุณต้องการแก้ไข,Düzenlemek istediğin parçaya veya modele tıkla.,Nhấp vào bộ phận hoặc mô hình bạn muốn chỉnh sửa.,点击你要编辑的部件或模型。,点击你要编辑的部件或模型。,點擊想要編輯的零件或模型。
Studio.AccessoryFittingTool.Select.Part,,,Part:,Part:,الجزء:,Teil:,Pieza:,Partie :,पार्ट :,Komponen:,Parte:,パーツ:,파트:,Część:,Parte:,,ส่วนประกอบ:,Parça:,Bộ Phận:,部件：,部件：,零件：
Studio.AccessoryFittingTool.Select.Selection,,,Selection:,Selection:,التحديد:,Auswahl:,Selección:,Sélection :,सिलेक्शन :,Pilihan:,Selezione:,選択肢:,선택 항목:,Zaznaczenie:,Seleção:,,การเลือก:,Seçim:,Lựa Chọn:,选择：,选择：,選取項目：
Studio.AccessoryFittingTool.Select.Invalid,,,Invalid Selection,Invalid Selection,تحديد غير صالح,Ungültige Auswahl,Selección no válida,Sélection non valide,सिलेक्शन अमान्य है,Pilihan Tidak Valid,Selezione Invalida,選択が無効です,유효하지 않은 선택,Nieprawidłowe zaznaczenie,Seleção inválida,,การเลือกไม่ถูกต้อง,Geçersiz seçim,Lựa Chọn Không Hợp Lệ,选择内容无效,选择内容无效,選取內容無效
Studio.AccessoryFittingTool.Select.LoseChanges,,,You have unpublished changes on the previous item. You will lose those changes if you select this new item. Proceed?,You have unpublished changes on the previous item. You will lose those changes if you select this new item. Proceed?,لديك تغييرات غير منشورة على العنصر السابق. ستفقد هذه التغييرات إذا حددت هذا العنصر الجديد. هل تريد المتابعة؟,"Du hast unveröffentlichte Änderungen am vorherigen Artikel. Du wirst diese Änderungen verlieren, wenn du diesen neuen Artikel auswählst. Fortfahren?",Tienes cambios sin publicar en el accesorio anterior. Perderás esos cambios si seleccionas un nuevo objeto. ¿Quieres proceder?,Il y a des changements non publiés sur l'article précédent. Tu les perdras si tu sélectionnes ce nouvel article. Veux-tu continuer ?,"आपके पिछले आइटम पर किए गए बदलाव पब्लिश नहीं हुए हैं. यह नया आइटम चुनने पर, वे बदलाव हट जाएँगे. आगे बढ़ें?",Kamu memiliki perubahan yang belum dipublikasikan untuk item sebelumnya. Perubahan ini akan hilang jika kamu memilih item baru ini. Lanjutkan?,"Le modifiche apportate all'oggetto precedente non sono state pubblicate. Se selezioni questo nuovo oggetto, tali modifiche andranno perse. Procedere?",前のアイテムに未公開の変更内容があります。この新しいアイテムを選ぶと変更内容が失われます。続行しますか？,이전 항목에 게시되지 않은 변경 사항이 있습니다. 이 새 항목을 선택하면 변경 사항이 손실됩니다. 진행할까요?,"Masz nieopublikowane zmiany w poprzednim przedmiocie. Utracisz te zmiany, jeśli wybierzesz ten nowy przedmiot. Kontynuować?",Você tem mudanças não publicadas no item anterior. Você perderá estas mudanças se selecionar este novo item. Continuar?,,คุณมีการเปลี่ยนแปลงที่ยังไม่ได้เผยแพร่ในไอเท็มชิ้นก่อนหน้า คุณจะสูญเสียการเปลี่ยนแปลงเหล่านั้นหากคุณเลือกไอเท็มชิ้นใหม่นี้ ดำเนินการต่อหรือไม่?,Önceki öğede yayınlanmamış değişiklikler var. Yeni öğeyi seçersen bu değişiklikleri kaybedeceksin. Devam edilsin mi?,Bạn đã hủy đăng các thay đổi trên mục trước đó. Bạn sẽ mất các thay đổi đó nếu bạn chọn mục mới này. Tiếp tục?,你的上一个物品有未发布的更改。如果选择此新物品将失去这些更改。是否继续？,你的上一个物品有未发布的更改。如果选择此新物品将失去这些更改。是否继续？,上一個道具尚有未發布的變更，這些變更會在選擇此道具時遺失。繼續？
Studio.AccessoryFittingTool.Flow.Next,,,Next,Next,التالي,Weiter,Siguiente,Suivant,आगे जाएँ,Lanjutkan,Successivo,次へ,다음,Dalej,Próximo,,ถัดไป,Sonraki,Tiếp Theo,下一个,下一个,下一個
Studio.AccessoryFittingTool.Flow.Back,,,Back,Back,رجوع,Zurück,Volver,Retour,वापस जाएँ,Kembali,Indietro,戻る,뒤로,Wstecz,Voltar,,ย้อนกลับ,Geri,Quay Lại,返回,返回,上一個
Studio.AccessoryFittingTool.Flow.Generate,,,Generate,Generate,إنشاء,Generieren,Generar,Générer,जनरेट करें,Buat,Genera,作成する,생성,Wygeneruj,Gerar,,สร้าง,Oluştur,Tạo,生成,生成,生成
Studio.AccessoryFittingTool.Preview.Avatars,,,Avatars,Avatars,الأفاتارات,Avatare,Avatares,Avatars,अवतार,Avatar,Avatars,アバター,아바타,Awatary,Avatares,,อวาตาร์,Avatarlar,Avatar,虚拟形象,虚拟形象,虛擬人偶
Studio.AccessoryFittingTool.Preview.Clothing,,,Clothing,Clothing,الثياب,Kleidung,Ropa,Vêtements,ड्रेस,Pakaian,Abbigliamento,衣装,복장,Ubranie,Roupas,,เสื้อผ้า,Kıyafet,Trang Phục,服装,服装,服飾
Studio.AccessoryFittingTool.Preview.Animations,,,Animations,Animations,الحركات,Animationen,Animaciones,Animations,ऐनिमेशंस,Animasi,Animazioni,アニメーション,애니메이션,Animacje,Animações,,แอนิเมชัน,Animasyonlar,Hiệu Ứng Động,动画,动画,動畫
Studio.AccessoryFittingTool.Preview.AddNew,,,Add new...,Add new...,إضافة جديد...,Neu hinzufügen ...,Añadir nuevo...,Ajouter un nouveau/une nouvelle...,नया जोड़ें...,Tambah baru...,Aggiungi nuovo...,新規を追加...,신규 추가...,Dodaj nowe...,Adicionar novo...,,เพิ่มใหม่...,Yeni ekle...,Thêm mới...,新增...,新增...,新增……
Studio.AccessoryFittingTool.Preview.Asset,,,Asset,Asset,الأصل,Objekt,Recurso,Contenu,ऐसेट,Aset,Risorsa,アセット,애셋,Zasób,Ativo,,ทรัพยากร,Varlık,Tài Sản,素材,素材,素材
Studio.AccessoryFittingTool.Preview.PanelBlockerAddAvatar,,,Add an avatar item from the Explorer,Add an avatar item from the Explorer,إضافة عنصر أفاتار من المتصفح,Füge einen Avatar-Artikel aus dem Explorer hinzu,Añadir un objeto de avatar del Explorador,Ajouter un article d'avatar depuis Explorer,एक्सप्लोरर से कोई अवतार आइटम जोड़ें,Tambahkan item avatar dari Eksplorer,Aggiungi un oggetto dell'avatar dall'Esploratore,エクスプローラからアバターアイテムを追加,탐색기에서 아바타 아이템 추가,Dodaj przedmiot dla awatara z eksploratora,Adicionar um item de avatar a partir do Explorador,,เพิ่มไอเท็มอวาตาร์จากการสำรวจ,Gezgin'den bir avatar öğesi ekle,Thêm một mục avatar từ Cửa Sổ Khám Phá,从项目管理器添加一件虚拟形象物品,从项目管理器添加一件虚拟形象物品,從總管新增虛擬人偶道具
Studio.AccessoryFittingTool.Preview.PanelBlockerAddClothing,,,Add clothing item from the Explorer,Add clothing item from the Explorer,إضافة عنصر ثياب من المتصفح,Füge ein Kleidungsstück aus dem Explorer hinzu,Añadir una prenda del Explorador,Ajouter un vêtement depuis Explorer,एक्सप्लोरर से ड्रेस का आइटम जोड़ें,Tambahkan item pakaian dari Eksplorer,Aggiungi un capo d'abbigliamento dall'Esploratore,エクスプローラから衣装アイテムを追加,탐색기에서 복장 아이템 추가,Dodaj ubranie z eksploratora,Adicionar um item de roupa a partir do Explorador,,เพิ่มไอเท็มเสื้อผ้าจากการสำรวจ,Gezgin'den bir kıyafet öğesi ekle,Thêm một mục trang phục từ Cửa Sổ Khám Phá,从项目管理器添加服装道具,从项目管理器添加服装道具,從總管新增服飾道具
Studio.AccessoryFittingTool.Preview.PanelBlockerAddAnimation,,,Add a KeyframeSequence Instance from the Explorer,Add a KeyframeSequence Instance from the Explorer,إضافة حالة KeyframeSequence من المتصفح,Füge eine KeyframeSequence-Instanz aus dem Explorer hinzu,Añadir una instancia KeyframeSequence del Explorador,Ajouter une instance KeyframeSequence depuis Explorer,एक्सप्लोरर से KeyframeSequence इंस्टैंस जोड़ें,Tambahkan Instance KeyframeSequence dari Eksplorer,Aggiungi un'istanza di KeyframeSequence dall'Esploratore,エクスプローラから KeyframeSequence インスタンスを追加,탐색기에서 KeyframeSequence 인스턴스 추가,Dodaj instancję KeyframeSequence z eksploratora,Adicionar uma instância KeyframeSequence a partir do Explorador,,เพิ่มอินสแตนซ์ KeyframeSequence จากการสำรวจ,Gezgin'den bir KeyframeSequence örneği ekle,Thêm một Phiên Bản KeyframeSequence từ Cửa Sổ Khám Phá,从项目管理器添加一个 KeyframeSequence 实例,从项目管理器添加一个 KeyframeSequence 实例,從總管新增 KeyframeSequence 個體
Studio.AccessoryFittingTool.Preview.AvatarInvalidAdd,,,Only an avatar item can be added,Only an avatar item can be added,يمكن إضافة عنصر أفاتار فقط,Nur ein Avatar-Artikel kann hinzugefügt werden,Solo se puede añadir un objeto de avatar,Il est impossible d'ajouter autre chose qu'un avatar,सिर्फ़ एक अवतार आइटम जोड़ा जा सकता है,Hanya bisa menambahkan item avatar,Solo un elemento avatar può essere aggiunto,アバターアイテムしか追加できません,하나의 아바타 아이템만 추가할 수 있습니다,Można dodać tylko przedmiot dla awatara,Somente um item de avatar pode ser adicionado,,สามารถเพิ่มได้เฉพาะไอเท็มอวาตาร์เท่านั้น,Yalnızca bir avatar öğesi eklenebilir,Chỉ có thể thêm một mục avatar,只能添加一个虚拟形象道具,只能添加一个虚拟形象道具,只能新增虛擬人偶道具
Studio.AccessoryFittingTool.Preview.ClothingInvalidAdd,,,Only a clothing item can be added,Only a clothing item can be added,يمكن إضافة عنصر ثياب فقط,Nur ein Kleidungsstück kann hinzugefügt werden,Solo se puede añadir una prenda,Il est impossible d'ajouter autre chose qu'un vêtement,सिर्फ़ एक ड्रेस का आइटम जोड़ा जा सकता है,Hanya bisa menambahkan item pakaian,È possibile aggiungere solo un capo d'abbigliamento,衣装アイテムしか追加できません,하나의 복장 아이템만 추가할 수 있습니다,Można dodać tylko przedmiot będący ubraniem,Somente um item de roupa pode ser adicionado,,สามารถเพิ่มได้เฉพาะไอเท็มเสื้อผ้าเท่านั้น,Yalnızca bir kıyafet öğesi eklenebilir,Chỉ có thể thêm một mục trang phục,只能添加一个服装道具,只能添加一个服装道具,只能新增服飾道具
Studio.AccessoryFittingTool.Preview.AnimationInvalidAdd,,,Only a KeyframeSequence Instance can be added,Only a KeyframeSequence Instance can be added,يمكن إضافة حالة KeyframeSequence فقط,Nur eine KeyframeSequence-Instanz kann hinzugefügt werden,Solo se puede añadir una instancia KeyframeSequence,Il est impossible d'ajouter autre chose qu'une instance KeyframeSequence,सिर्फ़ एक KeyframeSequence इंस्टैंस जोड़ा जा सकता है,Hanya bisa menambahkan Instance KeyframeSequence,È possibile aggiungere solo un'istanza KeyframeSequence,KeyframeSequence インスタンスしか追加できません,하나의 KeyframeSequence 인스턴스만 추가할 수 있습니다,Można dodać tylko instancję KeyframeSequence,Somente uma instância KeyframeSequence pode ser adicionada,,สามารถเพิ่มได้เฉพาะอินสแตนซ์ KeyframeSequence เท่านั้น,Yalnızca bir KeyframeSequence örneği eklenebilir,Chỉ có thể thêm một Phiên Bản KeyframeSequence,只能添加一个 KeyframeSequence 实例,只能添加一个 KeyframeSequence 实例,只能新增 KeyframeSequence 個體
Studio.AccessoryFittingTool.Preview.ConfirmAddTile,,,Add {itemName} tile?,Add {itemName} tile?,هل تريد إضافة لوحة {itemName}؟,Kachel {itemName} hinzufügen?,¿Añadir el mosaico {itemName}?,Ajouter le carreau {itemName} ?,{itemName} टाइल जोड़ें?,Tambahkan ubin {itemName}?,Aggiungere tile {itemName}?,{itemName} タイルを追加しますか？,{itemName} 타일을 추가할까요?,Dodać pole {itemName}?,Adicionar ladrilho {itemName}?,,เพิ่มชิ้นส่วน {itemName} หรือไม่?,{itemName} karosu eklensin mi?,Thêm ô {itemName}?,添加 {itemName} 砖块？,添加 {itemName} 砖块？,新增 {itemName} 磚格？
Studio.AccessoryFittingTool.Preview.Transparency,,,Transparency,Transparency,الشفافية,Transparenz,Transparencia,Transparence,ट्रांसपेरेंसी,Transparansi,Trasparenza,透明度,투명도,Przezroczystość,Transparência,,ความโปร่งใส,Şeffaflık,Độ Trong Suốt,透明度,透明度,透明度
Studio.AccessoryFittingTool.EditAndPreview.PromptNoCage,,,"Move, rotate and scale accessory within the bounding box to adjust fitting. Use preview to access fitting quality on different bodies and animations.","Move, rotate and scale accessory within the bounding box to adjust fitting. Use preview to access fitting quality on different bodies and animations.",حرِّك الإكسسوار وقم بتدويره وتغيير حجمه داخل مستطيل التحديد المحيط لضبط المقاس. استخدم المعاينة للوصول إلى جودة المقاس على الأجساد والرسوم المتحركة المختلفة.,"Verschiebe, drehe und skaliere Accessoires innerhalb der Begrenzungsbox, um die Passform anzupassen. Verwende die Vorschau, um die Qualität der Passform an verschiedenen Körpern und Animationen zu überprüfen.","Mueve, gira y escala accesorios dentro de la caja delimitadora para ajustarlos. Utiliza la vista previa para acceder a la calidad de ajuste en diferentes cuerpos y animaciones.","Déplacer, faire pivoter et mettre à l'échelle les accessoires à l'intérieur de la boîte de délimitation pour ajuster l'ajustement. Utiliser la prévisualisation pour accéder à la qualité de l'ajustement sur différents corps et animations.","फ़िटिंग को एडजस्ट करने के लिए बाउंडिंग बॉक्स के अंदर ऐक्सेसरी को मूव, रोटेट और स्केल करें. अलग बॉडी और ऐनिमेशन पर फ़िटिंग क्वॉलिटी को ऐक्सेस करने के लिए प्रीव्यू का इस्तेमाल करें.","Gerakkan, putar, dan skalakan aksesori dalam bounding box untuk menyesuaikan pemasangan. Gunakan preview untuk mengakses kualitas pemasangan di berbagai tubuh dan animasi.","Sposta, ruota e ridimensiona l'accessorio all'interno del riquadro di delimitazione per adattarlo. Usa l'anteprima per vedere il risultato su diversi corpi e animazioni.",フィッティングを調整するには、境界ボックス内にあるアクセサリを移動、回転、拡大/縮小します。違うタイプのボディやアニメーションでフィッティングのクオリティにアクセスするにはプレビューを使用します。,"경계 상자 내에서 장신구를 이동, 회전 및 스케일해 맞춤을 조정합니다. 미리 보기를 사용해 다양한 체형 및 애니메이션의 맞춤 상태를 확인할 수 있습니다.","Przenoś, obracaj i skaluj akcesorium w ramach bryły brzegowej, aby uzyskać lepsze dopasowanie. Skorzystaj z podglądu, aby mieć dostęp do jakości dopasowania do różnych ciał i animacji.","Mova, gire e redimensione acessórios dentro da caixa delimitadora para fazer o ajuste. Use a pré-visualização para acessar a qualidade de ajuste em diferentes corpos e animações.",,"เคลื่อนย้าย, หมุน และปรับขนาดไอเท็มเสริมภายในกล่องรอบวัตถุเพื่อปรับการทดลองความพอดี ใช้การดูตัวอย่างในการเข้าถึงคุณภาพการทดลองความพอดีในร่างกายและแอนิเมชันอื่นๆ","Giydirmeyi ayarlamak için aksesuarı bağlı olduğu kutuda taşı, döndür ve ölçeklendir. Farklı vücut ve animasyonlardaki giydirme kalitelerine erişebilmek için ön izlemeyi kullan.","Di chuyển, xoay và đổi tỷ lệ phụ kiện trong khung viền để điều chỉnh mẫu thử. Sử dụng bản xem trước để xem chất lượng mẫu thử trên các cơ thể và hiệu ứng động khác nhau.",在边界框内移动、旋转并缩放配饰，调整适配度。你可以使用预览功能检查不同体型和动画的适配度。,在边界框内移动、旋转并缩放配饰，调整适配度。你可以使用预览功能检查不同体型和动画的适配度。,在週框方塊內移動、旋轉及縮放飾品，調整貼合度。您可以使用預覽功能檢查不同體型和動畫的貼合度。
