Key,Context,Example,Source,en-us,ar-001,de-de,es-es,fr-fr,hi-in,id-id,it-it,ja-jp,ko-kr,pl-pl,pt-br,ru-ru,th-th,tr-tr,vi-vn,zh-cjv,zh-cn,zh-tw
Studio.BetaFeatures.UnifiedLightingTitle,,,Unified Lighting,Unified Lighting,الإضاءة الموحدة,Einheitliche Beleuchtung,Iluminación unificada,Éclairage unifié,यूनिफ़ाइड लाइटिंग,Pencahayaan Terpadu,Illuminazione unificata,単一照明,통합 조명,Ujednolicone oświetlenie,Iluminação unificada,,การจัดแสงแบบรวมเป็นหนึ่งเดียว,Birleştirilmiş Aydınlatma,Ánh Sáng Hợp Nhất,,,統一照明
Studio.BetaFeatures.AutomaticSizeTitle,,,Automatic Size Beta,Automatic Size Beta,الإصدار التجريبي للحجم التلقائي,Automatische Größe Beta,Tamaño automático en beta,Taille automatique en Bêta,ऑटोमैटिक साइज़ बीटा,Ukuran Otomatis Beta,Dimensione automatica beta,自動サイズ調整ベータ版,자동 크기 조정 베타,Automatyczne dostosowanie rozmiaru w wersji beta,Tamanho automático beta,,ปรับขนาดอัตโนมัติเบต้า,Otomatik Boyutlandırma Beta,Kích Thước Tự Động Beta,,,自動大小調整 Beta 測試
Studio.BetaFeatures.PathfindingModifiersDescription,,,"Attached to Parts (if non-collidable, such Parts are used as volumes), their property Label can be used in the Cost table argument of CreatePath to make traversal cost non-unity.","Attached to Parts (if non-collidable, such Parts are used as volumes), their property Label can be used in the Cost table argument of CreatePath to make traversal cost non-unity.",مرفقة بالأجزاء (إذا كانت غير قابلة للتصادم، يتم استخدام هذه الأجزاء كمجلدات)، يمكن استخدام ملصق الخاصية الخاص بها في قيمة argument الخاصة بجدول التكلفة لـ CreatePath لجعل تكلفة العبور غير موحدة.,"An Teile angehängt (wenn nicht kollidierbar, werden solche Teile als Volumen verwendet), kann ihre Eigenschaft Label im Argument Kostentabelle von CreatePath verwendet werden, um die Überschreitung der Kosten ungleich zu machen.","Adjuntados a Piezas (si no colisionan, dichas Piezas se utilizan como volúmenes), su propiedad ModifierId puede utilizarse en el argumento de la tabla de Costos de CreatePath para hacer que el costo transversal no sea unitario.","Ils sont liés aux parties (si les collisions sont désactivées, les parties sont utilisées comme des volumes). Leur étiquette de propriété peut être utilisée dans l'argument de tableau de coût de CreatePath pour rendre le coût de passage non uniforme.","पार्ट से जुड़ा हुआ है (अगर नॉन-कोलाइडेबल है, तो ऐसे पार्ट को वॉल्यूम के रूप में इस्तेमाल किया जाता है), उनके ऐसेट लेबल का इस्तेमाल CreatePath के कॉस्ट टेबल आर्ग्युमेंट में किया जा सकता है, ताकि ट्रैवर्सल कॉस्ट को नॉन-यूनिटी बनाया जा सके.","Saat tersambung ke Komponen (jika tidak dapat berbenturan, Komponen tersebut digunakan sebagai volume), Label propertinya dapat digunakan di argumen tabel Biaya CreatePath untuk membuat biaya traversal menjadi non-unity.","Collegati alle parti (se non collidenti, tali parti sono usate come volumi), la loro proprietà dell'etichetta può essere usata nell'argomento della tabella dei costi di CreatePath per rendere il costo del percorso non unitario.",パーツに装着した場合（もし、衝突不可の場合、そのようなパーツは体積として使用）、その属性ラベルは CreatePath コストテーブル引数で横断コストを非単一にするために使えます。,"파트에 연결된 경우(충돌할 수 없는 경우 이러한 파트는 볼륨으로 사용됨), 속성 라벨을 CreatePath의 Cost 테이블 인수에서 사용하여 통과 코스트를 비통합으로 설정할 수 있습니다.","Dołączanie do części (w przypadku braku kolizji takie części są używane jako wolumetryczne), etykieta właściwości może zostać użyta w argumencie tabeli kosztów CreatePath w celu ustalenia kosztu przenoszenia jako non-unity.","Anexado às partes (se não colidível, como partes que são usadas em volumes), sua propriedade Label pode ser usada no argumento de tabela Cost de CreatePath para fazer não-unidades de custo transversal.",,ที่แนบกับส่วนประกอบ (หากรายการที่ไม่สามารถชนกันได้ เช่น ส่วนประกอบถูกใช้เป็นปริมาตร) จะสามารถใช้ Label คุณสมบัติของส่วนประกอบเหล่านั้นในอาร์กิวเมนต์ตารางค่า CreatePath เพื่อทำให้ค่าการเดินทางไม่เป็นเอกภาพได้,"Parçalara eklenir (çarpışmayan parçalar için böyle parçalar hacim olarak kullanılır), etiket özellikleri CreatePath'in tutar tablosu bağımsız değişkeninde geçiş tutarını birlik dışı yapmak için kullanılabilir.","Được gắn vào Bộ Phận (nếu không thể va chạm, các Bộ Phận đó được sử dụng như khối lượng), bạn có thể sử dụng thuộc tính Nhãn của chúng trong đối số bảng Chi Phí của CreatePath để làm cho chi phí di chuyển khác một.",,,附加至組件上（若無法法碰撞，該類組件會作為體積使用），其 Label 屬性可以用在 CreatePath 的 Cost 表格引數中，讓穿越成本非整合。
Studio.BetaFeatures.SelectionImprovementsTitle,,,Selection Improvements,Selection Improvements,تحسينات في الاختيار,Auswahlverbesserungen,Mejoras de la selección,Améliorations de la sélection,सिलेक्शन में सुधार,Penyempurnaan Pilihan,Miglioramenti selezione,選択機能の改善,선택 영역 개선,Usprawnienia zaznaczania,Melhorias de seleção,,การปรับปรุงส่วนที่เลือก,Seçim İyileştirmeleri,Cải Thiện Lựa Chọn,,,選取項目改良
Studio.BetaFeatures.ParticlFlipbooksDescription,,,"Enables the new particle flipbook feature, allowing the use of animated textures on particles (needing a 1024x1024 grid-layout texture of individiual frames).","Enables the new particle flipbook feature, allowing the use of animated textures on particles (needing a 1024x1024 grid-layout texture of individiual frames).","تمكين ميزة ""دفتر صور الجسيمات"" الجديدة، التي تسمح بتطبيق هيئات متحركة على الجسيمات (يتطلب ذلك هيئة بتنسيق شبكي بأبعاد 1024x1024 من الإطارات المنفردة).","Aktiviert die neue Funktion Partikel-Flipbook, die die Verwendung von animierten Texturen für Partikel ermöglicht (dazu wird eine 1024x1024 Rastertextur für die Einzelbilder benötigt).","Activa la nueva función de folioscopio de partículas, que permite el uso de las texturas en las partículas (se necesita una cuadrícula de textura de 1024x1024 de cuadros individuales).","Active la nouvelle fonction de flipbook de particules, permettant l'utilisation de textures animées sur les particules (nécessite une texture 1024x1024 en grille de trames individuelles).","नए पार्टिकल फ़्लिपबुक फ़ीचर को चालू करके, पार्टिकल्स पर ऐनिमेटेड टेक्स्चर के इस्तेमाल की अनुमति देता है (इसके लिए अलग-अलग फ्रे़म के 1024x1024 ग्रिड-लेआउट टेक्स्चर की ज़रूरत होती है).","Mengaktifkan fitur flipbook partikel baru, yang memungkinkan penggunaan tekstur animasi pada partikel (membutuhkan tekstur tata letak kisi 1024x1024 dari setiap frame).","Abilita la nuova funzionalità del flipbook particellare, che consente l'uso di texture animate sulle particelle (è necessaria una texture con layout a griglia 1024x1024 di singoli frame).",新しいパーティクルのパラパラマンガ機能を有効にして、パーティクルにアニメーションテクスチャを使用できます（個々のフレームの1024×1024 グリッドレイアウトテクスチャが必要）。,파티클에 애니메이션 텍스처를 사용할 수 있는 새로운 파티클 플립북 기능을 활성화합니다(개별 프레임의 1024x1024 그리드 레이아웃 텍스처 필요).,"Udostępnia nową funkcję flipbooków cząstkowych, która umożliwia korzystanie z animowanych tekstur w przypadku cząstek (dla poszczególnych klatek wymagana jest tekstura 1024x1024 w układzie siatki).","Habilita o novo ativo de partículas flipbook, permitindo o uso de texturas animadas em partículas (precisa de uma textura de layout-grid de 1024x1024 em quadros individuais).",,เปิดใช้งานคุณสมบัติหนังสือกรีดอนุภาคใหม่ ช่วยให้สามารถใช้งานพื้นผิวเคลื่อนไหวบนอนุภาคได้ (ต้องการพื้นผิวเค้าโครงกริด 1024x1024 ของเฟรมเดี่ยว),Parçacıklarda animasyonlu doku kullanımına olanak sağlayan yeni parçacık döngüsü özelliğini etkinleştirir (her karenin 1024x1024 kılavuz düzeninde dokusu gerekir).,"Bật tính năng sổ lật hạt mới, cho phép sử dụng các vân đồ họa hiệu ứng động trên các hạt (yêu cầu vân đồ họa dạng lưới 1024x1024 chứa các khung hình riêng lẻ).",,,啟用新的粒子翻書功能，允許在粒子上使用動畫紋理（需要 1024x2014 網格配置的單一影格）。
Studio.BetaFeatures.ChromeDescription,,,Enables a new modernized Roblox Menu and related APIs for more seamless UI placement of key system controls.,Enables a new modernized Roblox Menu and related APIs for more seamless UI placement of key system controls.,تمكين قائمة Roblox جديدة وعصرية، بالإضافة إلى واجهات برمجة التطبيقات المرتبطة بها، لترتيب أكثر انسيابية لعناصر التحكم الرئيسية في واجهة المستخدم.,Ermöglicht ein neues modernisiertes Roblox-Menü und zugehörige APIs für eine nahtlosere Platzierung der wichtigsten Systemsteuerungen auf der Benutzeroberfläche.,Activa un nuevo Menú de Roblox modernizado y las API relacionadas para una colocación más fluida de los controles clave del sistema.,Active un nouveau menu Roblox modernisé et les API connexes pour un placement plus transparent des commandes de systèmes clés.,"की-सिस्टम कंट्रोल के बिना रुकावट वाले UI प्लेसमेंट के लिए, एक नया आधुनिक Roblox मेन्यू और संबंधित API चालू करता है.",Mengaktifkan Menu Roblox baru yang telah dimodernisasi dan API terkait untuk mendapatkan penempatan antarmuka kontrol sistem penting.,Abilita un nuovo menu Roblox modernizzato e le relative API per un posizionamento più fluido dell'interfaccia utente dei comandi del sistema chiave.,新しいモダンなRobloxメニューと関連するAPIを有効にして主要なシステム操作のUIをさらにスムーズに配置します。,새롭고 모던한 Roblox 메뉴 및 관련 API를 활성화해 주요 시스템 컨트롤의 UI 배치가 더 자연스러워집니다.,"Udostępnia nowe, zmodernizowane menu aplikacji Roblox oraz powiązanych interfejsów API, zapewniając wygodniejsze rozmieszczenie elementów interfejsu użytkownika do sterowania najważniejszymi funkcjami systemu.",Habilita um novo menu Roblox modernizado e APIs relacionadas para colocação mais simples de interface de usuário de controles de teclas do sistema.,,เปิดใช้งานเมนู Roblox และ API ที่เกี่ยวข้องที่ได้รับการปรับให้ทันสมัยเพื่อการวางตำแหน่ง UI ที่ราบรื่นยิ่งขึ้นของการควบคุมระบบหลัก,Önemli sistem kontrollerinin arayüze daha sorunsuz bir şekilde yerleştirilmesi için yeni ve modern bir Roblox menüsünü ve ilgili API'ları etkinleştirir.,Cho phép sử dụng Menu Roblox đổi mới và các API liên quan để bố trí các điều khiển hệ thống chính liền mạch hơn trong UI.,,,啟用新的現代化 Roblox 選單與相關 API，運用更流暢的 UI 放置進行主要系統控制。
Studio.BetaFeatures.NewDockingTitle,,,Updated Docking System,Updated Docking System,نظام الإرساء المحدث,Aktualisiertes Docking-System,Sistema de acoplamiento actualizado,Système d'amarrage mis à jour,अपडेट किया गया डॉकिंग सिस्टम,Sistem Docking yang Di-update,Sistema di aggancio aggiornato,ドッキングシステムの更新,도킹 시스템 업데이트,Zaktualizowany system dokowania,Sistema de acoplamento atualizado,,อัปเดตระบบการยึดโยงแล้ว,Yenilenmiş Yerleştirme Sistemi,Hệ Thống Neo Đã Cập Nhật,,,更新的對接系統
Studio.BetaFeatures.SelectionImprovementsDescription,,,"Enables a new selection outline style, the ability to select objects that are behind other objects, a new option for showing bounding boxes, and a context menu item for selecting parents of objects.","Enables a new selection outline style, the ability to select objects that are behind other objects, a new option for showing bounding boxes, and a context menu item for selecting parents of objects.",تمكين أسلوب تخطيط جديد لعمليات الاختيار، مع إمكانية تحديد الكائنات الموجودة خلف كائنات أخرى، بالإضافة إلى خيار جديد لإظهار مستطيلات التحديد المحيطة، وعنصر قائمة السياق لتحديد أصول الكائنات.,"Ermöglicht einen neuen Auswahlumrissstil, die Möglichkeit, Objekte auszuwählen, die sich hinter anderen Objekten befinden, eine neue Option zum Anzeigen von Begrenzungsrahmen und einen Kontextmenüeintrag zum Auswählen von übergeordneten Elementen von Objekten.","Permite un nuevo estilo de contorno de selección, la posibilidad de seleccionar objetos que están detrás de otros, una nueva opción para mostrar cajas de límites, y un elemento de menú contextual para seleccionar padres de objetos.","Active un nouveau style de contour de sélection, la possibilité de sélectionner des objets derrière d'autres objets, une nouvelle option pour afficher les boîtes englobantes et un lien de menu contextuel pour sélectionner les parents d'objets.","एक नई सिलेक्शन आउटलाइन स्टाइल, दूसरे ऑब्जेक्ट के पीछे के ऑब्जेक्ट सिलेक्ट करने की क्षमता, बाउंडिंग बॉक्स दिखाने के लिए एक नया ऑप्शन और ऑब्जेक्ट के पेरेंट सिलेक्ट करने के लिए एक संदर्भ मेन्यू आइटम चालू करता है.","Mengaktifkan gaya garis luar pemilihan baru, kemampuan memilih objek di belakang objek lain, opsi baru untuk menampilkan bounding box, dan item menu konteks untuk memilih induk objek.","Abilita un nuovo stile di contorno della selezione, la possibilità di selezionare oggetti che si trovano dietro altri oggetti, una nuova opzione per mostrare i riquadri di delimitazione e una voce di menu contestuale per selezionare i genitori degli oggetti.",輪郭スタイルの新しい選択肢、他のオブジェクトの背後にあるオブジェクトを選択すること、バウンディングボックスを表示する新しいオプション、コンテキストメニューでオブジェクトの親の選択を有効化。,"새 선택 윤곽선 스타일, 다른 개체 뒤에 있는 개체를 선택하는 기능, 경계 상자 표시를 위한 새로운 옵션, 개체의 부모를 선택하기 위한 콘텍스트 메뉴 항목을 활성화합니다.","Udostępnia nowy styl obramowania zaznaczenia, możliwość zaznaczania obiektów znajdujących się za innymi obiektami, nową opcję wyświetlania brył brzegowych oraz pozycję menu kontekstowego do zaznaczania obiektów nadrzędnych wskazanych obiektów.","Permite um novo estilo de contorno de seleção, a habilidade de selecionar objetos que estão atrás de outros objetos, uma nova opção para mostrar caixas delimitadoras, e um item de menu de contexto para selecionar pais de objetos.",,เปิดใช้งานสไตล์โครงร่างส่วนที่เลือกใหม่ ความสามารถในการเลือกวัตถุที่อยู่หลังวัตถุอื่น ตัวเลือกใหม่สำหรับการแสดงกล่องขอบเขต และรายการเมนูสำหรับการเลือกพ่อแม่ของวัตถุ,Yeni bir ana hat seçimi stili etkinleştirip başka nesnelerin arkasında nesneleri seçebilme imkânı sunarak bağlayıcı kutuların gösterilmesi için yeni bir seçenek ve nesnelerin üst öğelerinin seçilebilmesi için bağlam menüsü öğesi ekler.,"Bật kiểu viền lựa chọn mới, khả năng chọn các đối tượng nằm sau các đối tượng khác, tùy chọn mới để hiển thị khung viền và mục menu ngữ cảnh để chọn đối tượng cha của các đối tượng.",,,啟用新的選取項目外框樣式、選擇位於其他物件後面之物件的能力、顯示界限方塊的新選項，以及選取物件父項目的內容選單項目。
Studio.BetaFeatures.CreateAnimationFromVideoTitle,,,Live Animation Creator,Live Animation Creator,مصمّم الحركات المباشرة,Live-Animations-Ersteller,Creador de animaciones en vivo,Créateur d'animation Live,लाइव ऐनिमेशन क्रिएटर,Kreator Animasi Langsung,Creatore animazione live,ライブアニメーション作成,라이브 애니메이션 제작기,Kreator animacji na żywo,Criador de animações vivas,,เครื่องมือสร้างแอนิเมชันสด,Canlı Animasyon Yaratıcısı,Trình Tạo Hiệu Ứng Động Trực Tiếp,,,即時動畫生成器
Studio.BetaFeatures.MinPartSizeDescription,,,"Reduces the minimum limit on part sizes from 0.05 to 0.001. Parts can be visually smaller, but will still limit to 0.05 for collision geometry for now.","Reduces the minimum limit on part sizes from 0.05 to 0.001. Parts can be visually smaller, but will still limit to 0.05 for collision geometry for now.",يقلل الحد الأدنى لأحجام الأجزاء من 0.05 إلى 0.001. يمكن أن تكون الأجزاء أصغر بصريًا، ولكن ستظل تقتصر على 0.05 لهندسة التصادم في الوقت الحالي.,"Verringert die Mindestgrenze für die Teilegröße von 0,05 auf 0,001. Teile können visuell kleiner sein, aber für die Kollisionsgeometrie wird die Grenze vorerst noch bei 0,05 bleiben.","Reduce el límite mínimo de los tamaños de las piezas de 0.05 a 0.001. Las piezas pueden ser visualmente más pequeñas, pero todavía se limitará a 0.05 para la geometría de colisión por ahora.","Réduit la limite minimale de la taille des pièces de 0,05 à 0,001. Les pièces peuvent être visuellement plus petites, mais seront toujours limitées à 0,05 pour la géométrie de collision pour le moment.","पार्ट साइज़ पर न्यूनतम सीमा को 0.05 से 0.001 तक कम कर देता है. पार्ट्स देखने में छोटे हो सकते हैं, लेकिन अभी भी कोलीज़न ज्योमेट्री के लिए 0.05 तक सीमित होंगे.","Mengurangi batas minimum ukuran komponen dari 0,05 menjadi 0,001. Komponen mungkin terlihat lebih kecil, tetapi batas geometri benturannya untuk saat ini masih 0,05.","Riduce il limite minimo delle dimensioni delle parti da 0,05 a 0,001. È possibile che le parti siano visivamente più piccole, ma per il momento il limite è ancora di 0,05 per la geometria delle collisioni.",パーツのサイズの下限を 0.05 から 0.001 に減少。パーツは視覚的には小さいかもしれませんが、それでも現在のところ衝突ジオメトリの制限を 0.05 とします。,"파트 크기에 대한 최소한도를 0.05에서 0.001로 줄입니다. 파트가 시각적으로 더 작게 보일 수 있지만, 현재 충돌 지오메트리의 경우 여전히 0.05까지 제한합니다.","Obniża limit dolny wymiarów części z 0,05 do 0,001. Części mogą być wizualnie mniejsze, ale limit w przypadku geometrii kolizji to obecnie 0,05.","Reduz o limite mínimo do tamanho de parted de 0.05 para 0.001. As partes podem ser visualmente menor, mas ainda terão um limite de geometria de colisão de 0.05, por enquanto.",,ลดขีดจำกัดขั้นต่ำของขนาดส่วนประกอบจาก 0.05 เป็น 0.001 ส่วนประกอบอาจดูเล็กลง แต่จะยังคงจำกัดอยู่ที่ 0.05 สำหรับรูปทรงของการชนกันในขณะนี้,"Minimum parça boyutu sınırını 0,05'ten 0,001'e düşürür. Parçalar gözle görülür şekilde küçülebilir ama şimdilik çarpışma geometrisi için hâlâ 0,05 ile sınırlanır.","Giảm giới hạn kích thước tối thiểu của bộ phận từ 0,05 xuống 0,001. Các bộ phận có thể trông nhỏ hơn nhưng vẫn giới hạn ở mức 0,05 đối với hình học va chạm hiện tại.",,,將組件大小下限從 0.05 降到 0.001。組件在視覺上會看起來更小，但在碰撞幾何方面暫時仍會被限制為 0.05。
Studio.BetaFeatures.CreateAnimationFromVideoDescription,,,"Animation clip editor will have a ""Live Animation Creator"" option in the Import menu to transfer 3D pose from a video to an avatar.","Animation clip editor will have a ""Live Animation Creator"" option in the Import menu to transfer 3D pose from a video to an avatar.","سيتوفر في محرر مقاطع الرسوم المتحركة الخيار ""مصمّم الحركات المباشرة"" في قائمة ""الاستيراد"" لنقل الوضعيات ثلاثية الأبعاد من فيديو إلى أفاتار.","Im Animation-Clip-Editor gibt es jetzt die Option ""Live-Animations-Ersteller"" im Importmenü, um eine 3D-Pose aus einem Video auf einen Avatar zu übertragen.","El Editor de clips de animación tendrá una opción ""Creador de animaciones en vivo"" en el menú Importar para transferir la pose 3D de un video a un avatar.","L'éditeur de clip d'animation disposera d'une option ""Créateur d'animation en direct"" dans le menu Importer pour transférer la pose 3D d'une vidéo à un avatar.","ऐनिमेशन क्लिप एडिटर में वीडियो से अवतार में 3D पोज़ ट्रांसफ़र करने के लिए इंपोर्ट मेन्यू में ""लाइव ऐनिमेशन क्रिएटर"" ऑप्शन होगा.","Editor klip animasi akan memiliki opsi ""Kreator Animasi Langsung"" di menu Impor untuk mentransfer pose 3D dari video ke avatar.","L'editor di clip di animazione avrà l'opzione ""Creatore animazione live"" nel menu Importa per trasferire la posa 3D da un video a un avatar.",アニメーションクリップ編集には、インポートメニューでビデオからアバターに3Dポーズを転送する「ライブアニメーション作成」のオプションがあります。,애니메이션 클립 편집기의 가져오기 메뉴에 '라이브 애니메이션 제작기' 옵션이 추가되어 3D 포즈를 비디오에서 아바타로 전송할 수 있습니다.,"W menu importowania w edytorze klipów animowanych dostępna będzie opcja „Kreator animacji na żywo”, umożliwiająca przeniesienie pozy 3D z filmu na awatara.","O editor de clipe de animação terá a opção ""Criador de animação ao vivo"" no menu Importar para transferir a pose 3D de um vídeo para um avatar.",,"เครื่องมือแก้ไขคลิปแอนิเมชันจะมีตัวเลือก ""เครื่องมือสร้างแอนิเมชันสด"" ในเมนูการนำเข้าเพื่อถ่ายโอนท่าโพส 3D จากวิดีโอไปสู่อวาตาร์","Animasyon klibi düzenleyicinin içe aktarım menüsüne videolardaki 3B pozları avatara dönüştürmek için kullanılabilecek ""Canlı Animasyon Yaratıcısı"" seçeneği eklenir.","Trình biên tập clip hiệu ứng động sẽ có tùy chọn ""Trình Tạo Hiệu Ứng Động Trực Tiếp"" trong menu Nhập để chuyển tư thế 3D từ video sang avatar.",,,匯入選單的動畫片段編輯器將含有「即時動畫生成器」的選項，讓您將影片的 3D 姿勢轉入虛擬人偶。
Studio.BetaFeatures.VREmulatorTitle,,,VR Emulator,VR Emulator,محاكي الواقع الافتراضي,VR-Emulator,Emulador RV,Émulateur VR,VR एम्युलेटर,Emulator VR,Emulatore VR,VR仮想化機能,VR 에뮬레이터,Emulator VR,Emulador de RV,,อีมูเลเตอร์ VR,VR Öykünücüsü,Trình Giả Lập VR,,,VR 模擬器
Studio.BetaFeatures.DragDetectorsTitle,,,DragDetectors,DragDetectors,DragDetectors,DragDetectors,DragDetectors,DragDetectors,DragDetectors,DragDetectors,DragDetectors,DragDetectors,DragDetectors,Instancje DragDetector,DragDetectors,,DragDetectors,Sürükleme Tespit Edici,DragDetector,,,DragDetector
Studio.BetaFeatures.TextureGeneratorTermsAndConditions,,,"Please view the Terms and Conditions at the link below:

https://en.help.roblox.com/hc/articles/20121392440212","Please view the Terms and Conditions at the link below:

https://en.help.roblox.com/hc/articles/20121392440212","يرجى الاطلاع على الشروط والأحكام على الرابط أدناه:

https://en.help.roblox.com/hc/articles/20121392440212","Bitte sieh dir die Nutzungsbedingungen unter folgendem Link an:

https://en.help.roblox.com/hc/de/articles/115004647846","Consulta los Términos y las condiciones en el siguiente enlace:

https://en.help.roblox.com/hc/articles/20121392440212","Consulter les termes et conditions dans le lien ci-dessous :

https://en.help.roblox.com/hc/articles/20121392440212","कृपया नीचे दिए गए लिंक पर नियम और शर्तें देखें:

https://en.help.roblox.com/hc/articles/20121392440212","Harap baca Syarat dan Ketentuan di tautan di bawah ini:

https://en.help.roblox.com/hc/articles/20121392440212","Visualizza i Termini e condizioni al link qui sotto:

https://en.help.roblox.com/hc/articles/20121392440212","以下のリンクから規約と条件をごらんください。

https://en.help.roblox.com/hc/ja/articles/20121392440212","아래 링크에서 약관 및 조건을 확인하세요.

https://en.help.roblox.com/hc/articles/20121392440212","Wyświetl Warunki, korzystając z poniższego linku:

https://en.help.roblox.com/hc/articles/20121392440212","Por favor, veja os Termos e Condições no link abaixo:

https://en.help.roblox.com/hc/articles/20121392440212",,"โปรดดูข้อกำหนดและเงื่อนไขที่ลิงก์ด้านล่าง:

https://en.help.roblox.com/hc/articles/20121392440212","Lütfen aşağıdaki bağlantıdan Hüküm ve Koşulları görüntüle:

https://en.help.roblox.com/hc/articles/20121392440212","Vui lòng xem các Điều Khoản và Điều Kiện tại liên kết bên dưới:

https://en.help.roblox.com/hc/articles/20121392440212",,,"請從下列連結檢視條款與條件：

https://en.help.roblox.com/hc/articles/20121392440212"
Studio.BetaFeatures.UIDragDetectorTitle,,,UIDragDetectors,UIDragDetectors,UIDragDetectors,UIDragDetectors,UIDragDetectors,UIDragDetectors,UIDragDetectors,UIDragDetectors,UIDragDetectors,UIDragDetectors,UIDragDetectors,Instancje UIDragDetector,UIDragDetectors,,UIDragDetectors,UIDragDetector,UIDragDetector,,,UIDragDetector
Studio.BetaFeatures.GamepadEmulatorDescription,,,Enabling this feature allows you to simulate gamepad inputs directly in Roblox Studio without the need for physical controllers.,Enabling this feature allows you to simulate gamepad inputs directly in Roblox Studio without the need for physical controllers.,يتيح لك تمكين هذه الميزة محاكاة مدخلات لوحة الألعاب مباشرة في Roblox Studio دون الحاجة إلى وحدات تحكم مادية.,"Durch die Aktivierung dieser Funktion können Gamepad-Eingänge direkt in Roblox Studio simuliert werden, ohne dass physikalische Controller benötigt werden.",Activar esta función te permite simular entradas de gamepad directamente en Roblox Studio sin necesidad de controladores físicos.,Activer cette fonctionnalité vous permet de simuler les entrées de manette directement dans Roblox Studio sans avoir besoin de contrôleurs physiques.,"इस सुविधा को चालू करने से, फ़िज़िकल कंट्रोल की ज़रूरत के बिना सीधे Roblox Studio में गेमपैड इनपुट को सिम्युलेट किया जा सकता है.","Dengan mengaktifkan fitur ini, kamu bisa melakukan simulasi input gamepad secara langsung di Roblox Studio tanpa memerlukan kontroler fisik.","Abilitando questa funzione, potrai simulare gli input del gamepad direttamente in Roblox Studio senza bisogno di usare dei controller reali.",この機能を有効にすると、物理コントローラがなくても Roblox Studio でゲームパッドの入力を直接シミュレーションできます。,이 기능을 활성화하면 실제 컨트롤러 없이도 Roblox Studio에서 직접 게임 패드 입력을 시뮬레이션할 수 있습니다.,Włączenie tej funkcji umożliwia bezpośrednie symulowanie sygnałów wejściowych kontrolera w aplikacji Roblox Studio bez konieczności korzystania z kontrolerów fizycznych.,Ativar este recurso permite simular entradas de controle diretamente no Roblox Studio sem a necessidade de controladores físicos.,,การเปิดใช้งานคุณสมบัตินี้จะช่วยให้คุณสามารถจำลองอินพุตเกมแพดได้โดยตรงใน Roblox Studio โดยไม่จำเป็นต้องมีอุปกรณ์จอยเกมจริง,"Bu özelliği etkinleştirmek, oyun kumandan olmasa bile oyun kolu girişlerini Roblox Studio'da doğrudan taklit edebilmene olanak tanır.",Bật tính năng này cho phép bạn mô phỏng thao tác điều khiển tay cầm trực tiếp trong Roblox Studio mà không cần bộ điều khiển vật lý.,,,啟用此功能可讓您直接在 Roblox Studio 中模擬手把輸入，無需實體控制器。
Studio.BetaFeatures.PackagePermissionsTitle,,,Packages Permissions,Packages Permissions,أذونات الحزم,Paketberechtigungen,Permisos del paquete,Permissions des packages,पैकेज परमिशन,Izin Paket,Autorizzazioni dei pacchetti,パッケージ権限,패키지 권한,Uprawnienia dotyczące pakietów,Permissões de pacotes,,สิทธิ์แพ็คเกจ,Paket İzinleri,Quyền đối với Gói,,,套件權限
