Key,Context,Source,en-us
Studio.App.GenerativeAI.DataCollection.SupplementalTerms.3,Supplemental terms for AI Based tools pulled from https://en.help.roblox.com/hc/en-us/articles/20121392440212-AI-Based-Tools-Supplemental-Terms-and-Disclaimer. This is paragraph 3,"In addition, you must not, and you agree that you will not, use any of the Tools in any way, directly or indirectly: (i) that violates others' rights or any applicable national, federal, state, local, or international law or regulation; (ii) for the purpose of exploiting, harming, or attempting to exploit or harm to minors in any way; (iii) to generate or disseminate verifiably false information and/or content with the purpose of harming others; (iv) to generate or disseminate personal identifiable information that can be used to harm an individual; (v) to deceive, mislead, defame, disparage, or otherwise harass others; (vi) for fully automated decision making that adversely impacts an individual's legal rights or otherwise creates or modifies a binding, enforceable obligation; (vii) for any use intended to or which has the effect of discriminating against or harming individuals or groups based on online or offline social behavior or known or predicted personal or personality characteristics; (viii) to exploit any of the vulnerabilities of a specific group of persons based on their age, social, physical, or mental characteristics, in order to materially distort the behavior of a person pertaining to that group in a manner that causes or is likely to cause that person or another person physical or psychological harm; (ix) to provide medical advice and medical results interpretation; (x) to generate or disseminate information for the purpose to be used for administration of justice, law enforcement, immigration, or asylum processes, such as predicting an individual will commit fraud/crime commitment (e.g. by text profiling, drawing causal relationships between assertions made in documents, indiscriminate and arbitrarily-targeted use); (xi) to engage in, facilitate, or assist in the planning or development of criminal activities or activities that present a risk of death or bodily harm to individuals; (xii) to create, generate, or facilitate the creation of malicious code, malware, computer viruses or do anything else that could disable, overburden, interfere with or impair the proper working, integrity, operation or appearance of a website or computer system; and (xiii) to create, train, or improve any other similar or competing product.","In addition, you must not, and you agree that you will not, use any of the Tools in any way, directly or indirectly: (i) that violates others' rights or any applicable national, federal, state, local, or international law or regulation; (ii) for the purpose of exploiting, harming, or attempting to exploit or harm to minors in any way; (iii) to generate or disseminate verifiably false information and/or content with the purpose of harming others; (iv) to generate or disseminate personal identifiable information that can be used to harm an individual; (v) to deceive, mislead, defame, disparage, or otherwise harass others; (vi) for fully automated decision making that adversely impacts an individual's legal rights or otherwise creates or modifies a binding, enforceable obligation; (vii) for any use intended to or which has the effect of discriminating against or harming individuals or groups based on online or offline social behavior or known or predicted personal or personality characteristics; (viii) to exploit any of the vulnerabilities of a specific group of persons based on their age, social, physical, or mental characteristics, in order to materially distort the behavior of a person pertaining to that group in a manner that causes or is likely to cause that person or another person physical or psychological harm; (ix) to provide medical advice and medical results interpretation; (x) to generate or disseminate information for the purpose to be used for administration of justice, law enforcement, immigration, or asylum processes, such as predicting an individual will commit fraud/crime commitment (e.g. by text profiling, drawing causal relationships between assertions made in documents, indiscriminate and arbitrarily-targeted use); (xi) to engage in, facilitate, or assist in the planning or development of criminal activities or activities that present a risk of death or bodily harm to individuals; (xii) to create, generate, or facilitate the creation of malicious code, malware, computer viruses or do anything else that could disable, overburden, interfere with or impair the proper working, integrity, operation or appearance of a website or computer system; and (xiii) to create, train, or improve any other similar or competing product."
Studio.App.GenerativeAI.DataCollection.SupplementalTerms.4,Supplemental terms for AI Based tools pulled from https://en.help.roblox.com/hc/en-us/articles/20121392440212-AI-Based-Tools-Supplemental-Terms-and-Disclaimer. This is paragraph 4.,"Services, including the Tools, may include or make available Third-Party Services. As set forth in the Terms, Roblox neither controls nor takes responsibility for any Third-Party Services, including without limitation, how a third party may collect, use, or store your information. However, Roblox will not permit Third Party Services that are included in or made available through the Tools, to use your information to train their models. You understand that your use of the Services, including the Tools and, by extension, Third-Party Services, may subject you to fees, terms, and/or policies, such as a privacy policy, that are not controlled by Roblox, including, without limitation, the terms at: https://ai.meta.com/llama3/license/. By your use of the Services, including the Tools and any integrated Third-Party Services, you agree to pay any fees and to follow any terms, conditions, and policies presented by those Third-Party Services.","Services, including the Tools, may include or make available Third-Party Services. As set forth in the Terms, Roblox neither controls nor takes responsibility for any Third-Party Services, including without limitation, how a third party may collect, use, or store your information. However, Roblox will not permit Third Party Services that are included in or made available through the Tools, to use your information to train their models. You understand that your use of the Services, including the Tools and, by extension, Third-Party Services, may subject you to fees, terms, and/or policies, such as a privacy policy, that are not controlled by Roblox, including, without limitation, the terms at: https://ai.meta.com/llama3/license/. By your use of the Services, including the Tools and any integrated Third-Party Services, you agree to pay any fees and to follow any terms, conditions, and policies presented by those Third-Party Services."
Studio.App.GenerativeAI.DataCollection.SupplementalTerms.5,Supplemental terms for AI Based tools pulled from https://en.help.roblox.com/hc/en-us/articles/20121392440212-AI-Based-Tools-Supplemental-Terms-and-Disclaimer. This is paragraph 5,"Roblox may use text and other prompts that you input on the Services as well as your interaction data within the Services, including your activities within Studio and your inputs in and outputs from the Tools in connection with the Services, and you grant Roblox a nonexclusive, royalty-free, perpetual, irrevocable, and fully sublicensable right and license to use such data for any business purpose in connection with operating, providing, or improving the Services, including without limitation in connection with the training of machine learning and related models. For clarity, the foregoing will not affect your ability to control your sharing preferences of your experience and avatar asset data for training purposes.","Roblox may use text and other prompts that you input on the Services as well as your interaction data within the Services, including your activities within Studio and your inputs in and outputs from the Tools in connection with the Services, and you grant Roblox a nonexclusive, royalty-free, perpetual, irrevocable, and fully sublicensable right and license to use such data for any business purpose in connection with operating, providing, or improving the Services, including without limitation in connection with the training of machine learning and related models. For clarity, the foregoing will not affect your ability to control your sharing preferences of your experience and avatar asset data for training purposes."
Studio.App.GenerativeAI.DataCollection.SupplementalTerms.6,Supplemental terms for AI Based tools pulled from https://en.help.roblox.com/hc/en-us/articles/20121392440212-AI-Based-Tools-Supplemental-Terms-and-Disclaimer. This is paragraph 6,"Due to its nature, the Tools may generate incorrect, misleading, offensive, unreliable, or other content and information that is not useful for your purposes and that may be the same, similar, or different among users. The Tools provide suggestions and facilitate creation for your convenience and are not intended to provide factual information or advice. YOUR USE OF THE TOOLS IS AT YOUR OWN RISK, AND THE TOOLS ARE PROVIDED ""AS IS"" AND WITHOUT CONDITION, WARRANTY, GUARANTEE OR REPRESENTATION OF ANY KIND, EXPRESS OR IMPLIED (INCLUDING WITHOUT LIMITATION, ANY WARRANTY OF MERCHANTABILITY, FITNESS FOR A PARTICULAR PURPOSE, TITLE, NON-INFRINGEMENT, AVAILABILITY, OR ERROR-FREE OR UNINTERRUPTED USE). ROBLOX AND ITS AFFILIATED PARTIES (AS DEFINED IN THE TERMS) MAKE NO WARRANTY ABOUT CONTENT OR INFORMATION ACCESSIBLE THROUGH OR FROM THE TOOLS, AND EXPRESSLY DISCLAIM THAT ANY DATA, CONTENT OR INFORMATION RESULTING FROM OR RELATED TO YOUR USE OF THE TOOLS IS ACCURATE OR CAN OR SHOULD BE RELIED UPON BY YOU FOR ANY PURPOSE.","Due to its nature, the Tools may generate incorrect, misleading, offensive, unreliable, or other content and information that is not useful for your purposes and that may be the same, similar, or different among users. The Tools provide suggestions and facilitate creation for your convenience and are not intended to provide factual information or advice. YOUR USE OF THE TOOLS IS AT YOUR OWN RISK, AND THE TOOLS ARE PROVIDED ""AS IS"" AND WITHOUT CONDITION, WARRANTY, GUARANTEE OR REPRESENTATION OF ANY KIND, EXPRESS OR IMPLIED (INCLUDING WITHOUT LIMITATION, ANY WARRANTY OF MERCHANTABILITY, FITNESS FOR A PARTICULAR PURPOSE, TITLE, NON-INFRINGEMENT, AVAILABILITY, OR ERROR-FREE OR UNINTERRUPTED USE). ROBLOX AND ITS AFFILIATED PARTIES (AS DEFINED IN THE TERMS) MAKE NO WARRANTY ABOUT CONTENT OR INFORMATION ACCESSIBLE THROUGH OR FROM THE TOOLS, AND EXPRESSLY DISCLAIM THAT ANY DATA, CONTENT OR INFORMATION RESULTING FROM OR RELATED TO YOUR USE OF THE TOOLS IS ACCURATE OR CAN OR SHOULD BE RELIED UPON BY YOU FOR ANY PURPOSE."
Studio.App.GenerativeAI.DataCollection.SupplementalTerms.7,Supplemental terms for AI Based tools pulled from https://en.help.roblox.com/hc/en-us/articles/20121392440212-AI-Based-Tools-Supplemental-Terms-and-Disclaimer. This is paragraph 7,"As set forth in the Terms, you shall and hereby agree to defend, hold harmless and indemnify Roblox and its Affiliated Parties from and against every claim, liability, damage, loss, and expense, including reasonable attorneys' fees and costs, arising out of or in any way connected with your access to, use of, or alleged use of the Services, including the Tools, and your violation of these Supplemental Terms.","As set forth in the Terms, you shall and hereby agree to defend, hold harmless and indemnify Roblox and its Affiliated Parties from and against every claim, liability, damage, loss, and expense, including reasonable attorneys' fees and costs, arising out of or in any way connected with your access to, use of, or alleged use of the Services, including the Tools, and your violation of these Supplemental Terms."
Studio.App.GenerativeAI.DebugAssist.QuestionMessage,"The question message automatically sent to the Assistant when a user clicks ""Ask Assistant"" on an error message in the output log, activating Debug Assist.","Can you help me understand this error, explain what happened, and suggest possible solutions?","Can you help me understand this error, explain what happened, and suggest possible solutions?"
Studio.App.GenerativeAI.ExplainCodeRequest,,Explain this code.,Explain this code.
Studio.App.GenerativeAI.FindVariations,,Find Variations,Find Variations
Studio.App.GenerativeAI.GeneratingCode,,Generating code,Generating code
Studio.App.GenerativeAI.GetInfo,,Get Info,Get Info
Studio.App.GenerativeAI.HideCodeDropdown,,Hide code,Hide code
Studio.App.GenerativeAI.InsertAssetWelcome,,"How can I help you today? If you need ideas:
- <b>Answering questions:</b> ""Can you explain..."" 
- <b>Insert assets:</b> ""Create a..."" 
- <b>Add code:</b> ""Write a script to..."" 
- <b>Explain code:</b> ""Explain the selected code."" 

 I'm still learning, so I may not be able to help with everything. You can always ask, though.","How can I help you today? If you need ideas:
- <b>Answering questions:</b> ""Can you explain..."" 
- <b>Insert assets:</b> ""Create a..."" 
- <b>Add code:</b> ""Write a script to..."" 
- <b>Explain code:</b> ""Explain the selected code."" 

 I'm still learning, so I may not be able to help with everything. You can always ask, though."
Studio.App.GenerativeAI.LearnMore,,Learn More,Learn More
Studio.App.GenerativeAI.LegalMessage.Version2.5,,"Hi, <b>%1</b>, I'm your Assistant. I'm here to help you create on Roblox. Before we can get started, I'll need you to review and accept the <span class='link'><a href='%2'>Terms of Service</a></span> and <span class='link'><a href='%3'>Privacy Policy</a></span>. I learn from the instructions you give me, and will filter out personal information, but to be safe, don't share it with me.<hr>

<span class='instanceLink'><a href='%4'>Yes, I accept</a></span>

<span class='instanceLink'><a href='%5'>No, I don't accept<a/></span>","Hi, <b>%1</b>, I'm your Assistant. I'm here to help you create on Roblox. Before we can get started, I'll need you to review and accept the <span class='link'><a href='%2'>Terms of Service</a></span> and <span class='link'><a href='%3'>Privacy Policy</a></span>. I learn from the instructions you give me, and will filter out personal information, but to be safe, don't share it with me.<hr>

<span class='instanceLink'><a href='%4'>Yes, I accept</a></span>

<span class='instanceLink'><a href='%5'>No, I don't accept<a/></span>"
Studio.App.GenerativeAI.LegalMessage5,,"Hi, <b>%1</b>, I'm your Assistant. I'm here to help you create on Roblox. Before we can get started, I'll need you to review and accept the <span class='link'><a href='%2'>Terms of Service</a></span> and <span class='link'><a href='%3'>Privacy Policy</a></span>. I learn from the instructions you give me, and will filter out personal information, but to be safe, don't share it with me.<hr>

<a href='%4'>Yes, I accept</a>

<a href='%5'>No, I don't accept<a/>","Hi, <b>%1</b>, I'm your Assistant. I'm here to help you create on Roblox. Before we can get started, I'll need you to review and accept the <span class='link'><a href='%2'>Terms of Service</a></span> and <span class='link'><a href='%3'>Privacy Policy</a></span>. I learn from the instructions you give me, and will filter out personal information, but to be safe, don't share it with me.<hr>

<a href='%4'>Yes, I accept</a>

<a href='%5'>No, I don't accept<a/>"
Studio.App.GenerativeAI.LegalMessageNo,,"No, I don't accept","No, I don't accept"
Studio.App.GenerativeAI.LegalMessageNoResponse,,"No problem. You can click ""Yes"" anytime above, if you change your mind.","No problem. You can click ""Yes"" anytime above, if you change your mind."
Studio.App.GenerativeAI.LegalMessageYes,,"Yes, I accept","Yes, I accept"
Studio.App.GenerativeAI.LegalMessageYesResponse,,"Thanks, looking forward to working with you.","Thanks, looking forward to working with you."
Studio.App.GenerativeAI.MeshGen.Cancel,Button to let the user cancel the current generation,Cancel,Cancel
Studio.App.GenerativeAI.MeshGen.GeneratingStatusMesh,Status text to tell the user that the mesh is being generated,Generating mesh,Generating mesh
Studio.App.GenerativeAI.MeshGen.GeneratingStatusMeshOne,"Status text to tell the user that the mesh is being generated. One dot of ellipsis. Final string will be ""Generating mesh...""",Generating mesh.,Generating mesh.
Studio.App.GenerativeAI.MeshGen.GeneratingStatusMeshThree,Status text to tell the user that the mesh is being generated. Three dots of ellipsis.,Generating mesh...,Generating mesh...
Studio.App.GenerativeAI.MeshGen.GeneratingStatusMeshTwo,"Status text to tell the user that the mesh is being generated. Two dots of ellipsis. Final string will be ""Generating mesh...""",Generating mesh..,Generating mesh..
Studio.App.GenerativeAI.MeshGen.GeneratingStatusTexture,Status message to tell the user that the texture is being generated,Generating texture,Generating texture
Studio.App.GenerativeAI.MeshGen.GeneratingStatusTextureOne,"Status text to tell the user that the texture is being generated. One dot of ellipsis. Final string will be ""Generating texture...""",Generating texture.,Generating texture.
Studio.App.GenerativeAI.MeshGen.GeneratingStatusTextureThree,Status text to tell the user that the texture is being generated. Three dots of ellipsis.,Generating texture...,Generating texture...
Studio.App.GenerativeAI.MeshGen.GeneratingStatusTextureTwo,"Status text to tell the user that the texture is being generated. Two dots of ellipsis. Final string will be ""Generating texture...""",Generating texture..,Generating texture..
Studio.App.GenerativeAI.MeshGen.GenerationCanceled,Message that appears when a user manually cancels mesh generation.,Generation canceled.,Generation canceled.
Studio.App.GenerativeAI.MeshGen.GenerationFailed,Response message when mesh generation fails.,Generation failed.,Generation failed.
Studio.App.GenerativeAI.MeshGen.Insert,Button to insert the published mesh into the DataModel,Insert,Insert
Studio.App.GenerativeAI.MeshGen.Inserting,When the published asset is being inserted into the DataModel,Inserting,Inserting
Studio.App.GenerativeAI.MeshGen.LearnMore,A hyperlink for the user to click to learn more about our content moderation policies.,Learn more,Learn more
Studio.App.GenerativeAI.MeshGen.Moderated,A status notification to inform the user that their generation request was denied for moderation-related reasons.,This request violates content policies.,This request violates content policies.
Studio.App.GenerativeAI.MeshGen.Publish,Button to publish the generated mesh as real assets.,Publish,Publish
Studio.App.GenerativeAI.MeshGen.PublishFailed,Response message when meshgen publish fails.,Publish failed.,Publish failed.
Studio.App.GenerativeAI.MeshGen.Publishing,Text to notify the user that the mesh assets are currently being published.,Publishing,Publishing
Studio.App.GenerativeAI.MeshGen.Retry,Clickable link to allow user to retry publish or mesh generation after a failure.,Retry,Retry
Studio.App.GenerativeAI.NetworkError,,"Network error, please try again later.","Network error, please try again later."
Studio.App.GenerativeAI.NextVariation,,Next Variation,Next Variation
Studio.App.GenerativeAI.Organic,,Organic,Organic
Studio.App.GenerativeAI.Pattern,,Pattern,Pattern
Studio.App.GenerativeAI.Placeholder,,Enter request here,Enter request here
Studio.App.GenerativeAI.PlayDataModel.Warning,,Be aware that new changes will get lost when you leave Play Mode <br/> <br/>,Be aware that new changes will get lost when you leave Play Mode <br/> <br/>
Studio.App.GenerativeAI.PreviousVariations,,Previous Variation,Previous Variation
Studio.App.GenerativeAI.PromptLengthV1,,Looks like your message was too long. Try simplifying your request.,Looks like your message was too long. Try simplifying your request.
Studio.App.GenerativeAI.PromptLengthV2,,"Sorry, I don't understand. Try again with a shorter message.","Sorry, I don't understand. Try again with a shorter message."
Studio.App.GenerativeAI.SeeLLMTrace,,See LLM Trace,See LLM Trace
Studio.App.GenerativeAI.ServerLogs,,See Server Logs,See Server Logs
Studio.App.GenerativeAI.Setting.AutoExpandTextDropdowns,,Auto-expand dropdowns,Auto-expand dropdowns
Studio.App.GenerativeAI.Setting.AutoRunCode,,Auto-run code,Auto-run code
Studio.App.GenerativeAI.Setting.ClearChat,,Clear chat,Clear chat
Studio.App.GenerativeAI.Setting.CollapseAllTextDropdowns,,Collapse all dropdowns,Collapse all dropdowns
Studio.App.GenerativeAI.Setting.DisableAssetScripts,,Disable scrips in assets,Disable scrips in assets
Studio.App.GenerativeAI.Setting.DisableAssetScriptsButton,,Disable scripts in assets,Disable scripts in assets
Studio.App.GenerativeAI.Setting.ExpandAllTextDropdowns,,Expand all dropdowns,Expand all dropdowns
Studio.App.GenerativeAI.Setting.UseInventory,,Use inventory only,Use inventory only
Studio.App.GenerativeAI.ShowCodeDropdown,,Show code,Show code
Studio.App.GenerativeAI.ShowLessSuggestions,,Show less,Show less
Studio.App.GenerativeAI.ShowMoreSuggestions,,Show more,Show more
Studio.App.GenerativeAI.StopGeneration,,Stop generation,Stop generation
Studio.App.GenerativeAI.StopGeneration.DataModelDestroyed,,"Sorry, I had to stop generation when you exited Play Mode","Sorry, I had to stop generation when you exited Play Mode"
Studio.App.GenerativeAI.StopGeneration.DataModelInactive,,"Sorry, I had to stop generation when you switched between Client and Server","Sorry, I had to stop generation when you switched between Client and Server"
Studio.App.GenerativeAI.StudsPerTile,,Studs Per Tile,Studs Per Tile
Studio.App.GenerativeAI.ThumbsDown1,,I’ll try to do better next time. Help me to improve by answering some <a href='%1'>quick questions</a>.,I’ll try to do better next time. Help me to improve by answering some <a href='%1'>quick questions</a>.
