Key,Context,Source,en-us
Studio.App.PropertyTooltip.FormatOnType,,Automatically format the code after typing.,Automatically format the code after typing.
Studio.App.PropertyTooltip.HoverLineThickness,,How thick is the outline shown around the item your mouse is hovering over?,How thick is the outline shown around the item your mouse is hovering over?
Studio.App.PropertyTooltip.HoverThickness,,How thick is the box shown around the item your mouse is hovering over?,How thick is the box shown around the item your mouse is hovering over?
Studio.App.PropertyTooltip.IndentUsingSpaces,,Prefer indent with spaces over tabs. This will affect Auto Indent and pressing Tab behavior.,Prefer indent with spaces over tabs. This will affect Auto Indent and pressing Tab behavior.
Studio.App.PropertyTooltip.LargeFileLineCountThreshold,,"To preserve system performance, certain language features will be disabled for a script when a line in that script exceeds this many characters.","To preserve system performance, certain language features will be disabled for a script when a line in that script exceeds this many characters."
Studio.App.PropertyTooltip.LargeFileThreshold,,"To preserve system performance, certain language features will be disabled when scripts exceed this many characters.","To preserve system performance, certain language features will be disabled when scripts exceed this many characters."
Studio.App.PropertyTooltip.PhysicalDraggersSelectScopeByDefault,,"When using the Physical draggers, toggle if a single click selects the Model or a scope by default.  Alt-click to toggle behavior.","When using the Physical draggers, toggle if a single click selects the Model or a scope by default.  Alt-click to toggle behavior."
Studio.App.PropertyTooltip.PivotSnapToGeometryColor,,"When snapping the pivot to geometry in the Pivot Editor, what color should the interesting points be highlighted with?","When snapping the pivot to geometry in the Pivot Editor, what color should the interesting points be highlighted with?"
Studio.App.PropertyTooltip.RandomizeJoinInstanceOrder,,"Randomize instance order during join for test clients. This helps uncover bugs by approximating the behavior of real clients & servers, where the order of instances will change over time as more players join. Randomization may slightly increase join time bandwidth usage compared to real client-server joins.","Randomize instance order during join for test clients. This helps uncover bugs by approximating the behavior of real clients & servers, where the order of instances will change over time as more players join. Randomization may slightly increase join time bandwidth usage compared to real client-server joins."
Studio.App.PropertyTooltip.ReloadBuiltinPluginsOnChange,,Reload a builtin plugin when its file on the filesystem changes,Reload a builtin plugin when its file on the filesystem changes
Studio.App.PropertyTooltip.ReloadLocalPluginsOnChange,,Reload a plugin when its file on the filesystem changes,Reload a plugin when its file on the filesystem changes
Studio.App.PropertyTooltip.Rulers,,Vertical lines drawn at the specified column numbers. These can be used as a guide to code length limits.,Vertical lines drawn at the specified column numbers. These can be used as a guide to code length limits.
Studio.App.PropertyTooltip.ScrollPastLastLine,,Allow script editor to scroll past the last line.,Allow script editor to scroll past the last line.
Studio.App.PropertyTooltip.SelectionBoxThickness,,How thick is the box shown around the selected Instances?,How thick is the box shown around the selected Instances?
Studio.App.PropertyTooltip.SelectionLineThickness,,How thick is the outline shown around the selected Instances?,How thick is the outline shown around the selected Instances?
Studio.App.PropertyTooltip.SelectionThickness,,How thick is the box shown around the selected Instances?,How thick is the box shown around the selected Instances?
Studio.App.PropertyTooltip.ShowWhitespace,,Visibly display spaces and tabs.,Visibly display spaces and tabs.
Studio.App.PropertyTooltip.SkipClosingBracketsAndQuotes,,Skip over a closing bracket/quote instead of inserting another.,Skip over a closing bracket/quote instead of inserting another.
Studio.App.PropertyTooltip.TabWidth,,"The width of a tab, measured in number of spaces. Value can only be between 1 and 8.","The width of a tab, measured in number of spaces. Value can only be between 1 and 8."
Studio.App.PropertyTooltip.TextWrapping,,Wrap the line of text below when the line character limit has been reached.,Wrap the line of text below when the line character limit has been reached.
