Key,Context,Source,en-us
Studio.App.BetaFeatures.AccessoryToolBetaTitle,,Accessory Fitting Tool,Accessory Fitting Tool
Studio.App.BetaFeatures.AcousticsSimulationApiDescription,,"Enables the physical simulation of the environment's audio acoustics, including elements like occlusion, diffraction, and reverberation.","Enables the physical simulation of the environment's audio acoustics, including elements like occlusion, diffraction, and reverberation."
Studio.App.BetaFeatures.AcousticsSimulationApiTitle,,Acoustics Simulation,Acoustics Simulation
Studio.App.BetaFeatures.AdaptiveTimesteppingDescription,,Adaptively take larger timesteps for individual solver islands when possible.,Adaptively take larger timesteps for individual solver islands when possible.
Studio.App.BetaFeatures.AdaptiveTimesteppingTitle,,Adaptive timestepping,Adaptive timestepping
Studio.App.BetaFeatures.AerodynamicsDescription,,"This beta feature allows creators to incorporate aerodynamic forces on parts and their assemblies. Once enabled, creators will have access to the workspace enum 'FluidForces' allowing them to opt-into this new force model via toggling it to 'Experimental'. This feature also exposes the workspace property 'AirDensity', and the BasePart property 'EnableFluidForces' in the Studio UI.","This beta feature allows creators to incorporate aerodynamic forces on parts and their assemblies. Once enabled, creators will have access to the workspace enum 'FluidForces' allowing them to opt-into this new force model via toggling it to 'Experimental'. This feature also exposes the workspace property 'AirDensity', and the BasePart property 'EnableFluidForces' in the Studio UI."
Studio.App.BetaFeatures.AerodynamicsTitle,,Aerodynamics,Aerodynamics
Studio.App.BetaFeatures.AlignToolImprovementsDescription,,"Show the Align Tool in the “Model” tab, and enable UI improvements so all controls are usable at narrow widths.","Show the Align Tool in the “Model” tab, and enable UI improvements so all controls are usable at narrow widths."
Studio.App.BetaFeatures.AlignToolImprovementsTitle,,Align Tool Improvements,Align Tool Improvements
Studio.App.BetaFeatures.AnimationCompositorDescription,,"Enables the new Lua based Animation APIs and the frameworks surrounding them. With this new feature, you can now define richer composition of clip-based and procedural animations using the new Lua Animation Library, and use the new ""Compositor Debugger"" plugin. Opting into the beta will also upgrade the default Animate script with a refactored version that uses this new system and adds new default procedural behaviors.","Enables the new Lua based Animation APIs and the frameworks surrounding them. With this new feature, you can now define richer composition of clip-based and procedural animations using the new Lua Animation Library, and use the new ""Compositor Debugger"" plugin. Opting into the beta will also upgrade the default Animate script with a refactored version that uses this new system and adds new default procedural behaviors."
Studio.App.BetaFeatures.AnimationCompositorTitle,,Animation Compositor,Animation Compositor
Studio.App.BetaFeatures.AnimationEditorDescription,,Enables the new Beta version of the Animation Editor.,Enables the new Beta version of the Animation Editor.
Studio.App.BetaFeatures.AnimationEditorTitle,,Animation Editor Beta,Animation Editor Beta
Studio.App.BetaFeatures.AssetImporterDescription,,"Enable the new smart, unified Avatar and Mesh Importer","Enable the new smart, unified Avatar and Mesh Importer"
Studio.App.BetaFeatures.AssetImporterTitle,,New Mesh Importer,New Mesh Importer
Studio.App.BetaFeatures.AssetManagerDescription,,"Manage your assets in a brand new widget, with new features. This replaces the Game Explorer.","Manage your assets in a brand new widget, with new features. This replaces the Game Explorer."
Studio.App.BetaFeatures.AssetManagerRevampedDescription,Description for the Revamped Asset Manager beta.,"Use the revamped Asset Manager to browse, search, and work with assets.","Use the revamped Asset Manager to browse, search, and work with assets."
Studio.App.BetaFeatures.AssetManagerRevampedTitle,Title for the Revamped Asset Manager beta,Revamped Asset Manager,Revamped Asset Manager
Studio.App.BetaFeatures.AssetManagerTitle,,Asset Manager,Asset Manager
Studio.App.BetaFeatures.AssetManageritle,,Asset Manager,Asset Manager
Studio.App.BetaFeatures.AssistantLabDescription,,"Preview next-generation Assistant features, including new UI and advanced AI models. Opt-in anytime and switch back to default Assistant features as needed.","Preview next-generation Assistant features, including new UI and advanced AI models. Opt-in anytime and switch back to default Assistant features as needed."
Studio.App.BetaFeatures.AssistantLabTitle,,Assistant Lab,Assistant Lab
Studio.App.BetaFeatures.AsyncPublishDescription,,Keep working in Studio as we publish in the background,Keep working in Studio as we publish in the background
Studio.App.BetaFeatures.AsyncPublishTitle,,Async Publish Beta,Async Publish Beta
Studio.App.BetaFeatures.AttributesUIDescription,,Customize instances with your own data,Customize instances with your own data
Studio.App.BetaFeatures.AttributesUITitle,,Attributes Beta,Attributes Beta
Studio.App.BetaFeatures.AudioVolumetricSoundsDescription,,"Enables Sound Instances that are children of Cylinder, Block, and Ball parts to emit audio from every point on the surface of the part, rather than only the center.","Enables Sound Instances that are children of Cylinder, Block, and Ball parts to emit audio from every point on the surface of the part, rather than only the center."
Studio.App.BetaFeatures.AudioVolumetricSoundsTitle,,Volumetric Sounds,Volumetric Sounds
Studio.App.BetaFeatures.AudioWiringApiDescription,,"Enables new instances for customizing, processing, and routing sounds or voices within the engine","Enables new instances for customizing, processing, and routing sounds or voices within the engine"
Studio.App.BetaFeatures.AudioWiringApiTitle,,New Audio API,New Audio API
Studio.App.BetaFeatures.AutoEnrollmentToggle,,Enroll in Beta Channel,Enroll in Beta Channel
Studio.App.BetaFeatures.AutoEnrollmentToggleLabel,,Auto-Enable Upcoming Features,Auto-Enable Upcoming Features
Studio.App.BetaFeatures.AutoEnrollmentToggleTooltip,,New Beta Features Will Automatically Be Activated,New Beta Features Will Automatically Be Activated
Studio.App.BetaFeatures.AutoReconnectDescription,,Automatically reconnect to your Team Create place in Studio when coming back from disconnections or computer waking up from sleep.,Automatically reconnect to your Team Create place in Studio when coming back from disconnections or computer waking up from sleep.
Studio.App.BetaFeatures.AutoReconnectTitle,,Reconnect automatically to Team Create,Reconnect automatically to Team Create
Studio.App.BetaFeatures.AutoSetupDescription,,Enables automated creation of avatars from single-mesh 3D models of humanoid-like bodies. Marketplace submission of auto-setup created avatars is enabled in this version.,Enables automated creation of avatars from single-mesh 3D models of humanoid-like bodies. Marketplace submission of auto-setup created avatars is enabled in this version.
Studio.App.BetaFeatures.AutoSetupTermsAndConditions,Terms and conditions for being able to use Avatar Auto-Setup,"Please view the Terms and Conditions at the link below:

https://en.help.roblox.com/hc/articles/20121392440212","Please view the Terms and Conditions at the link below:

https://en.help.roblox.com/hc/articles/20121392440212"
Studio.App.BetaFeatures.AutoSetupTitle,,Avatar Auto-Setup Beta,Avatar Auto-Setup Beta
Studio.App.BetaFeatures.AutoSkinTransferBetaDescription,,Enables the auto-skinning property on the WrapDeformer’s WrapLayer instances which allows deformation of accessories based on the skinning information of the character it’s attached to.,Enables the auto-skinning property on the WrapDeformer’s WrapLayer instances which allows deformation of accessories based on the skinning information of the character it’s attached to.
Studio.App.BetaFeatures.AutoSkinTransferBetaTitle,,Automatic Skinning Transfer,Automatic Skinning Transfer
Studio.App.BetaFeatures.AutoUpdateDescription,,Adds an option to automatically update a package when a newer package is available,Adds an option to automatically update a package when a newer package is available
Studio.App.BetaFeatures.AutoUpdateTitle,,Auto Update on Packages,Auto Update on Packages
Studio.App.BetaFeatures.AutomaticSizeDescription,,UI object property that automatically sizes objects based on their child content.,UI object property that automatically sizes objects based on their child content.
Studio.App.BetaFeatures.AutomaticSizeTitle,,Automatic Size Beta,Automatic Size Beta
Studio.App.BetaFeatures.AvatarJointUpgradeDescription,,"Adds ragdoll constraints into avatars. Also replaces Motor6Ds with AnimationConstraints, which play animations either kinematically or with physical simulation.","Adds ragdoll constraints into avatars. Also replaces Motor6Ds with AnimationConstraints, which play animations either kinematically or with physical simulation."
Studio.App.BetaFeatures.AvatarJointUpgradeTitle,,Avatar Joint Upgrade,Avatar Joint Upgrade
Studio.App.BetaFeatures.AvatarLoadingBetaDescription,,Improves the ordering of events fired when avatars are loaded to be more consistent and easier for developers to use,Improves the ordering of events fired when avatars are loaded to be more consistent and easier for developers to use
Studio.App.BetaFeatures.AvatarLoadingBetaTitle,,New Avatar Loading Signal Ordering,New Avatar Loading Signal Ordering
Studio.App.BetaFeatures.BetaFeatures,title for Beta Features feature,Beta Features,Beta Features
Studio.App.BetaFeatures.BetterBreakpointsDescription,,Enables Logpoints and the new Edit Breakpiont dialog in the Debugger.,Enables Logpoints and the new Edit Breakpiont dialog in the Debugger.
Studio.App.BetaFeatures.BetterBreakpointsTitle,,Better Breakpoints,Better Breakpoints
Studio.App.BetaFeatures.BreakpointPropagationDescription,,Breakpoints now work across DataModels.  Users no longer need to worry about what instance of a script they have open when using breakpoints.,Breakpoints now work across DataModels.  Users no longer need to worry about what instance of a script they have open when using breakpoints.
Studio.App.BetaFeatures.BreakpointPropagationTitle,,Breakpoint Replication Beta,Breakpoint Replication Beta
Studio.App.BetaFeatures.CSG4StudioDescription,,"This beta feature improves the robustness and performance of solid modeling operations in Studio. These improvements are enabled when using the Solid modeling tools (Union, Intersect, Negate, Separate) or plugins that leverage the legacy CSG operation APIs (BasePart).","This beta feature improves the robustness and performance of solid modeling operations in Studio. These improvements are enabled when using the Solid modeling tools (Union, Intersect, Negate, Separate) or plugins that leverage the legacy CSG operation APIs (BasePart)."
Studio.App.BetaFeatures.CSG4StudioTitle,,Studio solid modeling improvements,Studio solid modeling improvements
Studio.App.BetaFeatures.CSGv2SmoothingDescription,,Use the SmoothAngle property on CSG part to define threshold angle and smooth normals.,Use the SmoothAngle property on CSG part to define threshold angle and smooth normals.
Studio.App.BetaFeatures.CSGv2SmoothingTitle,,Normal smoothing Beta,Normal smoothing Beta
Studio.App.BetaFeatures.CanQueryDescription,,Enables property for excluding BaseParts from spatial queries such as raycasts. Only accesible when CanCollide is disabled.,Enables property for excluding BaseParts from spatial queries such as raycasts. Only accesible when CanCollide is disabled.
Studio.App.BetaFeatures.CanQueryTitle,,Part property: CanQuery,Part property: CanQuery
Studio.App.BetaFeatures.CanvasGroupDescription,,A new UI object that renders descendants as a single layer that can be tinted and made transparent.,A new UI object that renders descendants as a single layer that can be tinted and made transparent.
Studio.App.BetaFeatures.CanvasGroupTitle,,Canvas Group,Canvas Group
Studio.App.BetaFeatures.ChromeDescription,,Enables a new modernized Roblox Menu and related APIs for more seamless UI placement of key system controls.,Enables a new modernized Roblox Menu and related APIs for more seamless UI placement of key system controls.
Studio.App.BetaFeatures.ChromeTitle,,Updated Roblox Controls,Updated Roblox Controls
Studio.App.BetaFeatures.ClarifiedIKDraggersDescription,,Enables a new clarified UI for IK/Constraint/Physical draggers and adds a new behavior to the select dragger when in Physical mode,Enables a new clarified UI for IK/Constraint/Physical draggers and adds a new behavior to the select dragger when in Physical mode
Studio.App.BetaFeatures.ClarifiedIKDraggersTitle,,New Physical Draggers,New Physical Draggers
Studio.App.BetaFeatures.CloudLoadFailedFmt1,error fetching BF from cloud,Failed to load beta features from cloud: %1,Failed to load beta features from cloud: %1
Studio.App.BetaFeatures.CloudReloadPrompt,reload because BFs loaded from cloud,Beta features enabled for this account differ from those saved locally. Updated Beta features will not be available until you restart Studio.,Beta features enabled for this account differ from those saved locally. Updated Beta features will not be available until you restart Studio.
Studio.App.BetaFeatures.CloudsPhase1Description,,Volumetric clouds integrated with sky box with initial minimal density and cover controls for phase 1a-b of dynamic skies.,Volumetric clouds integrated with sky box with initial minimal density and cover controls for phase 1a-b of dynamic skies.
Studio.App.BetaFeatures.CloudsPhase1Title,,Dynamic Skies: Clouds Initial Phase 1,Dynamic Skies: Clouds Initial Phase 1
Studio.App.BetaFeatures.ConnectionIndicatorDescription,,Team Create Connection Indicator provides more accurate and useful information.,Team Create Connection Indicator provides more accurate and useful information.
Studio.App.BetaFeatures.ConnectionIndicatorTitle,,Team Create Connection Indicator Rework,Team Create Connection Indicator Rework
Studio.App.BetaFeatures.ConstraintVisualsDescription,,Details are shown on selected constraints even without the global Constraint Details enabled. Constraints appear translucent through occluding objects.,Details are shown on selected constraints even without the global Constraint Details enabled. Constraints appear translucent through occluding objects.
Studio.App.BetaFeatures.ConstraintVisualsTitle,,Contraint Visualization Improvements,Contraint Visualization Improvements
Studio.App.BetaFeatures.ContextualCTRLSDescription,,CTRL+S saves the place to the location (Local or Roblox) currently open in Studio.,CTRL+S saves the place to the location (Local or Roblox) currently open in Studio.
Studio.App.BetaFeatures.ContextualCTRLSTitle,,Contextual CTRL+S,Contextual CTRL+S
Studio.App.BetaFeatures.ContextualSaveDescription,,Saves the place to the location (Local or Roblox) currently open in Studio.,Saves the place to the location (Local or Roblox) currently open in Studio.
Studio.App.BetaFeatures.ContextualSaveTitle,,Save shortcut is contextual,Save shortcut is contextual
Studio.App.BetaFeatures.ContextualServiceVisibilityDescription,,"Uncommon services like TestService are no longer visible by default, but can be added through the Insert Service menu.","Uncommon services like TestService are no longer visible by default, but can be added through the Insert Service menu."
Studio.App.BetaFeatures.ContextualServiceVisibilityTitle,,Explorer Services Cleanup,Explorer Services Cleanup
Studio.App.BetaFeatures.ConversationalAIDescription,,AI Assistant is a powerful tool that enables streamlined creation workflows for all users of varying expertise.,AI Assistant is a powerful tool that enables streamlined creation workflows for all users of varying expertise.
Studio.App.BetaFeatures.ConversationalAIDescriptionUpdated,,"Enable an AI-powered Assistant to help you create experiences faster by answering questions, generating and explaining code, and populating scenes by inserting and arranging assets.","Enable an AI-powered Assistant to help you create experiences faster by answering questions, generating and explaining code, and populating scenes by inserting and arranging assets."
Studio.App.BetaFeatures.ConversationalAIDescriptionWithMaterials,,"Enable an AI-powered Assistant to help you create experiences faster by answering questions, generating and explaining code, and creating new materials.","Enable an AI-powered Assistant to help you create experiences faster by answering questions, generating and explaining code, and creating new materials."
Studio.App.BetaFeatures.ConversationalAIDescriptionWithMaterials2,,"Enable an experimental AI-powered Assistant to help you create experiences faster by answering questions, generating and explaining code, and creating new materials.","Enable an experimental AI-powered Assistant to help you create experiences faster by answering questions, generating and explaining code, and creating new materials."
Studio.App.BetaFeatures.ConversationalAITitle,,AI Assistant,AI Assistant
Studio.App.BetaFeatures.ConversationalAITitleUpdated,,Assistant,Assistant
Studio.App.BetaFeatures.ConversationalAITitleUpdated2,,Assistant Preview,Assistant Preview
Studio.App.BetaFeatures.ConvertToTerrainDescription,,Enables the Convert TerrainTool which can convert Parts into Terrain materials and biomes.,Enables the Convert TerrainTool which can convert Parts into Terrain materials and biomes.
Studio.App.BetaFeatures.ConvertToTerrainTitle,,TerrainTools: ConvertTool Beta,TerrainTools: ConvertTool Beta
Studio.App.BetaFeatures.CouldBeUnstable,,Note: Beta features could be unstable resulting in data loss or game corruption,Note: Beta features could be unstable resulting in data loss or game corruption
Studio.App.BetaFeatures.CreateAnimationFromVideoDescription,,"Animation clip editor will have a ""Live Animation Creator"" option in the Import menu to transfer 3D pose from a video to an avatar.","Animation clip editor will have a ""Live Animation Creator"" option in the Import menu to transfer 3D pose from a video to an avatar."
Studio.App.BetaFeatures.CreateAnimationFromVideoTitle,,Live Animation Creator,Live Animation Creator
Studio.App.BetaFeatures.CreateAssetAsyncDescription,,Enables the use of AssetService:CreateAssetAsync and AssetService:CreateAssetVersionAsync for programatic upload of assets from Lua,Enables the use of AssetService:CreateAssetAsync and AssetService:CreateAssetVersionAsync for programatic upload of assets from Lua
Studio.App.BetaFeatures.CreateAssetAsyncTitle,,CreateAssetAsync Lua API,CreateAssetAsync Lua API
Studio.App.BetaFeatures.CurveAnimationsDescription,,Enable single-channel animations with new curve-based format in the Animation Clip Editor.,Enable single-channel animations with new curve-based format in the Animation Clip Editor.
Studio.App.BetaFeatures.CurveAnimationsTitle,,Channel Animations,Channel Animations
Studio.App.BetaFeatures.CustomVideoUploadDescription,,Enables video uploads through the Asset Manager for eligible users.,Enables video uploads through the Asset Manager for eligible users.
Studio.App.BetaFeatures.CustomVideoUploadTitle,,Video Uploads,Video Uploads
Studio.App.BetaFeatures.DebuggerV2Description,,"Enable a new debugging experience with a more powerful backend architecture and Lua-based UI for the Callstack, Watch, and Breakpoint windows.","Enable a new debugging experience with a more powerful backend architecture and Lua-based UI for the Callstack, Watch, and Breakpoint windows."
Studio.App.BetaFeatures.DebuggerV2Title,,Intuitive Debugger,Intuitive Debugger
Studio.App.BetaFeatures.DefaultSaveToCloudDescription,,Allows saving games to the cloud without publishing.,Allows saving games to the cloud without publishing.
Studio.App.BetaFeatures.DefaultSaveToCloudTitle,,Default Save to Cloud,Default Save to Cloud
Studio.App.BetaFeatures.Details,,Details,Details
Studio.App.BetaFeatures.DragDetectorsDescription,,New Instance type DragDetector that enables click-drag-release interactions. Enabling this beta feature allows using DragDetectors only within Roblox Studio.,New Instance type DragDetector that enables click-drag-release interactions. Enabling this beta feature allows using DragDetectors only within Roblox Studio.
Studio.App.BetaFeatures.DragDetectorsTitle,,DragDetectors,DragDetectors
Studio.App.BetaFeatures.DraggerImprovementsDescription,,Many small quality of life improvements to the core Studio draggers. See the DevForum announcement for a full list of what's been changed.,Many small quality of life improvements to the core Studio draggers. See the DevForum announcement for a full list of what's been changed.
Studio.App.BetaFeatures.DraggerImprovementsTitle,,Dragger QoL Improvements,Dragger QoL Improvements
Studio.App.BetaFeatures.DynamicImageMeshDescription,,Enables the new DynamicImage and DynamicMesh instances which allow the runtime creation and editing of Images and Meshes,Enables the new DynamicImage and DynamicMesh instances which allow the runtime creation and editing of Images and Meshes
Studio.App.BetaFeatures.DynamicImageMeshTitle,,DynamicImage and DynamicMesh,DynamicImage and DynamicMesh
Studio.App.BetaFeatures.DynamicIndoorEnvMapDescription,,"Enables automatically updated indoor environment map, which can be tuned by Lighting.EnvironmentDiffuseScale/EnvironmentSpecularScale.","Enables automatically updated indoor environment map, which can be tuned by Lighting.EnvironmentDiffuseScale/EnvironmentSpecularScale."
Studio.App.BetaFeatures.DynamicIndoorEnvMapTitle,,Dynamic Indoor Environment Map,Dynamic Indoor Environment Map
Studio.App.BetaFeatures.EditableImageMeshDescription,,Enables the new EditableImage and EditableMesh instances which allow the runtime creation and editing of Images and Meshes,Enables the new EditableImage and EditableMesh instances which allow the runtime creation and editing of Images and Meshes
Studio.App.BetaFeatures.EditableImageMeshTitle,,EditableImage and EditableMesh,EditableImage and EditableMesh
Studio.App.BetaFeatures.EnableCSGV3Description,,Use the new and faster CSG Engine. ,Use the new and faster CSG Engine. 
Studio.App.BetaFeatures.EnableCSGV3Title,,CSG Version 3,CSG Version 3
Studio.App.BetaFeatures.EnableLuauTypeCheckingDescription,,Enables new script analysis features,Enables new script analysis features
Studio.App.BetaFeatures.EnableLuauTypeCheckingTitle,,Enable New Lua Script Analysis,Enable New Lua Script Analysis
Studio.App.BetaFeatures.EnableNewLuaVMDescription,,Switches to the new Lua VM,Switches to the new Lua VM
Studio.App.BetaFeatures.EnableNewLuaVMTitle,,Enable New Lua VM,Enable New Lua VM
Studio.App.BetaFeatures.ExplorerSearchResultsDescription,,The ability to expand and collapse all folders in the Explorer and easier bulk selection of search results in the Explorer.,The ability to expand and collapse all folders in the Explorer and easier bulk selection of search results in the Explorer.
Studio.App.BetaFeatures.ExplorerSearchResultsTitle,,Selection and Navigation Improvements in Explorer,Selection and Navigation Improvements in Explorer
Studio.App.BetaFeatures.FacialAnimationBetaDescription,,Enable the FaceControls instance which supports facial animation for avatars that have a dynamic-head.,Enable the FaceControls instance which supports facial animation for avatars that have a dynamic-head.
Studio.App.BetaFeatures.FacialAnimationBetaTitle,,Facial Animation,Facial Animation
Studio.App.BetaFeatures.FacialAnimationRecordingDescription,,"Animation Editor will have a ""Face Capture"" button to use a camera to record your own face movements onto an avatar.","Animation Editor will have a ""Face Capture"" button to use a camera to record your own face movements onto an avatar."
Studio.App.BetaFeatures.FacialAnimationRecordingTitle,,Face Capture,Face Capture
Studio.App.BetaFeatures.FasterPlaySoloDescription,,Streamlines Play Solo for faster loading performance.,Streamlines Play Solo for faster loading performance.
Studio.App.BetaFeatures.FasterPlaySoloTitle,,Faster Play Solo,Faster Play Solo
Studio.App.BetaFeatures.FasterRaycastsDescription,,Enables optimizations for faster raycasts.,Enables optimizations for faster raycasts.
Studio.App.BetaFeatures.FasterRaycastsTitle,,Optimized Raycasts,Optimized Raycasts
Studio.App.BetaFeatures.ForumPostTitleEnding,,%1 is now enabled,%1 is now enabled
Studio.App.BetaFeatures.GameManagementDescription,,Enable game management features in Game Settings. Find Game Settings on the “Home” tab.,Enable game management features in Game Settings. Find Game Settings on the “Home” tab.
Studio.App.BetaFeatures.GameManagementTitle,,Game Management,Game Management
Studio.App.BetaFeatures.GamepadEmulatorDescription,,Enabling this feature allows you to simulate gamepad inputs directly in Roblox Studio without the need for physical controllers.,Enabling this feature allows you to simulate gamepad inputs directly in Roblox Studio without the need for physical controllers.
Studio.App.BetaFeatures.GamepadEmulatorTitle,,Gamepad Emulator,Gamepad Emulator
Studio.App.BetaFeatures.GrassLengthCustomizationDescription,,Enables customization of terrain grass length in Studio.,Enables customization of terrain grass length in Studio.
Studio.App.BetaFeatures.GrassLengthCustomizationTitle,,Grass Length Customization,Grass Length Customization
Studio.App.BetaFeatures.HapticEffectDescription,Cross-platform haptics with preset effects and customizable waveforms. This addresses many pain points of the previous HapticService.,Cross-platform haptics with preset effects and customizable waveforms. This addresses many pain points of the previous HapticService.,Cross-platform haptics with preset effects and customizable waveforms. This addresses many pain points of the previous HapticService.
Studio.App.BetaFeatures.HapticEffectTitle,Haptic Effects,Haptic Effects,Haptic Effects
Studio.App.BetaFeatures.IkControlDescription,,"Enables IK Controls, which allow you to create realistic procedural animations using IK (Inverse Kinematics)","Enables IK Controls, which allow you to create realistic procedural animations using IK (Inverse Kinematics)"
Studio.App.BetaFeatures.IkControlJointLimitDescription,,IKControl will now respect physics constraints and limits that match the positions of the animated joints.,IKControl will now respect physics constraints and limits that match the positions of the animated joints.
Studio.App.BetaFeatures.IkControlJointLimitTitle,,IKControl Joint Constraint Support,IKControl Joint Constraint Support
Studio.App.BetaFeatures.IkControlTitle,,IK Controls,IK Controls
Studio.App.BetaFeatures.Import3DGltfSupportDescription,,Enable the import of .gltf and .glb files through the 3D Importer,Enable the import of .gltf and .glb files through the 3D Importer
Studio.App.BetaFeatures.Import3DGltfSupportTitle,,3D Import gLTF Support,3D Import gLTF Support
Studio.App.BetaFeatures.ImportQueueDescription,,Enable the bulk import of multiple 3D files through the Import 3D tool.,Enable the bulk import of multiple 3D files through the Import 3D tool.
Studio.App.BetaFeatures.ImportQueueTitle,,Import Queue,Import Queue
Studio.App.BetaFeatures.ImprovedInnerBoxDescription,,Enable a different algorithm for avatar Inner Box collision box sizing and positioning using margins around RigAttachment extents.,Enable a different algorithm for avatar Inner Box collision box sizing and positioning using margins around RigAttachment extents.
Studio.App.BetaFeatures.ImprovedInnerBoxTitle,,Improved Inner Box Avatar Collisions,Improved Inner Box Avatar Collisions
Studio.App.BetaFeatures.InsertObjectStreamliningDescription,,Enables a new unified workflow for inserting objects.,Enables a new unified workflow for inserting objects.
Studio.App.BetaFeatures.InsertObjectStreamliningTitle,,Insert Object Streamlining,Insert Object Streamlining
Studio.App.BetaFeatures.LSPGoToDeclDescription,,"(! Works better with ""Scripts Are Non-Strict By Default"" Beta Feature ON !) Luau type inference now powers the Go To Declaration feature in Script Editor, enhancing performance and reliability.","(! Works better with ""Scripts Are Non-Strict By Default"" Beta Feature ON !) Luau type inference now powers the Go To Declaration feature in Script Editor, enhancing performance and reliability."
